"CView Export Data File: Version 2.0"
"Export From File: c:\users\owner1\desktop\data\idei\m2\20240130_for_onset\2-ethyl-1-butanol_4_20240119_light.txt"


  Open Circuit Potential (V): -0.3262
"E (Volts)"	"I (Amps/cm^2~)"
-0.49807021	-4.0673E-05
-0.47461179	-2.2754E-05
-0.45400241	-1.4343E-05
-0.43436271	-8.7054E-06
-0.41338959	-4.3284E-06
-0.39199221	-1.0677E-06
-0.3704735	1.3217E-06
-0.35059151	2.9934E-06
-0.3272543	4.5052E-06
-0.30906951	5.7774E-06
-0.28785399	7.6191E-06
-0.26809311	1.0515E-05
-0.24687751	1.6112E-05
-0.2260863	2.6289E-05
-0.2085682	4.007E-05
-0.1875951	6.4215E-05
-0.1681847	9.4799E-05
-0.14833079	0.00013293
-0.1294893	0.0001739
-0.109781	0.00021934
-0.089084432	0.00027004
-0.071043164	0.00031691
-0.049746469	0.00036881
-0.02924999	0.00042023
-0.0068196561	0.00047644
0.01407087	0.00052847
0.032694109	0.00057437
0.051990259	0.00062137
0.071686521	0.00066836
0.092037499	0.00071687
0.1118611	0.00076326
0.13075709	0.00080977
0.1531086	0.00085579
0.1738537	0.00089987
0.19381671	0.00094056
0.2150162	0.00098204
0.2341709	0.0010168
0.25714439	0.001056
0.27599591	0.0010848
0.2962417	0.0011134
0.31630549	0.001141
0.33582389	0.0011636
0.35491791	0.0011857
0.37510309	0.0012058
0.39425769	0.0012247
0.41316989	0.00124
0.43396121	0.0012551
0.4539645	0.0012681
0.47269481	0.0012802
0.4944559	0.0012941
0.51470172	0.0013032
0.53549302	0.0013127
0.5554356	0.0013225
0.57640868	0.0013294
0.59744251	0.0013369
0.61786997	0.0013433
0.63593358	0.00135
0.65824032	0.0013563
0.67927402	0.0013607
0.70006531	0.0013654
0.71958369	0.0013693
0.73910201	0.0013726
0.75898403	0.0013759
0.77910858	0.0013808
0.79971802	0.0013841
0.78256369	0.0013798
0.76340908	0.0013745
0.74261779	0.0013698
0.7234025	0.0013656
0.70352042	0.0013603
0.68369901	0.0013563
0.66248351	0.0013497
0.6433894	0.0013452
0.62314367	0.0013371
0.60356468	0.0013298
0.58507693	0.0013235
0.56434608	0.0013141
0.54452473	0.0013058
0.5248245	0.0012958
0.50282103	0.001283
0.4817872	0.0012715
0.4614808	0.0012572
0.44208369	0.0012422
0.424202	0.001228
0.4015317	0.0012076
0.3811647	0.0011879
0.36255559	0.0011675
0.3407338	0.0011413
0.31976071	0.001115
0.30115151	0.0010884
0.2812089	0.001058
0.26090261	0.001025
0.2415054	0.00099138
0.2227145	0.00095627
0.2022263	0.00091612
0.1826473	0.00087677
0.1622197	0.00083202
0.1402324	0.00078284
0.1199239	0.00073773
0.1016219	0.00069389
0.077572957	0.00063738
0.0528026	0.00057844
0.032227319	0.0005289
0.01179146	0.00048075
-0.0099174678	0.00042721
-0.031553648	0.00037373
-0.05305646	0.00032091
-0.073552936	0.00027058
-0.092715718	0.00022432
-0.1152855	0.00017138
-0.1350484	0.00012812
-0.1550781	8.8597E-05
-0.1772417	5.2649E-05
-0.1966652	2.9165E-05
-0.2179637	1.2261E-05
-0.2386338	2.7224E-06
-0.25997061	-2.2672E-06
-0.28070119	-4.5697E-06
-0.2997953	-5.54E-06
-0.320041	-6.2246E-06
-0.34058991	-6.6618E-06
-0.36095679	-7.1821E-06
-0.3818087	-8.0311E-06
-0.40138769	-9.3427E-06
-0.42017859	-1.1514E-05
-0.441273	-1.5591E-05
-0.46036699	-2.1638E-05
-0.4808552	-3.2603E-05
-0.4952212	-4.3768E-05
-0.48291609	-2.7633E-05
-0.45830601	-1.5076E-05
-0.43672681	-8.5308E-06
-0.41593549	-4.3211E-06
-0.39641711	-1.4637E-06
-0.37562591	8.9161E-07
-0.3567743	2.5526E-06
-0.3358618	4.0722E-06
-0.31743449	5.2972E-06
-0.2967039	6.6677E-06
-0.27603379	8.5451E-06
-0.25590929	1.1678E-05
-0.23639099	1.681E-05
-0.21644831	2.6374E-05
-0.19602069	4.2072E-05
-0.1752294	6.6284E-05
-0.1567028	9.4944E-05
-0.133054	0.00014019
-0.108811	0.00019298
-0.089902833	0.00023675
-0.070327818	0.00028453
-0.049946532	0.00033389
-0.02704333	0.00039046
-0.0074743801	0.00043843
0.01362832	0.00049142
0.033597391	0.00053945
0.056027722	0.0005936
0.075996779	0.00064162
0.09668725	0.00069049
0.1176505	0.00073894
0.1360191	0.00078169
0.1597044	0.00083457
0.17787901	0.00087192
0.1981754	0.00091467
0.21756209	0.00094935
0.2366562	0.00098719
0.25544709	0.0010188
0.275511	0.0010513
0.29806009	0.0010853
0.3195788	0.0011142
0.34158239	0.0011419
0.36170691	0.0011634
0.38122529	0.0011856
0.40134981	0.0012023
0.41947389	0.0012196
0.44044709	0.0012347
0.46057159	0.0012486
0.47978681	0.0012619
0.50100249	0.0012725
0.52052081	0.0012836
0.5428881	0.0012943
0.56161839	0.0013015
