"CView Export Data File: Version 2.0"
"Export From File: c:\users\owner1\desktop\data\idei\m1\20221220\pec\fto_tio2_hematite_new_700_11.txt"


  Open Circuit Potential (V): -0.3003
"E (Volts)"	"I (Amps/cm^2~)"
-0.49807021	-1.3939E-05
-0.47885489	-4.802E-06
-0.45879099	-2.1932E-06
-0.43793911	-7.0264E-07
-0.41569301	1.7155E-07
-0.39605349	6.1387E-07
-0.37677759	8.6046E-07
-0.35562259	1.0784E-06
-0.33513439	1.288E-06
-0.31567669	1.5296E-06
-0.2934306	2.0232E-06
-0.27233621	3.048E-06
-0.25075689	5.4118E-06
-0.22984441	9.7991E-06
-0.210811	1.5941E-05
-0.19014101	2.5373E-05
-0.1674148	3.9105E-05
-0.1468638	5.4397E-05
-0.1263734	7.2316E-05
-0.1079502	9.0405E-05
-0.0858775	0.00011445
-0.064999104	0.00013933
-0.046115179	0.00016359
-0.02564295	0.00019203
-0.0035824131	0.00022492
0.016895881	0.00025809
0.037634838	0.00029465
0.056633942	0.0003297
0.07683944	0.00036978
0.097905762	0.0004129
0.117305	0.00045395
0.13817731	0.00049961
0.15657631	0.00054042
0.1773092	0.00058705
0.1976359	0.00063289
0.2188957	0.00068037
0.2397476	0.00072675
0.2599327	0.00077138
0.27763259	0.00080868
0.29793891	0.00085136
0.31897271	0.00089393
0.33861229	0.00093153
0.35940349	0.00097173
0.37777019	0.0010058
0.39934951	0.0010446
0.4196558	0.001078
0.43905291	0.0011098
0.4574196	0.0011383
0.47724101	0.0011688
0.4970018	0.0011969
0.51555032	0.0012222
0.53591728	0.0012485
0.55513251	0.0012726
0.57398409	0.0012946
0.5941692	0.0013174
0.61374819	0.001338
0.63478202	0.00136
0.65533072	0.0013801
0.67557651	0.0013975
0.69521612	0.0014158
0.71485561	0.0014326
0.73673803	0.0014497
0.75461972	0.0014625
0.77716893	0.0014775
0.79844511	0.0014921
0.78274548	0.001479
0.76098442	0.0014603
0.74110228	0.0014436
0.72231138	0.0014264
0.70176262	0.001407
0.68060762	0.0013865
0.66048312	0.001367
0.64078301	0.0013454
0.62235558	0.0013243
0.59859419	0.0012963
0.57477212	0.0012656
0.55476892	0.0012414
0.53234088	0.0012094
0.51021612	0.0011775
0.48863679	0.0011456
0.4700883	0.0011171
0.44796339	0.0010799
0.42808139	0.0010468
0.4079569	0.0010105
0.38825679	0.00097391
0.36710179	0.00093177
0.34825021	0.00089405
0.32703459	0.00085021
0.30539471	0.0008051
0.2810877	0.00075271
0.2628423	0.0007119
0.2389596	0.00065854
0.2168954	0.00060912
0.1967708	0.00056328
0.1752522	0.00051628
0.1551092	0.00047184
0.1349643	0.00042848
0.114098	0.00038537
0.09422598	0.00034583
0.073687062	0.00030769
0.052547991	0.00027101
0.03161503	0.00023753
0.01268867	0.0002097
-0.0082503473	0.00018102
-0.03065037	0.00015266
-0.053177711	0.00012616
-0.073249817	0.00010444
-0.093243137	8.4367E-05
-0.1132425	6.5944E-05
-0.1343755	4.8565E-05
-0.15336861	3.4936E-05
-0.1741621	2.2521E-05
-0.19555581	1.2573E-05
-0.21644831	5.561E-06
-0.2402098	5.6415E-07
-0.25997061	-1.6547E-06
-0.27979201	-2.7414E-06
-0.29931039	-3.2496E-06
-0.3194955	-3.4964E-06
-0.34216589	-3.8638E-06
-0.36198729	-4.3672E-06
-0.38362721	-5.3896E-06
-0.40435779	-7.0408E-06
-0.42630091	-1.0065E-05
-0.44624349	-1.4871E-05
-0.4669742	-2.2954E-05
-0.48885661	-3.7372E-05
-0.49716091	-4.4636E-05
-0.4756422	-1.9028E-05
-0.45697251	-1.034E-05
-0.4363631	-4.9226E-06
-0.4178752	-2.269E-06
-0.39647779	-5.2557E-07
-0.37392861	4.4529E-07
-0.34895489	1.1439E-06
-0.32822421	1.572E-06
-0.3090089	1.9195E-06
-0.28846011	2.4204E-06
-0.2659716	3.4973E-06
-0.2457258	5.5149E-06
-0.2251164	9.3516E-06
-0.20432509	1.5666E-05
-0.1830489	2.4845E-05
-0.1616981	3.7199E-05
-0.1422807	5.0847E-05
-0.1223238	6.7231E-05
-0.1022516	8.5921E-05
-0.081894591	0.00010672
-0.062410519	0.00012859
-0.042471759	0.00015232
-0.02146	0.00017937
-0.00059372222	0.00020764
0.01921772	0.00023753
0.03650121	0.00026616
0.05743416	0.00030102
0.076845497	0.00033619
0.097111613	0.00037548
0.1176505	0.00041714
0.1360555	0.00045589
0.1561822	0.00049985
0.1765877	0.00054515
0.19745401	0.00059184
0.21677411	0.00063483
0.2366562	0.00067946
0.25678071	0.00072397
0.27666271	0.00076726
0.29684791	0.00081086
0.3156994	0.00084985
0.34000641	0.0008989
0.36049461	0.00093917
0.3802554	0.00097591
0.40098611	0.0010137
0.42383829	0.0010529
0.44723609	0.0010914
0.46633011	0.0011221
0.48784879	0.0011544
0.50815523	0.0011838
0.52718848	0.0012097
0.54931343	0.001239
0.57131702	0.0012661
0.59241128	0.001291
0.61126292	0.0013108
0.63217539	0.0013339
0.65211809	0.0013545
0.67297	0.0013747
0.69357938	0.0013924
0.71546179	0.0014126
0.73382843	0.0014273
0.75413477	0.0014411
0.77286518	0.0014563
0.79159552	0.0014681
0.78953463	0.0014669
0.76844019	0.0014495
0.74910372	0.0014336
0.73019153	0.001417
0.70976388	0.0013986
0.6900031	0.0013789
0.66933298	0.0013579
0.65017837	0.0013369
0.63084191	0.0013155
0.61053562	0.001291
0.59156269	0.0012685
0.56998348	0.0012419
0.54967707	0.001215
0.52852207	0.0011853
0.5079127	0.0011548
0.4859091	0.0011199
0.4639661	0.0010847
0.44299299	0.0010495
0.42347461	0.0010162
0.40122861	0.00097543
0.38134649	0.00093814
0.36249489	0.00090072
0.3429766	0.00086094
0.32333699	0.0008205
0.3023639	0.00077599
0.28260311	0.00073227
0.26241791	0.00068849
0.2428996	0.00064405
0.2233813	0.0005999
0.2022869	0.00055279
0.1822836	0.0005084
0.16373511	0.00046802
0.1408205	0.00041835
0.1217486	0.00037949
0.1020766	0.0003408
0.08113151	0.00030229
0.061465561	0.00026901
0.040338609	0.00023572
0.021327389	0.00020819
0.00087334309	0.00018048
-0.018471301	0.00015634
-0.036391329	0.00013515
-0.059791621	0.00010941
-0.079384834	8.9513E-05
-0.099050783	7.1108E-05
-0.1202444	5.3201E-05
-0.14083789	3.7824E-05
-0.1630318	2.4214E-05
-0.1822916	1.4759E-05
-0.2027517	7.2055E-06
-0.2233585	2.2427E-06
-0.2433012	-7.5236E-07
-0.26403189	-2.3078E-06
-0.28379259	-3.0015E-06
-0.30476579	-3.3169E-06
-0.32980019	-3.5995E-06
-0.34980351	-3.9669E-06
-0.37265569	-4.6855E-06
-0.3925983	-5.7983E-06
-0.41229859	-7.5769E-06
-0.4307864	-1.0301E-05
-0.45175949	-1.5558E-05
-0.47279331	-2.4241E-05
-0.49261469	-3.7597E-05
