"CView Export Data File: Version 2.0"
"Export From File: c:\users\owner1\desktop\data\idei\m2\20230526\hematite_butanol_2_light.txt"


  Open Circuit Potential (V): -0.343
"E (Volts)"	"I (Amps/cm^2~)"
-0.49800959	-1.3881E-05
-0.4798854	-7.6957E-06
-0.45745751	-4.3951E-06
-0.4369086	-2.2429E-06
-0.4174509	-6.8016E-07
-0.39781141	5.9468E-07
-0.37695941	1.7612E-06
-0.35689551	2.8485E-06
-0.33477071	4.4276E-06
-0.31397939	6.7877E-06
-0.29427919	1.0748E-05
-0.27324551	1.8576E-05
-0.2538484	3.0597E-05
-0.2331783	5.0173E-05
-0.2102655	7.9464E-05
-0.1905047	0.00011035
-0.1678634	0.00014981
-0.147076	0.00019058
-0.1269674	0.00023129
-0.1065983	0.00027398
-0.086223044	0.00031782
-0.0661873	0.0003622
-0.044017639	0.00041253
-0.0252489	0.00045625
-0.0044796262	0.00050591
0.01561068	0.00055497
0.034045991	0.0006019
0.053530071	0.00065241
0.073953807	0.00070638
0.093722813	0.00075926
0.1126128	0.0008091
0.1330305	0.00086307
0.1533269	0.00091503
0.1738719	0.00096427
0.1932347	0.0010084
0.2138039	0.0010521
0.23314039	0.0010885
0.2524769	0.0011239
0.27520791	0.0011582
0.29539299	0.0011855
0.31557819	0.0012101
0.33770299	0.0012317
0.35770631	0.0012491
0.3760123	0.001263
0.39686421	0.0012767
0.4196558	0.0012904
0.44105321	0.001303
0.4631781	0.0013114
0.482757	0.0013194
0.50445747	0.0013266
0.52440017	0.0013326
0.54416102	0.0013376
0.5642249	0.0013405
0.58234912	0.0013457
0.60635298	0.0013485
0.62750798	0.00135
0.64666271	0.0013545
0.66660529	0.0013566
0.68551749	0.0013584
0.70776361	0.0013613
0.72776687	0.0013624
0.74964923	0.0013657
0.77128911	0.0013696
0.78971642	0.0013756
0.79014069	0.0013741
0.76910692	0.001369
0.74970978	0.0013645
0.7292822	0.0013622
0.70885468	0.0013588
0.68982118	0.0013554
0.66939372	0.0013536
0.64890552	0.0013491
0.63023567	0.0013473
0.60823208	0.0013428
0.58604658	0.0013377
0.56513423	0.0013331
0.54591888	0.001327
0.52670372	0.0013232
0.50688219	0.0013165
0.4871214	0.0013095
0.46675441	0.0013005
0.44456899	0.0012913
0.42571741	0.0012819
0.40522921	0.0012702
0.3850441	0.0012564
0.36231309	0.0012384
0.3419461	0.0012202
0.3220641	0.0011998
0.30303061	0.0011772
0.28278491	0.0011505
0.26344839	0.0011216
0.2448999	0.0010898
0.2244723	0.00105
0.2050146	0.0010096
0.1843446	0.00096245
0.1628865	0.00091139
0.1430271	0.00085937
0.1234642	0.00080649
0.1026889	0.00074858
0.08071322	0.00068874
0.05854962	0.00062737
0.038580559	0.00057383
0.01848419	0.00052192
-0.001406064	0.00047335
-0.0241092	0.00041872
-0.045411959	0.00036918
-0.066902637	0.00032097
-0.086198799	0.00027974
-0.1057617	0.00023814
-0.12684619	0.00019576
-0.1477367	0.00015478
-0.16769969	0.00011953
-0.189924	8.3275E-05
-0.2099476	5.5264E-05
-0.22808661	3.4633E-05
-0.25027201	1.6216E-05
-0.27160889	5.322E-06
-0.28997549	-3.459E-08
-0.31161541	-3.1028E-06
-0.33167931	-4.5145E-06
-0.35101581	-5.2731E-06
-0.37150401	-5.8232E-06
-0.39181039	-6.3968E-06
-0.4142383	-7.2755E-06
-0.43509021	-8.6405E-06
-0.45594209	-1.0967E-05
-0.47600591	-1.4868E-05
-0.49697909	-2.1595E-05
-0.48103711	-1.1207E-05
-0.46012461	-6.3028E-06
-0.4394545	-3.1901E-06
-0.4179965	-9.36E-07
-0.39714459	6.9966E-07
