"CView Export Data File: Version 2.0"
"Export From File: c:\users\owner1\desktop\data\idei\m2\20240130_for_onset\1-butanol_1_20240118_light.txt"


  Open Circuit Potential (V): -0.3542
"E (Volts)"	"I (Amps/cm^2~)"
-0.4981308	-2.3725E-05
-0.475521	-1.1932E-05
-0.45563889	-6.6861E-06
-0.43581751	-3.0846E-06
-0.41551119	-4.145E-07
-0.39726579	1.3925E-06
-0.37598959	3.0632E-06
-0.35428911	4.7162E-06
-0.33392209	7.0746E-06
-0.31361571	1.1313E-05
-0.2932488	1.9307E-05
-0.2740941	3.2199E-05
-0.25021139	5.8851E-05
-0.23178419	8.8591E-05
-0.2111747	0.00012945
-0.19135331	0.00017422
-0.1715319	0.00022347
-0.1508527	0.00027561
-0.13166571	0.00032485
-0.1102296	0.00038033
-0.089854337	0.0004343
-0.069606408	0.00048603
-0.049503978	0.00053732
-0.030335139	0.00058741
-0.01049338	0.0006378
0.0099424738	0.00068952
0.03045108	0.00074022
0.051280979	0.00079212
0.073365763	0.00084536
0.094735213	0.00089557
0.113898	0.00093929
0.1332608	0.00098179
0.1555578	0.0010288
0.1762483	0.0010715
0.1961446	0.0011074
0.2185926	0.0011456
0.2370805	0.0011722
0.2587204	0.001204
0.27745071	0.0012268
0.29915121	0.0012524
0.31830591	0.0012724
0.3388547	0.001293
0.36073709	0.0013104
0.38061911	0.0013244
0.40098611	0.0013378
0.4206863	0.0013518
0.44153821	0.0013639
0.46160209	0.0013738
0.4804537	0.0013832
0.50276041	0.0013929
0.52385467	0.0013999
0.54300928	0.0014056
0.56313378	0.001411
0.58501631	0.0014138
0.60932332	0.0014218
0.62884158	0.0014291
0.64878422	0.0014323
0.67078781	0.0014374
0.69273078	0.0014417
0.71467382	0.0014454
0.73394972	0.0014471
0.75419539	0.0014526
0.77425933	0.0014544
0.79335338	0.0014574
0.78838283	0.0014574
0.76716721	0.001452
0.74540609	0.0014475
0.72316003	0.0014433
0.70473278	0.0014377
0.68442643	0.0014346
0.66357452	0.0014311
0.64387429	0.0014247
0.6253258	0.001422
0.60380721	0.0014152
0.58289462	0.0014088
0.56004238	0.0014016
0.53809941	0.0013927
0.51876289	0.0013859
0.49797171	0.0013784
0.4747557	0.0013673
0.4531765	0.001357
0.43396121	0.0013445
0.41401851	0.0013312
0.39443961	0.001319
0.37304211	0.0013006
0.3549785	0.0012854
0.33376291	0.001267
0.3143658	0.0012457
0.29436249	0.0012225
0.27272269	0.0011965
0.2505978	0.0011661
0.23186751	0.0011371
0.2116217	0.0011031
0.1918609	0.0010684
0.17197891	0.0010302
0.1485135	0.00098173
0.1267985	0.00093407
0.1076236	0.00088987
0.087581746	0.00084421
0.06755206	0.00079582
0.04657061	0.00074513
0.02493442	0.00069286
0.0022919099	0.00063707
-0.01855012	0.00058462
-0.040192358	0.00053065
-0.060622141	0.00048002
-0.07999105	0.00043012
-0.1005542	0.00037742
-0.1203232	0.00032691
-0.14249291	0.0002704
-0.1626559	0.00021856
-0.1810306	0.00017277
-0.20244861	0.00012264
-0.2256013	7.5156E-05
-0.2465138	4.1581E-05
-0.26748699	1.8303E-05
-0.28791451	4.6447E-06
-0.30664489	-2.3515E-06
-0.3293153	-5.7831E-06
-0.34992471	-7.1306E-06
-0.36841261	-8.0171E-06
-0.38908261	-9.0923E-06
-0.4093284	-1.061E-05
-0.42933169	-1.3229E-05
-0.45000169	-1.7893E-05
-0.4710961	-2.6189E-05
-0.49006879	-3.8471E-05
-0.4978883	-3.9084E-05
-0.47830939	-2.2627E-05
-0.4584879	-1.2508E-05
