"CView Export Data File: Version 2.0"
"Export From File: c:\users\owner1\desktop\data\idei\m1\20221214_newsamples_withwithouttio2\pec\fto_tio2_hematite_new_700_4.txt"


  Open Circuit Potential (V): -0.3057
"E (Volts)"	"I (Amps/cm^2~)"
-0.49691841	-3.3331E-05
-0.47788501	-1.9405E-05
-0.45715439	-1.1044E-05
-0.43745419	-6.0651E-06
-0.4172084	-2.9749E-06
-0.39623529	-1.0725E-06
-0.3776868	2.0201E-08
-0.35604689	8.3339E-07
-0.33495259	1.4792E-06
-0.3149493	2.0274E-06
-0.2956734	2.7187E-06
-0.27524579	4.0783E-06
-0.25293911	7.1619E-06
-0.2339057	1.2196E-05
-0.2126295	2.3048E-05
-0.1897773	4.3437E-05
-0.1679543	7.271E-05
-0.147076	0.00010971
-0.1269311	0.0001515
-0.1075986	0.00019515
-0.090242334	0.00023669
-0.067527063	0.00029271
-0.04758225	0.00034492
-0.02724945	0.00039719
-0.0075895619	0.00044995
0.0128766	0.00050494
0.03305785	0.00056073
0.052996591	0.00061882
0.076033153	0.00068467
0.095887028	0.00074598
0.115947	0.00081031
0.13639501	0.0008772
0.1561276	0.00094432
0.1777699	0.001017
0.197357	0.001083
0.2181683	0.0011518
0.2393233	0.0012216
0.26102379	0.0012869
0.27939039	0.0013422
0.30139399	0.0013999
0.32097301	0.0014509
0.34061259	0.0014947
0.35946411	0.001535
0.3810434	0.0015733
0.40280461	0.0016123
0.42244419	0.0016409
0.44317481	0.0016692
0.4632993	0.0016938
0.48215091	0.0017157
0.50185108	0.0017354
0.52209681	0.0017518
0.54228193	0.0017698
0.56192148	0.001784
0.58162183	0.0017999
0.60168558	0.0018092
0.62368917	0.001817
0.64551097	0.0018305
0.66727209	0.0018383
0.68921512	0.0018496
0.71091563	0.0018604
0.73279798	0.0018682
0.75468028	0.0018726
0.77310759	0.0018839
0.79389888	0.001886
0.78826159	0.0018858
0.76716721	0.0018793
0.74534547	0.0018689
0.72673643	0.0018587
0.70345992	0.0018513
0.68472952	0.0018415
0.66466558	0.001829
0.64514732	0.0018203
0.62302238	0.0018082
0.59865481	0.0017883
0.57713622	0.0017746
0.5561024	0.001758
0.53440189	0.0017408
0.51512599	0.0017251
0.49445599	0.0017042
0.47166431	0.0016777
0.44941831	0.0016504
0.42729339	0.0016196
0.40904799	0.0015928
0.38825679	0.0015585
0.3667987	0.0015215
0.34570429	0.0014743
0.32533741	0.0014271
0.30527341	0.0013782
0.28708869	0.0013279
0.2667217	0.0012685
0.2451424	0.0011997
0.2248967	0.0011359
0.20537829	0.0010712
0.18689039	0.0010079
0.16591731	0.00093686
0.1459673	0.0008704
0.1261013	0.00080467
0.1069082	0.00074458
0.085981309	0.00068176
0.066169873	0.00062222
0.045988631	0.00056661
0.024261519	0.0005067
0.003728664	0.00045134
-0.01539168	0.00040222
-0.035318311	0.00035123
-0.05597847	0.00029878
-0.076026343	0.00024936
-0.09682592	0.00019903
-0.1184075	0.00015139
-0.1369338	0.00011325
-0.1589155	7.3414E-05
-0.17904221	4.4493E-05
-0.198696	2.4068E-05
-0.2197216	1.0343E-05
-0.2384519	3.4191E-06
-0.25954631	-4.102E-07
-0.2808831	-2.1677E-06
-0.3007651	-2.9615E-06
-0.3194955	-3.4685E-06
-0.34022611	-3.9536E-06
-0.36095679	-4.6267E-06
-0.38308159	-5.956E-06
-0.40338799	-8.4265E-06
-0.42472479	-1.3539E-05
-0.4455767	-2.2712E-05
-0.4643071	-3.6759E-05
-0.48406789	-5.9394E-05
-0.49558491	-7.6524E-05
-0.48170379	-4.7579E-05
-0.4626098	-2.705E-05
-0.4429096	-1.461E-05
-0.42048171	-6.8231E-06
-0.39775071	-2.6668E-06
-0.37702	-5.2011E-07
-0.35707739	7.3439E-07
-0.3379834	1.5199E-06
-0.3185862	2.1184E-06
-0.29852241	2.8467E-06
-0.27760991	3.8594E-06
-0.25857639	5.6343E-06
-0.2384519	9.2449E-06
-0.21772119	1.6276E-05
-0.19699059	2.9293E-05
-0.1746839	5.2054E-05
-0.1537202	8.2856E-05
-0.13338131	0.00012001
-0.112903	0.00016234
-0.092230737	0.00020831
-0.07141903	0.00025894
-0.051152911	0.0003089
-0.032214429	0.00035741
-0.01174827	0.00041126
0.0066627939	0.00045977
0.02752907	0.00051707
0.04507323	0.00056498
0.065927379	0.00062513
0.085593328	0.00068498
0.1065142	0.00074592
0.12578	0.00080855
0.1451731	0.00087198
0.16729429	0.00094456
0.1892155	0.0010188
0.20853589	0.0010852
0.2295641	0.0011527
0.25162831	0.0012235
0.26987371	0.0012776
0.29175609	0.0013379
0.31194121	0.0013912
0.3310959	0.0014374
0.34891689	0.001476
0.37140551	0.001522
0.39268169	0.0015582
0.4152309	0.001596
0.4344461	0.0016201
0.4539645	0.0016459
0.4734222	0.001674
0.49469841	0.0016896
0.50330591	0.0016973
0.51373178	0.001707
0.53234088	0.0017208
0.55410212	0.0017378
0.5759238	0.0017535
0.59804863	0.0017685
0.61726391	0.0017786
0.6364792	0.0017901
0.65720987	0.0017965
0.6776374	0.0018055
0.69697392	0.0018151
0.71728033	0.0018224
0.7363137	0.0018331
0.75740808	0.001836
0.77710831	0.0018447
0.79674792	0.0018506
0.78710991	0.0018433
0.76450008	0.0018346
0.74479991	0.0018269
0.72285688	0.0018189
0.70279312	0.001809
0.68291098	0.0018014
0.66254401	0.00179
0.64266199	0.0017768
0.62332553	0.0017664
0.60277659	0.0017584
0.57998508	0.0017427
0.56119412	0.0017263
0.53979671	0.0017133
0.51833862	0.0016919
0.49809289	0.0016728
0.47845331	0.0016538
