"CView Export Data File: Version 2.0"
"Export From File: c:\users\owner1\desktop\data\idei\m2\20230529\hematite_etoh_01_6_light.txt"


  Open Circuit Potential (V): -0.334
"E (Volts)"	"I (Amps/cm^2~)"
-0.49819139	-1.8649E-05
-0.47933981	-1.1924E-05
-0.461943	-8.7333E-06
-0.4394545	-5.5278E-06
-0.41939059	-3.3866E-06
-0.39890239	-1.6262E-06
-0.37805051	-1.923E-07
-0.35647121	1.1401E-06
-0.33549809	2.6399E-06
-0.31652531	4.5313E-06
-0.29640079	8.1291E-06
-0.27536699	1.5183E-05
-0.2528179	2.8649E-05
-0.2328146	4.7285E-05
-0.21250831	7.3305E-05
-0.1914745	0.00010699
-0.1714713	0.00014503
-0.1513256	0.00018811
-0.1312838	0.00023523
-0.1110358	0.00028641
-0.091200158	0.00033947
-0.072025247	0.00039465
-0.051516648	0.00045583
-0.03168096	0.00051786
-0.01151184	0.00058408
0.0091180066	0.00065435
0.0300934	0.00072924
0.04932287	0.00080097
0.069746599	0.00088047
0.089382239	0.0009573
0.109806	0.001039
0.1283686	0.0011168
0.15165371	0.0012024
0.1706164	0.0012729
0.1905067	0.0013438
0.2100029	0.0014083
0.2307158	0.0014738
0.2499917	0.0015289
0.27035871	0.0015843
0.2904225	0.0016314
0.30975899	0.0016723
0.32891369	0.0017103
0.34867451	0.0017468
0.368799	0.0017806
0.39062071	0.0018142
0.40892681	0.0018422
0.42959681	0.0018686
0.44953951	0.001896
0.47081569	0.0019236
0.4930011	0.0019485
0.50554872	0.0019629
0.52021772	0.001979
0.54125148	0.0020024
0.56034547	0.002022
0.57907581	0.0020413
0.60004902	0.0020614
0.62059778	0.0020808
0.63981313	0.0020977
0.6635139	0.0021195
0.68454772	0.0021371
0.701702	0.0021505
0.72388738	0.0021687
0.74498183	0.0021844
0.76425773	0.0022032
0.78438222	0.002219
0.79826331	0.0022293
0.77650207	0.0022081
0.75540781	0.0021899
0.73570752	0.0021717
0.71521932	0.0021547
0.69509482	0.0021377
0.67545527	0.0021232
0.65502763	0.002105
0.63278162	0.002085
0.61271769	0.0020626
0.59259331	0.0020462
0.57022589	0.0020219
0.54755563	0.0019983
0.52876461	0.0019777
0.50754899	0.0019528
0.48790941	0.001931
0.4670575	0.0019056
0.44535699	0.0018765
0.426566	0.0018492
0.40274391	0.0018189
0.38340741	0.001788
0.36279801	0.0017534
0.34224921	0.0017176
0.32291269	0.0016819
0.30096969	0.0016346
0.2817544	0.0015928
0.26199359	0.0015414
0.2421722	0.0014842
0.2210172	0.0014189
0.19925611	0.0013423
0.1794953	0.0012709
0.15858281	0.0011903
0.13934129	0.0011111
0.1176202	0.001022
0.099245533	0.00094475
0.078742981	0.00085967
0.057555411	0.00077363
0.037859149	0.00069625
0.017884029	0.00062131
-0.003024685	0.0005483
-0.02439413	0.00047851
-0.043963078	0.00041708
-0.064404987	0.00035663
-0.084907539	0.00029951
-0.1055434	0.00024584
-0.1255731	0.00019806
-0.1442752	0.00015683
-0.1655052	0.00011555
-0.18593501	8.1139E-05
-0.2054373	5.362E-05
-0.2265106	3.0433E-05
-0.24954461	1.3159E-05
-0.26936609	4.2026E-06
-0.29191521	-1.2799E-06
-0.3120397	-3.6571E-06
-0.3309519	-4.7055E-06
-0.35101581	-5.372E-06
-0.37107971	-5.8668E-06
-0.3912648	-6.6018E-06
-0.41393521	-7.9134E-06
-0.4342415	-9.7066E-06
-0.45242631	-1.2022E-05
-0.47315699	-1.5853E-05
-0.49231169	-2.0721E-05
-0.49764591	-2.2487E-05
-0.47909731	-1.2955E-05
-0.45897281	-8.8297E-06
-0.4363631	-5.529E-06
-0.4154506	-3.2599E-06
-0.39568979	-1.5874E-06
-0.36859441	2.5507E-07
-0.34956101	1.4895E-06
-0.32980019	2.8734E-06
-0.30967569	4.7484E-06
-0.28870249	8.1346E-06
-0.26766881	1.4199E-05
-0.24784739	2.4177E-05
-0.227238	3.9791E-05
-0.2067498	6.2103E-05
-0.1829277	9.5951E-05
-0.1633288	0.0001296
-0.1456089	0.00016435
-0.1242879	0.00021098
-0.1025123	0.00026324
-0.080530591	0.00032
-0.060622148	0.00037639
-0.040768269	0.00043551
-0.01959282	0.00050246
-0.00081802538	0.00056461
0.021084899	0.00064095
0.040665969	0.00071257
0.062035419	0.00079437
0.082604639	0.00087701
0.10104	0.00095148
