"CView Export Data File: Version 2.0"
"Export From File: c:\users\owner1\desktop\data\idei\m2\20230524\pec\hematite_etoh_0025_3_light.txt"


  Open Circuit Potential (V): -0.3394
"E (Volts)"	"I (Amps/cm^2~)"
-0.49807021	-1.1225E-05
-0.48061281	-6.5278E-06
-0.45933661	-4.3544E-06
-0.43957579	-2.8566E-06
-0.42060289	-1.6371E-06
-0.39878121	-5.8439E-07
-0.37811109	3.4544E-07
-0.35883519	1.2073E-06
-0.33961999	2.2469E-06
-0.3194955	3.7072E-06
-0.299674	5.7574E-06
-0.27948889	8.6937E-06
-0.25857639	1.3282E-05
-0.2371183	2.0633E-05
-0.2174788	3.1259E-05
-0.19844539	4.6241E-05
-0.17650241	7.0016E-05
-0.1573696	9.6607E-05
-0.13558801	0.00013328
-0.1154795	0.00017295
-0.095104247	0.00021862
-0.076384008	0.00026488
-0.056075461	0.00031988
-0.035506241	0.00038076
-0.015791791	0.00044255
0.001309825	0.00049858
0.023473419	0.00057522
0.042708959	0.00064429
0.063211493	0.00071881
0.083701909	0.00079279
0.1031375	0.00086222
0.1230277	0.00093159
0.1435121	0.0010005
0.1650755	0.0010728
0.1851719	0.001137
0.2067778	0.0012035
0.2256241	0.0012587
0.2451424	0.0013108
0.26490319	0.0013582
0.28581569	0.0014049
0.30563721	0.0014438
0.3259435	0.0014815
0.34558311	0.0015153
0.36770791	0.0015497
0.3875899	0.0015779
0.4077144	0.0016042
0.42862701	0.0016303
0.45032749	0.0016544
0.47045201	0.001679
0.48936421	0.0016978
0.51130718	0.0017185
0.53155291	0.0017386
0.55070758	0.0017587
0.57295358	0.0017774
0.59495717	0.0017957
0.615991	0.001813
0.63484251	0.001832
0.65678549	0.0018475
0.6798802	0.0018623
0.70139891	0.0018791
0.71970493	0.0018914
0.74176908	0.0019051
0.76152998	0.0019193
0.78171498	0.0019334
0.80068779	0.0019486
0.78189689	0.0019311
0.76031762	0.0019099
0.73964763	0.0018971
0.72025049	0.0018822
0.701702	0.0018717
0.68181998	0.001857
0.66187727	0.0018427
0.6433894	0.0018266
0.62114328	0.0018083
0.60126132	0.0017926
0.58162171	0.0017758
0.56198221	0.0017618
0.54203951	0.0017422
0.52246052	0.0017214
0.50221479	0.0017024
0.4799687	0.0016776
0.45578289	0.0016524
0.4356584	0.0016275
0.41607949	0.0016024
0.39371219	0.0015737
0.37061751	0.00154
0.34873509	0.0015073
0.32648909	0.0014694
0.30442479	0.0014283
0.2857551	0.0013914
0.26466069	0.0013439
0.2439907	0.0012911
0.22453301	0.0012382
0.2032568	0.0011732
0.1835566	0.0011089
0.1630684	0.0010393
0.1434454	0.00097312
0.1229489	0.00089987
