RamanScope Measure Spectrum Data V3.72

<< MEASURE CONDITION >>
Exposure Type,Aver
Exposure Time [sec],20
Exposure Count,2
Measure Time,2024/02/15 21:22:19
Data Name,""
Data Comment,""
Rayleigh Wave[nm],532.0

<< SAMPLE SPECTRUM >>
Wave[dcm-1],No46
96.716,-12.00
97.759,6.00
98.802,-24.00
99.846,34.00
100.886,5.00
101.929,27.00
102.972,18.00
104.015,17.00
105.057,-19.00
106.100,44.00
107.142,1.50
108.184,0.50
109.226,4.00
110.268,11.50
111.310,40.00
112.352,16.50
113.393,-13.00
114.435,-10.50
115.476,-1.50
116.517,-40.50
117.558,14.50
118.599,-28.50
119.640,-11.00
120.681,3.50
121.722,-16.00
122.762,63.00
123.803,2.50
124.843,4.00
125.883,-1.00
126.923,34.50
127.963,-27.00
129.001,-31.00
130.041,-35.50
131.080,2.00
132.120,47.00
133.159,71.00
134.199,34.50
135.238,1.00
136.277,36.50
137.316,11.50
138.355,28.50
139.393,37.50
140.432,-10.00
141.470,-8.00
142.509,43.00
143.547,50.50
144.585,11.50
145.623,0.00
146.661,79.00
147.699,71.50
148.736,93.00
149.774,237.50
150.811,195.50
151.849,252.00
152.886,378.00
153.923,525.50
154.960,589.00
155.997,741.50
157.034,919.50
158.072,1050.00
159.109,1152.50
160.145,1297.00
161.182,1481.00
162.218,1671.00
163.254,1846.50
164.290,1980.50
165.326,2105.50
166.361,2200.50
167.397,2256.50
168.432,2427.50
169.468,2478.00
170.503,2527.00
171.538,2608.50
172.573,2621.00
173.608,2676.50
174.643,2630.50
175.677,2684.50
176.712,2743.00
177.746,2771.50
178.781,2849.50
179.815,2926.50
180.849,3015.50
181.883,2968.00
182.917,3093.00
183.951,3175.50
184.984,3236.50
186.020,3260.00
187.053,3255.50
188.087,3212.50
189.120,3178.50
190.153,3161.00
191.186,3036.00
192.219,3042.00
193.251,2997.50
194.284,2978.50
195.317,2982.00
196.349,2862.50
197.381,2994.00
198.413,3029.00
199.445,2992.00
200.477,2988.50
201.509,3067.50
202.543,3025.00
203.575,3022.00
204.606,3097.00
205.637,3087.50
206.669,3140.50
207.700,3129.00
208.731,3200.50
209.762,3312.00
210.792,3226.50
211.823,3366.50
212.854,3376.50
213.884,3354.00
214.914,3355.00
215.947,3439.50
216.977,3428.00
218.007,3585.00
219.037,3605.00
