RamanScope Measure Spectrum Data V3.72

<< MEASURE CONDITION >>
Exposure Type,Aver
Exposure Time [sec],15
Exposure Count,4
Measure Time,2023/07/15 16:18:29
Data Name,""
Data Comment,""
Rayleigh Wave[nm],532.0

<< SAMPLE SPECTRUM >>
Wave[dcm-1],No165
146.591,878.00
147.626,1026.75
148.664,1215.75
149.699,1347.00
150.737,1569.25
151.772,1696.75
152.809,1856.00
153.846,1949.75
154.881,2106.50
155.918,2221.25
156.953,2355.00
157.989,2337.00
159.026,2456.25
160.060,2481.00
161.096,2582.75
162.130,2617.50
163.167,2664.25
164.200,2685.25
165.236,2699.25
166.272,2767.75
167.305,2828.50
168.341,2890.75
169.374,2955.75
170.409,3023.75
171.445,3019.00
172.477,3061.25
173.512,3094.00
174.545,3139.25
175.580,3114.75
176.614,3178.75
177.647,3206.00
178.681,3164.75
179.713,3142.00
180.747,3172.50
181.781,3157.00
182.813,3164.50
183.847,3166.50
184.878,3152.25
185.912,3092.50
186.945,3142.25
187.976,3208.75
189.010,3211.25
190.043,3208.00
191.073,3212.00
192.106,3277.00
193.137,3326.00
194.170,3321.25
195.202,3359.25
196.232,3366.75
197.265,3480.75
198.297,3513.50
199.327,3595.25
200.359,3675.00
201.388,3676.75
202.420,3795.50
203.452,3904.50
204.481,3947.00
205.512,4105.50
206.544,4110.00
207.573,4272.00
208.604,4410.50
209.635,4566.50
210.663,4644.75
211.694,4792.50
212.725,4999.25
213.753,5061.50
214.783,5211.75
215.813,5237.75
216.841,5278.50
217.871,5315.75
218.899,5291.75
219.929,5271.25
220.959,5173.00
221.986,5092.00
223.016,4967.00
224.045,4831.00
225.072,4701.25
226.101,4613.50
227.130,4495.25
228.157,4357.75
229.185,4276.00
230.214,4233.75
231.241,4216.25
232.269,4077.00
233.297,4064.25
234.323,4025.25
235.351,4014.50
236.379,3968.00
237.407,3993.25
238.433,3991.25
239.460,4043.00
240.488,3998.50
241.513,4025.50
242.540,4107.00
243.568,4097.25
244.592,4127.75
245.619,4162.25
246.646,4129.25
247.671,4089.75
248.697,4067.25
249.724,4078.25
250.748,4082.00
251.774,4057.25
252.801,4062.00
253.827,4133.25
254.850,4103.75
255.876,4072.75
256.902,4126.00
257.925,4173.75
258.951,4251.00
259.976,4237.75
260.999,4263.75
262.024,4280.00
263.049,4334.00
264.074,4307.00
265.097,4456.00
266.122,4497.50
267.146,4564.50
268.168,4574.50
269.193,4639.25
270.217,4691.25
271.241,4708.75
272.263,4782.50
273.287,4830.50
274.311,4841.00
275.332,4885.75
276.356,4889.00
277.379,4914.25
278.402,4832.75
279.424,4854.75
280.447,4779.00
281.470,4754.50
282.492,4733.75
283.513,4591.75
284.536,4586.50
285.558,4498.50
286.581,4450.50
287.601,4380.50
288.623,4246.50
289.645,4246.50
290.665,4203.50
291.687,4097.00
292.709,4057.00
293.730,3963.50
294.750,3903.75
295.771,3904.75
296.792,3855.75
297.813,3777.75
298.832,3713.25
299.853,3667.25
300.874,3625.00
301.895,3549.75
302.913,3485.00
303.934,3501.25
304.954,3408.50
305.975,3414.50
306.993,3377.75
308.013,3332.75
309.033,3278.25
310.052,3271.25
311.072,3269.75
312.090,3205.75
313.109,3199.75
314.129,3191.25
315.148,3151.75
316.165,3177.75
317.184,3178.75
318.203,3084.25
319.222,3063.25
320.238,3118.50
321.257,3077.50
322.275,3042.00
323.294,3015.75
324.312,3004.75
325.328,2988.25
326.346,2973.75
327.364,3001.50
328.382,3020.75
329.397,2952.00
330.415,2949.00
331.432,3005.75
332.450,2970.75
333.467,2945.75
334.482,2920.50
335.499,2871.50
336.516,2968.00
337.533,2926.25
338.547,2885.25
339.564,2905.25
340.580,2888.00
341.597,2872.00
342.613,2904.00
343.627,2892.75
344.643,2878.75
345.659,2820.50
346.675,2876.25
347.690,2833.25
348.704,2858.25
349.719,2865.00
350.735,2857.50
351.750,2885.00
352.765,2876.00
353.778,2906.75
354.793,2839.00
355.808,2969.50
356.822,2921.50
357.837,2882.75
358.851,2890.75
359.864,2957.00
360.878,2907.25
361.892,2904.75
362.906,2925.75
363.920,2923.00
364.932,2959.00
365.945,2901.25
366.959,2988.00
367.972,2961.00
368.986,2927.00
369.999,2870.75
371.010,2884.50
372.023,3028.75
373.036,2985.00
374.049,2965.75
375.061,2991.25
