RamanScope Measure Spectrum Data V3.72

<< MEASURE CONDITION >>
Exposure Type,Aver
Exposure Time [sec],20
Exposure Count,2
Measure Time,2024/02/15 21:17:32
Data Name,""
Data Comment,""
Rayleigh Wave[nm],532.0

<< SAMPLE SPECTRUM >>
Wave[dcm-1],No42
96.716,12.50
97.759,2.50
98.802,-1.00
99.846,19.50
100.886,25.50
101.929,37.50
102.972,9.50
104.015,-3.00
105.057,-0.50
106.100,30.50
107.142,-12.00
108.184,-17.50
109.226,70.00
110.268,-16.00
111.310,13.50
112.352,15.50
113.393,7.50
114.435,2.00
115.476,13.50
116.517,-7.00
117.558,41.50
118.599,-3.50
119.640,-1.50
120.681,41.50
121.722,-4.50
122.762,-9.00
123.803,-31.00
124.843,25.50
125.883,-10.50
126.923,-59.50
127.963,10.00
129.001,3.00
130.041,2.50
131.080,-0.50
132.120,-17.50
133.159,-1.50
134.199,47.00
135.238,33.50
136.277,4.50
137.316,-11.50
138.355,74.00
139.393,-4.00
140.432,26.50
141.470,-14.50
142.509,51.00
143.547,1.00
144.585,16.00
145.623,53.50
146.661,74.50
147.699,118.50
148.736,121.50
149.774,219.50
150.811,281.00
151.849,264.00
152.886,486.00
153.923,555.00
154.960,687.00
155.997,835.50
157.034,1008.50
158.072,1202.50
159.109,1408.00
160.145,1581.50
161.182,1793.00
162.218,1933.50
163.254,2133.00
164.290,2303.00
165.326,2462.50
166.361,2601.50
167.397,2720.50
168.432,2779.50
169.468,2866.50
170.503,2965.50
171.538,3027.00
172.573,3038.00
173.608,3086.00
174.643,3135.50
175.677,3219.50
176.712,3215.00
177.746,3311.50
178.781,3360.50
179.815,3430.00
180.849,3531.50
181.883,3535.00
182.917,3679.50
183.951,3769.00
184.984,3833.00
186.020,3819.00
187.053,3848.00
188.087,3789.50
189.120,3778.00
190.153,3645.00
191.186,3645.00
192.219,3560.50
193.251,3545.50
194.284,3520.50
195.317,3479.00
196.349,3519.00
197.381,3548.50
198.413,3521.00
199.445,3535.00
200.477,3575.00
201.509,3519.50
202.543,3608.00
203.575,3600.50
204.606,3751.00
205.637,3548.00
206.669,3740.00
207.700,3796.00
208.731,3785.50
209.762,3811.00
210.792,3889.00
211.823,3933.50
212.854,3985.00
213.884,4033.50
214.914,4066.50
215.947,4144.00
216.977,4216.50
218.007,4276.00
