RamanScope Measure Spectrum Data V3.72

<< MEASURE CONDITION >>
Exposure Type,Aver
Exposure Time [sec],15
Exposure Count,30
Measure Time,2023/07/07 11:40:21
Data Name,""
Data Comment,""
Rayleigh Wave[nm],532.0

<< SAMPLE SPECTRUM >>
Wave[dcm-1],No522
146.591,1112.57
147.626,1339.17
148.664,1576.67
149.699,1843.40
150.737,2099.83
151.772,2374.67
152.809,2610.33
153.846,2865.20
154.881,3072.87
155.918,3265.07
156.953,3412.20
157.989,3541.27
159.026,3669.23
160.060,3692.63
161.096,3809.27
162.130,3879.63
163.167,3947.13
164.200,4002.20
165.236,4045.10
166.272,4092.13
167.305,4184.67
168.341,4271.10
169.374,4336.67
170.409,4424.60
171.445,4461.30
172.477,4562.57
173.512,4639.30
174.545,4711.97
175.580,4795.17
176.614,4828.47
177.647,4854.70
178.681,4892.90
179.713,4917.87
180.747,4843.70
181.781,4781.70
182.813,4724.80
183.847,4721.23
184.878,4628.67
185.912,4645.23
186.945,4609.10
187.976,4617.83
189.010,4567.83
190.043,4597.63
191.073,4571.13
192.106,4612.90
193.137,4647.63
194.170,4616.97
195.202,4665.03
196.232,4672.43
197.265,4705.53
198.297,4774.27
199.327,4761.67
200.359,4810.97
201.388,4812.50
202.420,4874.93
203.452,4885.33
204.481,4873.53
205.512,4920.13
206.544,5000.37
207.573,4975.77
208.604,5059.40
209.635,5085.00
210.663,5143.90
211.694,5130.30
212.725,5222.37
213.753,5286.60
214.783,5344.67
215.813,5357.80
216.841,5418.13
217.871,5459.57
218.899,5452.23
219.929,5465.37
220.959,5440.53
221.986,5434.53
223.016,5408.77
224.045,5406.93
225.072,5341.00
226.101,5339.13
227.130,5280.17
228.157,5160.40
229.185,5148.87
230.214,5114.10
231.241,5069.80
232.269,5036.63
233.297,5000.27
234.323,5040.87
235.351,4966.97
236.379,4926.70
237.407,4902.70
238.433,4856.67
239.460,4868.17
240.488,4869.17
241.513,4866.00
242.540,4854.77
243.568,4867.33
244.592,4875.10
245.619,4881.93
246.646,4850.87
247.671,4876.77
248.697,4869.37
249.724,4882.00
250.748,4853.30
251.774,4829.83
252.801,4874.37
253.827,4851.77
254.850,4872.30
255.876,4882.27
256.902,4852.50
257.925,4924.53
258.951,4943.13
259.976,4900.17
260.999,4891.43
262.024,4974.03
263.049,4944.93
264.074,5027.90
265.097,5022.87
266.122,5059.57
267.146,5095.63
268.168,5077.37
269.193,5086.77
270.217,5133.60
271.241,5154.77
272.263,5208.90
273.287,5187.70
274.311,5251.13
275.332,5245.77
276.356,5293.93
277.379,5230.03
278.402,5231.80
279.424,5270.10
280.447,5250.33
281.470,5243.73
282.492,5200.27
283.513,5157.93
284.536,5132.33
285.558,5101.23
286.581,5080.63
287.601,5034.57
288.623,4981.37
289.645,4978.20
290.665,4922.97
291.687,4859.13
292.709,4804.63
293.730,4766.53
294.750,4709.70
295.771,4678.30
296.792,4662.77
297.813,4644.80
298.832,4601.53
299.853,4547.70
300.874,4505.10
301.895,4527.93
302.913,4453.80
303.934,4435.03
304.954,4385.43
305.975,4402.33
306.993,4351.57
308.013,4333.23
309.033,4309.00
310.052,4275.57
311.072,4261.53
312.090,4236.63
313.109,4265.20
314.129,4195.10
315.148,4229.10
316.165,4224.63
317.184,4192.43
318.203,4171.40
319.222,4126.43
320.238,4184.60
321.257,4160.70
322.275,4138.80
323.294,4120.00
324.312,4099.90
325.328,4101.30
326.346,4085.77
327.364,4106.77
328.382,4180.30
329.397,4147.07
330.415,4050.53
331.432,4053.30
332.450,4048.43
333.467,4032.90
334.482,4065.97
335.499,4054.80
336.516,4037.77
337.533,4056.53
338.547,4029.73
339.564,4016.33
340.580,4015.03
