RamanScope Measure Spectrum Data V3.72

<< MEASURE CONDITION >>
Exposure Type,Aver
Exposure Time [sec],20
Exposure Count,2
Measure Time,2024/02/15 20:27:58
Data Name,""
Data Comment,""
Rayleigh Wave[nm],532.0

<< SAMPLE SPECTRUM >>
Wave[dcm-1],No11
96.716,9.50
97.759,-19.00
98.802,4.00
99.846,28.50
100.886,13.00
101.929,16.50
102.972,26.50
104.015,35.00
105.057,-14.50
106.100,9.50
107.142,14.50
108.184,25.00
109.226,19.00
110.268,32.00
111.310,51.50
112.352,-5.50
113.393,0.00
114.435,58.00
115.476,-39.00
116.517,-22.00
117.558,15.00
118.599,25.00
119.640,60.50
120.681,24.50
121.722,24.00
122.762,8.00
123.803,28.50
124.843,6.00
125.883,9.50
126.923,13.50
127.963,-8.50
129.001,34.00
130.041,-17.50
131.080,46.00
132.120,22.50
133.159,1.00
134.199,41.00
135.238,-6.50
136.277,33.00
137.316,-4.50
138.355,5.00
139.393,3.00
140.432,-10.50
141.470,30.00
142.509,65.00
143.547,132.50
144.585,61.00
145.623,57.50
146.661,144.00
147.699,147.00
148.736,172.50
149.774,264.50
150.811,347.00
151.849,416.00
152.886,519.00
153.923,599.50
154.960,816.00
155.997,927.50
157.034,1079.50
158.072,1310.50
159.109,1475.50
160.145,1811.50
161.182,1923.00
162.218,2232.50
163.254,2395.00
164.290,2540.00
165.326,2709.50
166.361,2779.50
167.397,2996.00
168.432,3066.50
169.468,3184.00
170.503,3335.00
171.538,3349.00
172.573,3346.00
173.608,3374.00
174.643,3423.50
175.677,3497.50
176.712,3533.00
177.746,3664.50
178.781,3686.50
179.815,3738.50
180.849,3808.50
181.883,3938.00
182.917,3925.00
183.951,4028.00
184.984,4010.50
186.020,4176.50
187.053,4135.00
188.087,4177.00
189.120,4034.50
190.153,4035.00
191.186,4033.50
192.219,3962.00
193.251,3919.00
194.284,3898.00
195.317,3870.00
196.349,3956.00
197.381,3873.00
198.413,3830.00
199.445,3814.00
200.477,3825.50
201.509,3878.50
202.543,3879.00
203.575,3867.00
204.606,3951.00
205.637,4059.50
206.669,4101.50
207.700,4089.00
208.731,4182.50
209.762,4133.50
210.792,4161.50
211.823,4217.00
212.854,4240.50
213.884,4245.50
214.914,4310.50
215.947,4391.50
216.977,4449.00
218.007,4531.50
219.037,4522.50
