RamanScope Measure Spectrum Data V3.72

<< MEASURE CONDITION >>
Exposure Type,Aver
Exposure Time [sec],20
Exposure Count,2
Measure Time,2024/02/15 21:24:39
Data Name,""
Data Comment,""
Rayleigh Wave[nm],532.0

<< SAMPLE SPECTRUM >>
Wave[dcm-1],No48
96.716,-17.00
97.759,30.00
98.802,-8.50
99.846,-1.50
100.886,-6.50
101.929,-36.50
102.972,31.00
104.015,-43.50
105.057,-17.00
106.100,18.00
107.142,21.50
108.184,9.50
109.226,11.50
110.268,-22.50
111.310,16.50
112.352,11.50
113.393,63.00
114.435,29.00
115.476,14.50
116.517,35.00
117.558,4.00
118.599,-0.50
119.640,1.50
120.681,-41.50
121.722,-28.00
122.762,-7.50
123.803,19.50
124.843,29.50
125.883,-13.00
126.923,32.00
127.963,-7.00
129.001,32.00
130.041,58.50
131.080,-34.00
132.120,-30.00
133.159,1.00
134.199,20.50
135.238,50.50
136.277,-11.50
137.316,61.00
138.355,28.00
139.393,25.50
140.432,32.00
141.470,45.50
142.509,12.50
143.547,0.00
144.585,42.00
145.623,49.00
146.661,53.50
147.699,124.00
148.736,143.50
149.774,140.00
150.811,275.50
151.849,295.50
152.886,384.00
153.923,493.50
154.960,628.50
155.997,762.50
157.034,948.50
158.072,1069.50
159.109,1195.50
160.145,1347.00
161.182,1489.00
162.218,1571.00
163.254,1766.00
164.290,1945.00
165.326,2116.50
166.361,2100.00
167.397,2243.50
168.432,2350.00
169.468,2366.00
170.503,2465.50
171.538,2505.00
172.573,2517.50
173.608,2515.50
174.643,2618.50
175.677,2619.50
176.712,2684.00
177.746,2696.00
178.781,2791.50
179.815,2847.50
180.849,2855.50
181.883,2883.00
182.917,2994.00
183.951,3004.00
184.984,3046.50
186.020,3101.00
187.053,3135.00
188.087,3073.50
189.120,3021.00
190.153,2962.00
191.186,3009.00
192.219,2959.00
193.251,2880.50
194.284,2877.00
195.317,2879.00
196.349,2950.00
197.381,2884.00
198.413,2915.50
199.445,2910.50
200.477,2860.50
201.509,2985.00
202.543,2932.50
203.575,3011.50
204.606,2971.50
205.637,3045.00
206.669,3108.00
207.700,2998.50
208.731,3147.00
209.762,3178.00
210.792,3183.00
211.823,3268.00
212.854,3243.00
213.884,3279.50
214.914,3345.00
215.947,3373.00
216.977,3396.50
218.007,3500.00
