RamanScope Measure Spectrum Data V3.72

<< MEASURE CONDITION >>
Exposure Type,Aver
Exposure Time [sec],20
Exposure Count,2
Measure Time,2024/02/15 20:32:53
Data Name,""
Data Comment,""
Rayleigh Wave[nm],532.0

<< SAMPLE SPECTRUM >>
Wave[dcm-1],No15
96.716,-8.50
97.759,17.00
98.802,26.00
99.846,1.00
100.886,22.00
101.929,-5.00
102.972,-29.00
104.015,30.00
105.057,-0.50
106.100,-20.00
107.142,-623.00
108.184,-103.00
109.226,2.00
110.268,3.50
111.310,41.00
112.352,-41.50
113.393,-6.00
114.435,-39.50
115.476,-18.00
116.517,23.50
117.558,61.00
118.599,3.00
119.640,71.00
120.681,48.50
121.722,-6.00
122.762,12.50
123.803,54.50
124.843,42.00
125.883,42.50
126.923,21.50
127.963,-37.00
129.001,19.50
130.041,8.50
131.080,39.50
132.120,3.50
133.159,11.50
134.199,7.50
135.238,71.50
136.277,55.00
137.316,-33.50
138.355,16.00
139.393,53.00
140.432,1.00
141.470,52.00
142.509,39.50
143.547,58.00
144.585,75.00
145.623,42.50
146.661,46.50
147.699,125.00
148.736,169.00
149.774,227.00
150.811,283.00
151.849,378.50
152.886,421.50
153.923,514.00
154.960,714.00
155.997,835.00
157.034,996.50
158.072,1190.50
159.109,1398.50
160.145,1567.00
161.182,1744.00
162.218,1906.50
163.254,2083.50
164.290,2240.00
165.326,2420.50
166.361,2523.50
167.397,2538.00
168.432,2675.00
169.468,2697.50
170.503,2799.00
171.538,2857.50
172.573,2891.00
173.608,2972.00
174.643,2967.50
175.677,3082.00
176.712,3059.00
177.746,3143.00
178.781,3210.50
179.815,3307.00
180.849,3287.00
181.883,3357.50
182.917,3405.50
183.951,3504.50
184.984,3562.00
186.020,3620.50
187.053,3633.50
188.087,3595.50
189.120,3571.00
190.153,3545.50
191.186,3545.00
192.219,3502.50
193.251,3506.50
194.284,3454.00
195.317,3473.00
196.349,3499.50
197.381,3499.50
198.413,3432.00
199.445,3546.50
200.477,3563.00
201.509,3608.00
202.543,3578.50
203.575,3570.00
204.606,3697.50
205.637,3477.50
206.669,3695.00
207.700,3807.00
208.731,3822.00
209.762,3773.50
210.792,3887.00
211.823,3974.50
212.854,3941.00
213.884,3994.50
214.914,4045.50
215.947,4065.50
216.977,4191.50
218.007,4260.00
219.037,4259.00
