RamanScope Measure Spectrum Data V3.72

<< MEASURE CONDITION >>
Exposure Type,Aver
Exposure Time [sec],15
Exposure Count,30
Measure Time,2023/07/11 21:39:00
Data Name,""
Data Comment,""
Rayleigh Wave[nm],532.0

<< SAMPLE SPECTRUM >>
Wave[dcm-1],No2
146.591,923.37
147.626,1074.10
148.664,1195.67
149.699,1387.60
150.737,1526.83
151.772,1697.07
152.809,1783.23
153.846,1929.67
154.881,2035.10
155.918,2158.40
156.953,2249.50
157.989,2311.43
159.026,2332.50
160.060,2363.53
161.096,2467.53
162.130,2509.27
163.167,2526.30
164.200,2531.70
165.236,2612.30
166.272,2644.07
167.305,2742.30
168.341,2748.43
169.374,2835.03
170.409,2837.83
171.445,2947.23
172.477,2936.40
173.512,3003.47
174.545,3036.03
175.580,3034.20
176.614,3002.97
177.647,3021.10
178.681,2987.77
179.713,2999.83
180.747,2985.67
181.781,2977.70
182.813,2992.80
183.847,2989.50
184.878,2987.47
185.912,3018.33
186.945,3058.17
187.976,3056.07
189.010,3026.57
190.043,3072.60
191.073,3130.63
192.106,3176.30
193.137,3186.50
194.170,3191.67
195.202,3223.20
196.232,3266.60
197.265,3322.70
198.297,3371.33
199.327,3434.73
200.359,3468.07
201.388,3483.07
202.420,3579.23
203.452,3646.50
204.481,3691.70
205.512,3749.40
206.544,3841.37
207.573,3942.53
208.604,3974.93
209.635,4060.47
210.663,4156.60
211.694,4192.60
212.725,4294.63
213.753,4326.07
214.783,4330.50
215.813,4358.97
216.841,4384.30
217.871,4350.00
218.899,4338.33
219.929,4255.70
220.959,4217.00
221.986,4116.00
223.016,4124.60
224.045,4090.73
225.072,3985.93
226.101,3929.87
227.130,3864.40
228.157,3828.50
229.185,3818.97
230.214,3796.57
231.241,3733.90
232.269,3728.80
233.297,3769.03
234.323,3744.23
235.351,3704.07
236.379,3668.37
237.407,3688.30
238.433,3687.43
239.460,3705.77
240.488,3693.40
241.513,3675.53
242.540,3724.93
243.568,3712.33
244.592,3708.73
245.619,3714.23
246.646,3715.80
247.671,3745.73
248.697,3802.83
249.724,3764.33
250.748,3773.33
251.774,3803.30
252.801,3838.53
253.827,3862.97
254.850,3905.60
255.876,3915.90
256.902,3969.53
257.925,3945.93
258.951,4031.80
259.976,4115.77
260.999,4122.67
262.024,4149.17
263.049,4184.00
264.074,4223.63
265.097,4341.53
266.122,4297.13
267.146,4362.43
268.168,4412.93
269.193,4421.40
270.217,4500.77
271.241,4447.50
272.263,4480.20
273.287,4492.03
274.311,4520.13
275.332,4503.80
276.356,4477.37
277.379,4400.23
278.402,4409.53
279.424,4381.27
280.447,4386.03
281.470,4235.37
282.492,4211.33
283.513,4176.10
284.536,4115.83
285.558,4107.23
286.581,4049.57
287.601,3963.33
288.623,3925.90
289.645,3877.13
290.665,3848.47
291.687,3823.23
292.709,3768.43
293.730,3739.47
294.750,3697.17
295.771,3626.20
296.792,3675.90
297.813,3576.30
298.832,3547.23
299.853,3509.90
300.874,3460.10
301.895,3428.33
302.913,3407.13
303.934,3404.77
304.954,3378.40
305.975,3414.37
306.993,3355.07
308.013,3310.13
309.033,3326.33
310.052,3259.23
311.072,3300.57
312.090,3219.50
313.109,3231.50
314.129,3286.07
315.148,3221.03
316.165,3240.83
317.184,3238.50
318.203,3142.00
319.222,3211.97
320.238,3135.33
321.257,3181.87
322.275,3183.40
323.294,3160.23
324.312,3133.77
325.328,3179.57
326.346,3197.13
327.364,3200.63
328.382,3200.23
329.397,3173.90
330.415,3154.03
331.432,3156.93
332.450,3136.17
333.467,3131.37
334.482,3108.67
335.499,3097.93
336.516,3143.53
337.533,3105.03
338.547,3151.77
339.564,3103.80
340.580,3102.53
