RamanScope Measure Spectrum Data V3.72

<< MEASURE CONDITION >>
Exposure Type,Aver
Exposure Time [sec],15
Exposure Count,4
Measure Time,2023/07/15 16:11:37
Data Name,""
Data Comment,""
Rayleigh Wave[nm],532.0

<< SAMPLE SPECTRUM >>
Wave[dcm-1],No161
146.591,1281.50
147.626,1513.50
148.664,1755.75
149.699,2007.25
150.737,2206.50
151.772,2480.50
152.809,2746.75
153.846,2917.75
154.881,3146.75
155.918,3262.25
156.953,3358.00
157.989,3528.75
159.026,3567.75
160.060,3650.00
161.096,3780.00
162.130,3811.25
163.167,3848.25
164.200,3918.25
165.236,3944.75
166.272,4013.00
167.305,4045.75
168.341,4209.75
169.374,4242.00
170.409,4332.00
171.445,4391.75
172.477,4503.50
173.512,4552.50
174.545,4560.50
175.580,4600.25
176.614,4633.00
177.647,4689.50
178.681,4606.00
179.713,4594.25
180.747,4577.25
181.781,4531.75
182.813,4511.75
183.847,4458.50
184.878,4491.00
185.912,4441.75
186.945,4532.00
187.976,4458.75
189.010,4496.50
190.043,4490.75
191.073,4538.00
192.106,4462.50
193.137,4567.00
194.170,4629.75
195.202,4658.50
196.232,4644.00
197.265,4711.00
198.297,4700.00
199.327,4802.50
200.359,4812.50
201.388,4895.75
202.420,4955.50
203.452,5041.50
204.481,5123.25
205.512,5153.75
206.544,5264.25
207.573,5328.00
208.604,5400.50
209.635,5441.75
210.663,5561.00
211.694,5653.25
212.725,5714.25
213.753,5766.75
214.783,5830.25
215.813,5869.50
216.841,5892.25
217.871,5882.75
218.899,5850.50
219.929,5903.00
220.959,5879.25
221.986,5777.50
223.016,5726.00
224.045,5681.75
225.072,5654.00
226.101,5555.00
227.130,5529.00
228.157,5483.50
229.185,5443.50
230.214,5450.25
231.241,5415.25
232.269,5326.25
233.297,5351.75
234.323,5353.25
235.351,5350.00
236.379,5302.25
237.407,5361.00
238.433,5384.25
239.460,5396.00
240.488,5472.25
241.513,5541.25
242.540,5551.25
243.568,5562.50
244.592,5629.75
245.619,5724.25
246.646,5616.75
247.671,5546.75
248.697,5535.25
249.724,5537.50
250.748,5542.75
251.774,5467.75
252.801,5416.50
253.827,5478.25
254.850,5469.75
255.876,5407.25
256.902,5483.50
257.925,5483.50
258.951,5483.50
259.976,5488.25
260.999,5491.00
262.024,5564.75
263.049,5512.25
264.074,5493.75
265.097,5657.25
266.122,5647.00
267.146,5602.50
268.168,5626.00
269.193,5671.50
270.217,5768.25
271.241,5772.25
272.263,5780.25
273.287,5784.00
274.311,5885.00
275.332,5835.25
276.356,5821.25
277.379,5812.75
278.402,5761.25
279.424,5785.50
280.447,5739.50
281.470,5706.50
282.492,5687.00
283.513,5622.00
284.536,5525.00
285.558,5522.25
286.581,5484.50
287.601,5378.25
288.623,5347.50
289.645,5329.25
290.665,5227.00
291.687,5200.50
292.709,5124.75
293.730,5051.50
294.750,5052.00
295.771,5017.50
296.792,4909.25
297.813,4965.75
298.832,4927.50
299.853,4871.25
300.874,4888.50
301.895,4809.25
302.913,4728.00
303.934,4695.75
304.954,4666.25
305.975,4687.50
306.993,4697.75
308.013,4603.25
309.033,4618.00
310.052,4489.25
311.072,4572.00
312.090,4550.50
313.109,4507.50
314.129,4535.50
315.148,4520.75
316.165,4459.50
317.184,4454.00
318.203,4457.00
319.222,4447.50
320.238,4382.00
321.257,4330.50
322.275,4367.75
323.294,4332.25
324.312,4318.00
325.328,4292.50
326.346,4270.75
327.364,4283.75
328.382,4280.50
329.397,4277.00
330.415,4269.50
331.432,4247.00
332.450,4283.75
333.467,4233.75
334.482,4216.50
335.499,4206.00
336.516,4246.75
337.533,4247.00
338.547,4154.50
339.564,4143.25
340.580,4176.25
341.597,4150.00
342.613,4207.25
343.627,4193.25
344.643,4121.00
345.659,4135.25
346.675,4149.25
347.690,4139.75
348.704,4097.00
349.719,4098.75
350.735,4066.75
351.750,4071.25
352.765,4062.00
353.778,4079.75
354.793,4061.25
355.808,4028.00
356.822,4100.75
357.837,4011.50
358.851,4031.25
359.864,4043.25
360.878,4089.50
361.892,4085.00
362.906,4094.25
363.920,4060.00
364.932,4049.25
365.945,4031.50
366.959,4023.50
367.972,4042.00
368.986,4103.25
369.999,4038.00
371.010,4037.75
372.023,4008.50
373.036,4097.25
374.049,4094.75
375.061,4089.75
