RamanScope Measure Spectrum Data V3.72

<< MEASURE CONDITION >>
Exposure Type,Aver
Exposure Time [sec],20
Exposure Count,2
Measure Time,2024/02/15 20:37:53
Data Name,""
Data Comment,""
Rayleigh Wave[nm],532.0

<< SAMPLE SPECTRUM >>
Wave[dcm-1],No19
96.716,54.50
97.759,10.00
98.802,-19.50
99.846,2.00
100.886,-6.00
101.929,-7.00
102.972,42.50
104.015,-26.00
105.057,15.50
106.100,14.00
107.142,-0.50
108.184,-51.00
109.226,44.00
110.268,5.50
111.310,15.50
112.352,19.50
113.393,4.00
114.435,-21.50
115.476,-10.00
116.517,19.00
117.558,27.50
118.599,-6.50
119.640,24.50
120.681,112.00
121.722,-2.50
122.762,-14.00
123.803,22.00
124.843,5.00
125.883,16.00
126.923,30.00
127.963,24.00
129.001,-11.50
130.041,16.00
131.080,11.50
132.120,23.50
133.159,-30.50
134.199,16.50
135.238,23.50
136.277,33.00
137.316,29.00
138.355,-6.00
139.393,33.00
140.432,19.50
141.470,32.00
142.509,6.00
143.547,4.00
144.585,92.50
145.623,47.50
146.661,118.00
147.699,174.00
148.736,223.50
149.774,284.00
150.811,285.00
151.849,459.50
152.886,510.00
153.923,631.00
154.960,839.00
155.997,906.00
157.034,1149.50
158.072,1352.50
159.109,1545.50
160.145,1726.00
161.182,1973.00
162.218,2069.50
163.254,2281.00
164.290,2427.00
165.326,2572.50
166.361,2681.50
167.397,2735.00
168.432,2827.50
169.468,2993.50
170.503,3006.50
171.538,3055.00
172.573,3018.50
173.608,3115.50
174.643,3153.50
175.677,3215.50
176.712,3299.50
177.746,3317.00
178.781,3397.50
179.815,3439.50
180.849,3502.00
181.883,3573.50
182.917,3643.00
183.951,3673.50
184.984,3732.00
186.020,3705.00
187.053,3756.50
188.087,3735.50
189.120,3712.00
190.153,3701.50
191.186,3649.00
192.219,3648.50
193.251,3593.50
194.284,3554.50
195.317,3540.00
196.349,3681.00
197.381,3606.50
198.413,3581.50
199.445,3634.50
200.477,3654.00
201.509,3688.00
202.543,3676.00
203.575,3711.00
204.606,3677.50
205.637,3758.50
206.669,3775.00
207.700,3876.00
208.731,3826.50
209.762,3911.50
210.792,3910.00
211.823,3939.50
212.854,4040.00
213.884,4053.50
214.914,4100.50
215.947,4164.50
216.977,4274.50
218.007,4255.00
219.037,4311.00
