RamanScope Measure Spectrum Data V3.72

<< MEASURE CONDITION >>
Exposure Type,Aver
Exposure Time [sec],15
Exposure Count,30
Measure Time,2023/07/07 12:00:41
Data Name,""
Data Comment,""
Rayleigh Wave[nm],532.0

<< SAMPLE SPECTRUM >>
Wave[dcm-1],No526
146.591,862.73
147.626,1037.20
148.664,1199.07
149.699,1390.77
150.737,1583.03
151.772,1763.27
152.809,1916.33
153.846,2099.80
154.881,2228.03
155.918,2353.20
156.953,2456.37
157.989,2531.97
159.026,2618.93
160.060,2633.17
161.096,2733.17
162.130,2777.93
163.167,2845.47
164.200,2866.20
165.236,2910.57
166.272,2951.00
167.305,3030.70
168.341,3080.93
169.374,3098.27
170.409,3160.17
171.445,3178.00
172.477,3273.07
173.512,3293.17
174.545,3301.13
175.580,3338.03
176.614,3354.40
177.647,3356.67
178.681,3361.57
179.713,3373.20
180.747,3318.97
181.781,3285.90
182.813,3278.83
183.847,3315.87
184.878,3249.83
185.912,3287.47
186.945,3288.23
187.976,3322.77
189.010,3294.47
190.043,3324.90
191.073,3308.27
192.106,3377.93
193.137,3408.80
194.170,3370.60
195.202,3419.47
196.232,3429.90
197.265,3468.00
198.297,3527.33
199.327,3541.47
200.359,3582.73
201.388,3568.37
202.420,3639.33
203.452,3674.00
204.481,3645.40
205.512,3682.13
206.544,3794.90
207.573,3780.10
208.604,3872.17
209.635,3899.77
210.663,3969.13
211.694,3963.90
212.725,4075.93
213.753,4155.23
214.783,4217.83
215.813,4237.97
216.841,4283.70
217.871,4341.43
218.899,4309.77
219.929,4319.57
220.959,4277.10
221.986,4269.67
223.016,4237.10
224.045,4236.97
225.072,4156.40
226.101,4131.83
227.130,4070.40
228.157,3967.00
229.185,3983.37
230.214,3948.47
231.241,3901.67
232.269,3858.33
233.297,3830.50
234.323,3865.83
235.351,3794.63
236.379,3772.70
237.407,3748.00
238.433,3737.43
239.460,3741.33
240.488,3750.70
241.513,3758.53
242.540,3750.70
243.568,3786.20
244.592,3806.63
245.619,3797.53
246.646,3756.23
247.671,3776.17
248.697,3789.43
249.724,3809.40
250.748,3760.90
251.774,3759.20
252.801,3764.07
253.827,3756.50
254.850,3795.70
255.876,3799.87
256.902,3770.50
257.925,3839.63
258.951,3880.23
259.976,3844.93
260.999,3828.73
262.024,3922.07
263.049,3912.40
264.074,4003.57
265.097,3976.33
266.122,4023.63
267.146,4064.97
268.168,4048.83
269.193,4076.30
270.217,4131.13
271.241,4149.23
272.263,4207.33
273.287,4202.77
274.311,4263.33
275.332,4255.13
276.356,4286.13
277.379,4220.80
278.402,4207.87
279.424,4244.10
280.447,4223.57
281.470,4195.67
282.492,4140.00
283.513,4093.87
284.536,4074.43
285.558,4056.40
286.581,4038.67
287.601,3965.97
288.623,3924.60
289.645,3910.70
290.665,3871.77
291.687,3797.23
292.709,3731.60
293.730,3711.53
294.750,3685.00
295.771,3664.60
296.792,3631.10
297.813,3612.80
298.832,3582.70
299.853,3523.50
300.874,3495.73
301.895,3498.43
302.913,3438.63
303.934,3399.33
304.954,3377.40
305.975,3294.53
306.993,3356.47
308.013,3329.40
309.033,3316.33
310.052,3286.77
311.072,3274.67
312.090,3252.73
313.109,3253.40
314.129,3204.87
315.148,3235.97
316.165,3252.43
317.184,3194.10
318.203,3180.83
319.222,3137.83
320.238,3205.90
321.257,3182.97
322.275,3157.87
323.294,3137.57
324.312,3114.53
325.328,3118.90
326.346,3101.43
327.364,3108.57
328.382,3201.00
329.397,3152.10
330.415,3072.17
331.432,3092.40
332.450,3099.03
333.467,3065.83
334.482,3092.47
335.499,3088.60
336.516,3091.43
337.533,3090.40
338.547,3068.00
339.564,3063.30
340.580,3073.97
