RamanScope Measure Spectrum Data V3.72

<< MEASURE CONDITION >>
Exposure Type,Aver
Exposure Time [sec],1
Exposure Count,1
Measure Time,2024/02/15 21:01:29
Data Name,""
Data Comment,""
Rayleigh Wave[nm],532.0

<< SAMPLE SPECTRUM >>
Wave[dcm-1],No34
96.716,-4.50
97.759,-14.00
98.802,6.50
99.846,-16.00
100.886,3.00
101.929,-10.00
102.972,26.00
104.015,2.50
105.057,19.50
106.100,-37.00
107.142,-47.00
108.184,-17.50
109.226,-23.00
110.268,18.00
111.310,7.50
112.352,-12.00
113.393,7.50
114.435,-2.00
115.476,22.50
116.517,25.00
117.558,36.50
118.599,-7.50
119.640,12.50
120.681,22.50
121.722,3.00
122.762,23.00
123.803,10.50
124.843,16.50
125.883,35.00
126.923,39.50
127.963,59.50
129.001,-37.00
130.041,2.00
131.080,-40.00
132.120,20.00
133.159,3.00
134.199,54.50
135.238,19.00
136.277,31.00
137.316,0.00
138.355,81.00
139.393,-2.50
140.432,26.00
141.470,96.50
142.509,0.50
143.547,64.50
144.585,29.00
145.623,45.00
146.661,71.00
147.699,138.00
148.736,136.00
149.774,218.50
150.811,262.50
151.849,353.00
152.886,456.00
153.923,516.00
154.960,702.00
155.997,840.00
157.034,1008.00
158.072,1186.00
159.109,1309.00
160.145,1515.50
161.182,1677.00
162.218,1788.00
163.254,2030.50
164.290,2262.00
165.326,2278.50
166.361,2420.50
167.397,2508.50
168.432,2627.00
169.468,2617.00
170.503,2786.50
171.538,2800.00
172.573,2806.00
173.608,2798.50
174.643,2972.00
175.677,2986.50
176.712,3004.00
177.746,3063.00
178.781,2999.50
179.815,3126.00
180.849,3211.00
181.883,3169.50
182.917,3304.00
183.951,3333.00
184.984,3438.50
186.020,3447.50
187.053,3378.00
188.087,3387.50
189.120,3336.00
190.153,3326.00
191.186,3402.00
192.219,3289.50
193.251,3247.50
194.284,3325.00
195.317,3271.50
196.349,3311.00
197.381,3339.00
198.413,3293.50
199.445,3291.50
200.477,3359.00
201.509,3360.00
202.543,3359.50
203.575,3328.00
204.606,3344.50
205.637,3562.50
206.669,3447.00
207.700,3440.00
208.731,3490.50
209.762,3490.00
210.792,3533.50
211.823,3545.00
212.854,3540.00
213.884,3612.00
214.914,3571.00
215.947,3586.00
216.977,3608.00
218.007,3645.50
219.037,3687.50
220.066,3721.00
221.096,3736.00
222.126,3774.50
223.155,3800.00
224.184,3755.50
225.214,3757.00
226.245,3837.00
227.274,3816.50
228.302,3810.50
229.331,3811.00
230.360,3950.00
231.388,3837.00
232.417,3836.00
233.445,3884.00
234.473,3804.50
235.501,3828.00
236.531,3802.50
237.559,3751.50
238.587,3644.00
239.614,3714.50
240.642,3679.50
241.669,3688.00
242.696,3659.50
243.724,3569.00
244.753,3642.50
245.780,3585.50
246.806,3613.00
247.833,3605.00
248.860,3620.50
249.886,3495.50
250.913,3522.00
251.939,3599.50
252.967,3605.00
253.993,3487.50
255.019,3550.50
256.045,3587.00
257.070,3597.50
258.096,3578.50
259.121,3543.00
260.147,3561.00
261.174,3586.50
262.199,3622.50
263.224,3518.50
264.249,3533.50
265.274,3579.00
266.298,3546.00
267.323,3690.50
268.349,3589.50
269.374,3631.00
270.398,3646.00
271.422,3608.00
272.446,3610.00
273.470,3687.00
274.496,3638.50
275.519,3612.50
276.543,3649.00
277.566,3711.00
278.589,3687.50
279.613,3688.50
280.636,3761.50
281.661,3772.50
282.684,3764.00
283.706,3815.00
284.729,3790.50
285.751,3791.00
286.774,3799.50
287.798,3824.00
288.820,3776.50
289.842,3789.00
290.864,3721.00
291.886,3781.50
292.910,3752.50
293.932,3741.50
294.953,3710.50
295.974,3620.50
296.996,3673.50
298.017,3707.50
299.040,3620.50
300.061,3625.00
301.082,3492.00
302.102,3545.50
303.123,3540.00
304.143,3478.50
305.166,3483.00
306.186,3451.50
307.206,3479.00
308.226,3403.00
309.246,3414.50
310.268,3364.50
311.288,3352.00
312.307,3295.00
313.327,3300.50
314.346,3280.50
315.368,3322.00
316.387,3246.50
317.406,3180.00
318.425,3253.50
319.443,3205.00
320.464,3225.50
321.483,3168.00
322.501,3152.50
323.520,3222.00
324.538,3163.50
325.558,3119.50
326.576,3170.00
327.594,3145.00
328.612,3147.50
329.629,3105.50
330.649,3128.00
331.666,3142.00
332.684,3109.50
333.701,3157.00
334.718,3140.50
335.737,3112.00
336.754,3063.00
337.771,3113.50
338.787,3095.50
339.806,3121.50
340.823,3092.50
341.839,3179.00
342.855,3124.50
343.871,3142.00
344.889,3082.00
345.905,3128.00
346.921,3026.00
347.937,3060.50
348.954,3100.00
349.970,3065.50
350.985,3077.00
352.000,3044.00
353.017,3119.50
354.032,3014.50
355.047,3055.50
356.062,3086.50
357.077,3044.50
358.093,3051.00
359.108,3047.50
360.122,3084.00
361.136,3051.00
362.152,2996.50
363.166,3011.50
364.180,3052.50
365.194,2996.00
366.210,3070.00
367.223,3061.50
368.237,3019.50
369.250,2984.00
370.265,2993.50
371.278,3036.50
372.291,3072.00
373.304,3011.00
374.319,3009.50
375.332,3089.50
376.344,3030.00
377.357,3061.50
378.371,3037.00
379.383,3046.50
380.395,3037.00
381.407,3044.50
382.421,3088.00
383.433,3080.00
384.445,3148.00
385.456,3084.00
386.470,3067.00
387.481,3113.50
388.492,3055.50
389.505,3101.50
390.516,3056.50
391.527,3088.50
392.538,3066.00
393.551,3140.00
394.561,3114.50
395.572,3109.50
