RamanScope Measure Spectrum Data V3.72

<< MEASURE CONDITION >>
Exposure Type,Aver
Exposure Time [sec],20
Exposure Count,2
Measure Time,2024/02/15 20:59:08
Data Name,""
Data Comment,""
Rayleigh Wave[nm],532.0

<< SAMPLE SPECTRUM >>
Wave[dcm-1],No32
96.716,15.00
97.759,-14.00
98.802,4.50
99.846,-11.50
100.886,-5.00
101.929,50.00
102.972,26.50
104.015,11.00
105.057,1.00
106.100,7.50
107.142,11.00
108.184,18.00
109.226,32.00
110.268,-9.00
111.310,-16.50
112.352,-2.00
113.393,17.00
114.435,-9.50
115.476,13.00
116.517,50.00
117.558,60.00
118.599,26.50
119.640,13.50
120.681,-8.50
121.722,33.00
122.762,10.50
123.803,-10.50
124.843,4.50
125.883,20.00
126.923,38.50
127.963,32.50
129.001,4.50
130.041,78.50
131.080,28.50
132.120,93.00
133.159,4.50
134.199,21.50
135.238,21.00
136.277,-10.50
137.316,-43.00
138.355,17.00
139.393,-7.50
140.432,64.50
141.470,22.00
142.509,38.50
143.547,5.50
144.585,46.50
145.623,82.00
146.661,78.00
147.699,152.50
148.736,187.50
149.774,265.50
150.811,258.00
151.849,357.50
152.886,507.00
153.923,612.50
154.960,736.00
155.997,909.50
157.034,1069.00
158.072,1209.00
159.109,1404.00
160.145,1619.50
161.182,1830.00
162.218,1996.50
163.254,2193.50
164.290,2453.00
165.326,2517.00
166.361,2683.00
167.397,2773.00
168.432,2924.50
169.468,2972.50
170.503,3035.50
171.538,3167.50
172.573,3146.50
173.608,3252.00
174.643,3262.00
175.677,3409.00
176.712,3374.00
177.746,3393.50
178.781,3498.00
179.815,3569.50
180.849,3634.50
181.883,3665.50
182.917,3679.50
183.951,3730.50
184.984,3798.50
186.020,3929.00
187.053,3985.50
188.087,3909.00
189.120,3905.50
190.153,3940.50
191.186,3942.00
192.219,3866.50
193.251,3919.50
194.284,3812.50
195.317,3820.00
196.349,3867.00
197.381,3936.00
198.413,3884.50
199.445,3903.00
200.477,3954.00
201.509,3905.50
202.543,4065.00
203.575,4024.50
204.606,4095.50
205.637,4153.50
206.669,4168.00
207.700,4339.00
208.731,4280.00
209.762,4398.50
210.792,4438.50
211.823,4495.00
212.854,4550.00
213.884,4590.50
214.914,4699.50
215.947,4785.50
216.977,4948.50
218.007,5012.00
219.037,5071.00
