RamanScope Measure Spectrum Data V3.72

<< MEASURE CONDITION >>
Exposure Type,Aver
Exposure Time [sec],15
Exposure Count,4
Measure Time,2023/07/15 15:21:36
Data Name,""
Data Comment,""
Rayleigh Wave[nm],532.0

<< SAMPLE SPECTRUM >>
Wave[dcm-1],No136
146.591,413.75
147.626,480.75
148.664,613.25
149.699,708.50
150.737,784.50
151.772,890.25
152.809,908.00
153.846,1034.75
154.881,1086.75
155.918,1173.75
156.953,1219.75
157.989,1293.50
159.026,1278.75
160.060,1369.00
161.096,1348.75
162.130,1381.25
163.167,1424.50
164.200,1422.50
165.236,1466.75
166.272,1473.75
167.305,1506.00
168.341,1514.00
169.374,1561.75
170.409,1589.75
171.445,1615.00
172.477,1655.00
173.512,1663.50
174.545,1670.75
175.580,1724.50
176.614,1702.00
177.647,1772.00
178.681,1784.50
179.713,1722.25
180.747,1788.25
181.781,1791.75
182.813,1783.50
183.847,1803.25
184.878,1766.50
185.912,1818.00
186.945,1851.00
187.976,1815.25
189.010,1845.50
190.043,1896.50
191.073,1952.50
192.106,1943.25
193.137,1984.50
194.170,2061.50
195.202,2128.00
196.232,2119.75
197.265,2195.50
198.297,2240.00
199.327,2271.75
200.359,2406.25
201.388,2424.50
202.420,2583.25
203.452,2678.75
204.481,2718.00
205.512,2938.00
206.544,3072.00
207.573,3267.25
208.604,3404.00
209.635,3632.75
210.663,3880.25
211.694,4153.00
212.725,4382.25
213.753,4698.50
214.783,4927.50
215.813,5149.25
216.841,5355.50
217.871,5419.25
218.899,5499.25
219.929,5452.50
220.959,5392.75
221.986,5195.50
223.016,4960.00
224.045,4686.25
225.072,4444.75
226.101,4189.25
227.130,3960.75
228.157,3688.50
229.185,3580.00
230.214,3395.75
231.241,3262.00
232.269,3098.00
233.297,3022.50
234.323,2957.00
235.351,2919.25
236.379,2805.75
237.407,2761.00
238.433,2704.50
239.460,2681.25
240.488,2620.50
241.513,2660.75
242.540,2653.75
243.568,2668.25
244.592,2632.00
245.619,2651.25
246.646,2619.50
247.671,2640.50
248.697,2642.25
249.724,2638.75
250.748,2721.75
251.774,2690.00
252.801,2735.00
253.827,2777.25
254.850,2764.00
255.876,2795.75
256.902,2887.25
257.925,2867.00
258.951,2905.25
259.976,2989.75
260.999,3053.75
262.024,3157.00
263.049,3193.75
264.074,3241.75
265.097,3338.25
266.122,3385.75
267.146,3462.50
268.168,3521.00
269.193,3628.00
270.217,3681.00
271.241,3731.75
272.263,3762.50
273.287,3798.50
274.311,3906.00
275.332,3951.75
276.356,3942.75
277.379,3943.00
278.402,3989.75
279.424,3906.50
280.447,3872.00
281.470,3858.00
282.492,3804.75
283.513,3721.00
284.536,3628.25
285.558,3555.50
286.581,3532.75
287.601,3375.75
288.623,3349.75
289.645,3307.00
290.665,3166.50
291.687,3165.00
292.709,3063.00
293.730,2965.50
294.750,2900.50
295.771,2811.50
296.792,2786.75
297.813,2642.50
298.832,2590.50
299.853,2500.25
300.874,2423.25
301.895,2411.75
302.913,2286.75
303.934,2347.50
304.954,2277.75
305.975,2302.75
306.993,2151.00
308.013,2151.00
309.033,2027.25
310.052,2007.75
311.072,2018.00
312.090,2045.50
313.109,2011.50
314.129,1959.25
315.148,1889.00
316.165,1908.00
317.184,1866.75
318.203,1884.50
319.222,1839.50
320.238,1803.25
321.257,1832.50
322.275,1842.25
323.294,1789.75
324.312,1755.00
325.328,1721.50
326.346,1734.50
327.364,1782.75
328.382,1725.75
329.397,1748.00
330.415,1736.50
331.432,1719.50
332.450,1733.00
333.467,1703.00
334.482,1686.25
335.499,1713.25
336.516,1691.00
337.533,1667.25
338.547,1646.75
339.564,1706.75
340.580,1709.25
341.597,1678.25
342.613,1654.00
343.627,1652.75
344.643,1701.75
345.659,1666.75
346.675,1640.25
347.690,1681.50
348.704,1638.50
349.719,1691.25
350.735,1663.00
351.750,1680.00
352.765,1666.50
353.778,1698.25
354.793,1669.00
355.808,1652.00
356.822,1683.75
357.837,1682.50
358.851,1723.00
359.864,1725.50
360.878,1741.25
361.892,1777.00
362.906,1743.25
363.920,1773.50
364.932,1741.75
365.945,1747.00
366.959,1757.75
367.972,1759.25
368.986,1810.25
369.999,1784.00
371.010,1787.00
372.023,1825.50
373.036,1833.50
374.049,1843.50
375.061,1856.25
376.072,1870.50
