RamanScope Measure Spectrum Data V3.72

<< MEASURE CONDITION >>
Exposure Type,Aver
Exposure Time [sec],15
Exposure Count,4
Measure Time,2023/07/15 15:33:33
Data Name,""
Data Comment,""
Rayleigh Wave[nm],532.0

<< SAMPLE SPECTRUM >>
Wave[dcm-1],No144
146.591,820.25
147.626,963.25
148.664,1108.00
149.699,1283.50
150.737,1456.50
151.772,1633.00
152.809,1761.75
153.846,1941.25
154.881,2031.50
155.918,2242.50
156.953,2255.50
157.989,2381.50
159.026,2414.00
160.060,2483.50
161.096,2532.50
162.130,2561.25
163.167,2583.75
164.200,2670.50
165.236,2665.50
166.272,2743.00
167.305,2789.75
168.341,2856.25
169.374,2879.50
170.409,2926.75
171.445,2985.75
172.477,3045.75
173.512,3089.00
174.545,3164.25
175.580,3190.25
176.614,3192.00
177.647,3217.25
178.681,3197.50
179.713,3225.75
180.747,3207.25
181.781,3100.00
182.813,3145.25
183.847,3086.25
184.878,3081.00
185.912,3054.75
186.945,2998.25
187.976,3024.75
189.010,3068.00
190.043,2976.75
191.073,3071.75
192.106,3075.00
193.137,3099.00
194.170,3151.50
195.202,3146.50
196.232,3238.75
197.265,3240.75
198.297,3321.75
199.327,3377.25
200.359,3429.50
201.388,3450.00
202.420,3584.75
203.452,3612.75
204.481,3728.00
205.512,3808.00
206.544,3967.50
207.573,4106.00
208.604,4177.25
209.635,4349.75
210.663,4465.50
211.694,4585.50
212.725,4715.50
213.753,4854.75
214.783,4973.00
215.813,5130.75
216.841,5049.00
217.871,5088.50
218.899,5058.25
219.929,5051.50
220.959,4993.00
221.986,4895.50
223.016,4766.75
224.045,4629.25
225.072,4525.25
226.101,4410.25
227.130,4282.25
228.157,4166.00
229.185,4101.00
230.214,4042.25
231.241,3949.00
232.269,3921.00
233.297,3830.25
234.323,3822.25
235.351,3762.25
236.379,3751.75
237.407,3754.75
238.433,3681.25
239.460,3785.00
240.488,3745.25
241.513,3769.50
242.540,3800.00
243.568,3861.75
244.592,3855.75
245.619,3806.00
246.646,3860.25
247.671,3829.25
248.697,3840.25
249.724,3779.00
250.748,3797.50
251.774,3819.00
252.801,3764.75
253.827,3833.00
254.850,3862.50
255.876,3846.50
256.902,3870.50
257.925,3865.00
258.951,3944.25
259.976,3964.75
260.999,4011.25
262.024,4036.00
263.049,4097.50
264.074,4119.50
265.097,4130.00
266.122,4241.75
267.146,4296.00
268.168,4284.00
269.193,4335.50
270.217,4362.25
271.241,4444.00
272.263,4467.75
273.287,4483.50
274.311,4570.25
275.332,4540.25
276.356,4581.50
277.379,4557.75
278.402,4493.50
279.424,4575.00
280.447,4491.75
281.470,4400.50
282.492,4386.50
283.513,4335.25
284.536,4188.75
285.558,4123.25
286.581,4141.50
287.601,4035.25
288.623,3984.25
289.645,3900.00
290.665,3874.75
291.687,3740.50
292.709,3718.00
293.730,3718.25
294.750,3668.50
295.771,3512.75
296.792,3541.25
297.813,3443.25
298.832,3412.25
299.853,3367.50
300.874,3312.00
301.895,3248.75
302.913,3287.25
303.934,3200.00
304.954,3169.25
305.975,3154.00
306.993,3141.50
308.013,3104.75
309.033,3039.75
310.052,2999.75
311.072,3014.50
312.090,3038.75
313.109,3032.50
314.129,2919.25
315.148,2920.75
316.165,2936.25
317.184,2945.75
318.203,2905.25
319.222,2877.50
320.238,2829.25
321.257,2840.50
322.275,2829.25
323.294,2872.50
324.312,2805.75
325.328,2780.25
326.346,2762.50
327.364,2795.00
328.382,2794.50
329.397,2797.00
330.415,2733.75
331.432,2751.50
332.450,2782.50
333.467,2762.50
334.482,2726.25
335.499,2784.25
336.516,2697.00
337.533,2738.50
338.547,2721.75
339.564,2682.75
340.580,2671.75
341.597,2690.50
342.613,2675.50
343.627,2711.00
344.643,2658.00
345.659,2627.75
346.675,2660.50
347.690,2712.25
348.704,2669.75
349.719,2662.25
350.735,2687.00
351.750,2716.25
352.765,2701.75
353.778,2689.00
354.793,2683.75
355.808,2709.50
356.822,2714.00
357.837,2737.25
358.851,2685.00
359.864,2748.25
360.878,2720.50
361.892,2715.00
362.906,2796.75
363.920,2692.75
364.932,2694.25
365.945,2755.50
366.959,2775.75
367.972,2729.25
368.986,2763.00
369.999,2759.75
371.010,2731.50
372.023,2809.00
373.036,2760.50
374.049,2864.25
375.061,2869.25
