RamanScope Measure Spectrum Data V3.72

<< MEASURE CONDITION >>
Exposure Type,Aver
Exposure Time [sec],20
Exposure Count,2
Measure Time,2024/02/15 21:33:35
Data Name,""
Data Comment,""
Rayleigh Wave[nm],532.0

<< SAMPLE SPECTRUM >>
Wave[dcm-1],No55
96.716,31.00
97.759,12.50
98.802,30.50
99.846,-3.00
100.886,38.50
101.929,20.00
102.972,10.50
104.015,-20.50
105.057,30.50
106.100,-3.50
107.142,50.00
108.184,-5.00
109.226,41.00
110.268,10.50
111.310,-24.50
112.352,21.00
113.393,13.00
114.435,15.50
115.476,28.50
116.517,38.00
117.558,-23.00
118.599,-33.50
119.640,2.50
120.681,26.50
121.722,30.50
122.762,23.50
123.803,11.00
124.843,-22.00
125.883,41.50
126.923,-37.50
127.963,20.00
129.001,30.00
130.041,31.00
131.080,55.50
132.120,43.50
133.159,33.00
134.199,22.50
135.238,-19.50
136.277,31.50
137.316,5.00
138.355,48.50
139.393,31.50
140.432,44.50
141.470,30.00
142.509,-1.50
143.547,88.50
144.585,36.50
145.623,54.00
146.661,12.00
147.699,70.00
148.736,139.50
149.774,125.00
150.811,292.00
151.849,367.00
152.886,480.50
153.923,562.00
154.960,671.00
155.997,871.50
157.034,986.50
158.072,1206.50
159.109,1256.50
160.145,1597.00
161.182,1720.00
162.218,1897.00
163.254,2008.00
164.290,2242.50
165.326,2242.50
166.361,2453.50
167.397,2562.50
168.432,2597.00
169.468,2695.00
170.503,2771.00
171.538,2781.00
172.573,2843.00
173.608,2921.00
174.643,2911.50
175.677,3006.00
176.712,3055.00
177.746,3079.50
178.781,3141.50
179.815,3253.00
180.849,3270.50
181.883,3373.00
182.917,3361.50
183.951,3453.00
184.984,3476.50
186.020,3569.50
187.053,3485.00
188.087,3441.50
189.120,3430.50
190.153,3428.50
191.186,3385.00
192.219,3393.00
193.251,3391.00
194.284,3366.00
195.317,3422.00
196.349,3304.00
197.381,3367.00
198.413,3409.00
199.445,3419.00
200.477,3518.50
201.509,3473.00
202.543,3528.00
203.575,3480.00
204.606,3561.50
205.637,3645.00
206.669,3625.50
207.700,3657.50
208.731,3720.50
209.762,3775.50
210.792,3807.00
211.823,3874.00
212.854,3869.50
213.884,3904.50
214.914,3985.50
215.947,4105.00
216.977,4035.50
218.007,4108.50
219.037,4244.00
