RamanScope Measure Spectrum Data V3.72

<< MEASURE CONDITION >>
Exposure Type,Aver
Exposure Time [sec],15
Exposure Count,30
Measure Time,2023/07/07 11:50:39
Data Name,""
Data Comment,""
Rayleigh Wave[nm],532.0

<< SAMPLE SPECTRUM >>
Wave[dcm-1],No524
146.591,681.90
147.626,822.70
148.664,948.60
149.699,1109.43
150.737,1257.10
151.772,1426.13
152.809,1554.47
153.846,1687.43
154.881,1784.37
155.918,1902.33
156.953,1981.57
157.989,2033.30
159.026,2118.77
160.060,2108.10
161.096,2204.03
162.130,2227.07
163.167,2282.23
164.200,2308.53
165.236,2330.50
166.272,2369.60
167.305,2435.13
168.341,2494.67
169.374,2520.07
170.409,2568.50
171.445,2592.17
172.477,2678.43
173.512,2711.27
174.545,2724.97
175.580,2765.20
176.614,2756.50
177.647,2767.43
178.681,2769.00
179.713,2778.80
180.747,2704.13
181.781,2666.20
182.813,2646.43
183.847,2672.77
184.878,2600.43
185.912,2642.53
186.945,2651.67
187.976,2682.90
189.010,2656.57
190.043,2690.00
191.073,2680.73
192.106,2744.63
193.137,2786.13
194.170,2765.20
195.202,2792.57
196.232,2810.10
197.265,2868.50
198.297,2936.20
199.327,2939.50
200.359,2998.47
201.388,3006.60
202.420,3093.20
203.452,3140.63
204.481,3141.13
205.512,3215.20
206.544,3336.30
207.573,3349.13
208.604,3489.30
209.635,3557.53
210.663,3675.10
211.694,3715.97
212.725,3887.00
213.753,4026.40
214.783,4158.60
215.813,4247.00
216.841,4358.53
217.871,4469.03
218.899,4511.80
219.929,4563.00
220.959,4560.20
221.986,4551.03
223.016,4495.77
224.045,4440.53
225.072,4344.00
226.101,4252.83
227.130,4121.00
228.157,3948.67
229.185,3904.13
230.214,3819.67
231.241,3732.67
232.269,3650.10
233.297,3591.80
234.323,3622.03
235.351,3510.23
236.379,3477.97
237.407,3446.00
238.433,3416.83
239.460,3419.77
240.488,3454.67
241.513,3472.63
242.540,3474.57
243.568,3520.63
244.592,3543.50
245.619,3544.97
246.646,3544.03
247.671,3534.73
248.697,3533.00
249.724,3531.97
250.748,3478.80
251.774,3449.97
252.801,3456.77
253.827,3427.47
254.850,3466.83
255.876,3468.77
256.902,3421.87
257.925,3499.60
258.951,3549.90
259.976,3518.83
260.999,3495.83
262.024,3599.40
263.049,3591.57
264.074,3686.73
265.097,3680.70
266.122,3740.70
267.146,3804.17
268.168,3798.00
269.193,3826.07
270.217,3922.13
271.241,3956.57
272.263,4050.70
273.287,4034.93
274.311,4116.30
275.332,4144.40
276.356,4185.27
277.379,4148.00
278.402,4161.63
279.424,4198.60
280.447,4168.23
281.470,4168.67
282.492,4095.80
283.513,4039.30
284.536,3996.03
285.558,3958.57
286.581,3930.33
287.601,3864.30
288.623,3788.27
289.645,3740.20
290.665,3684.53
291.687,3607.63
292.709,3515.10
293.730,3467.80
294.750,3438.10
295.771,3385.10
296.792,3342.30
297.813,3306.40
298.832,3245.30
299.853,3195.87
300.874,3139.80
301.895,3134.50
302.913,3057.00
303.934,3009.03
304.954,2961.83
305.975,2966.30
306.993,2913.70
308.013,2885.97
309.033,2855.07
310.052,2809.60
311.072,2791.13
312.090,2762.07
313.109,2759.03
314.129,2700.27
315.148,2722.93
316.165,2725.63
317.184,2671.37
318.203,2639.63
319.222,2585.83
320.238,2655.07
321.257,2626.47
322.275,2591.53
323.294,2568.47
324.312,2537.30
325.328,2533.87
326.346,2508.73
327.364,2533.20
328.382,2605.67
329.397,2551.83
330.415,2469.43
331.432,2468.17
332.450,2482.47
333.467,2456.13
334.482,2485.43
335.499,2469.87
336.516,2453.13
337.533,2466.17
338.547,2441.17
339.564,2419.40
340.580,2439.30
