RamanScope Measure Spectrum Data V3.72

<< MEASURE CONDITION >>
Exposure Type,Aver
Exposure Time [sec],15
Exposure Count,4
Measure Time,2023/07/15 15:27:50
Data Name,""
Data Comment,""
Rayleigh Wave[nm],532.0

<< SAMPLE SPECTRUM >>
Wave[dcm-1],No140
146.591,477.50
147.626,545.50
148.664,634.00
149.699,721.50
150.737,823.75
151.772,953.75
152.809,1022.50
153.846,1147.25
154.881,1171.00
155.918,1180.75
156.953,1261.75
157.989,1338.50
159.026,1336.75
160.060,1366.25
161.096,1403.00
162.130,1441.75
163.167,1516.50
164.200,1490.75
165.236,1484.75
166.272,1549.50
167.305,1647.25
168.341,1600.50
169.374,1633.50
170.409,1675.25
171.445,1719.75
172.477,1723.00
173.512,1740.25
174.545,1737.25
175.580,1765.00
176.614,1779.00
177.647,1752.50
178.681,1824.00
179.713,1738.25
180.747,1720.50
181.781,1811.75
182.813,1782.00
183.847,1756.50
184.878,1748.00
185.912,1731.75
186.945,1777.50
187.976,1797.75
189.010,1833.75
190.043,1794.75
191.073,1867.00
192.106,1851.25
193.137,1891.00
194.170,1917.50
195.202,1919.75
196.232,1946.75
197.265,1998.75
198.297,2075.25
199.327,2074.50
200.359,2126.50
201.388,2158.75
202.420,2221.50
203.452,2289.00
204.481,2302.25
205.512,2428.25
206.544,2479.50
207.573,2556.50
208.604,2721.75
209.635,2785.00
210.663,2914.00
211.694,3061.00
212.725,3222.50
213.753,3425.25
214.783,3527.75
215.813,3724.25
216.841,3813.75
217.871,3954.50
218.899,3977.25
219.929,4051.75
220.959,3985.25
221.986,3886.00
223.016,3811.00
224.045,3629.00
225.072,3475.00
226.101,3363.50
227.130,3166.25
228.157,3052.50
229.185,2958.50
230.214,2826.00
231.241,2748.25
232.269,2636.00
233.297,2563.50
234.323,2533.50
235.351,2526.50
236.379,2494.00
237.407,2474.50
238.433,2374.50
239.460,2433.75
240.488,2415.75
241.513,2409.25
242.540,2429.50
243.568,2373.75
244.592,2392.00
245.619,2398.75
246.646,2392.00
247.671,2394.00
248.697,2428.75
249.724,2450.00
250.748,2405.00
251.774,2409.25
252.801,2442.75
253.827,2490.50
254.850,2526.25
255.876,2542.75
256.902,2567.75
257.925,2593.25
258.951,2604.25
259.976,2691.25
260.999,2718.25
262.024,2787.25
263.049,2805.75
264.074,2848.75
265.097,2915.00
266.122,2951.00
267.146,3072.00
268.168,3108.00
269.193,3202.75
270.217,3242.50
271.241,3223.75
272.263,3396.75
273.287,3314.50
274.311,3397.00
275.332,3430.25
276.356,3477.50
277.379,3484.25
278.402,3531.00
279.424,3485.00
280.447,3420.00
281.470,3418.25
282.492,3367.75
283.513,3378.75
284.536,3298.50
285.558,3247.50
286.581,3172.00
287.601,3107.75
288.623,3059.25
289.645,2979.25
290.665,2932.25
291.687,2857.75
292.709,2825.25
293.730,2709.75
294.750,2616.00
295.771,2624.25
296.792,2575.00
297.813,2487.25
298.832,2451.75
299.853,2442.50
300.874,2335.00
301.895,2254.25
302.913,2238.75
303.934,2206.00
304.954,2178.25
305.975,2161.75
306.993,2091.75
308.013,2098.00
309.033,2026.50
310.052,2045.75
311.072,2081.00
312.090,1973.50
313.109,1952.50
314.129,1905.25
315.148,1883.75
316.165,1906.75
317.184,1938.50
318.203,1876.50
319.222,1884.50
320.238,1851.50
321.257,1860.25
322.275,1849.50
323.294,1792.75
324.312,1796.50
325.328,1803.50
326.346,1817.75
327.364,1791.75
328.382,1781.25
329.397,1758.25
330.415,1817.50
331.432,1798.00
332.450,1796.50
333.467,1806.50
334.482,1739.50
335.499,1711.25
336.516,1815.50
337.533,1757.00
338.547,1763.25
339.564,1731.25
340.580,1746.75
341.597,1835.50
342.613,1751.25
343.627,1754.25
344.643,1738.00
345.659,1752.75
346.675,1729.50
347.690,1742.00
348.704,1760.50
349.719,1778.00
350.735,1743.50
351.750,1788.75
352.765,1758.25
353.778,1761.75
354.793,1779.50
355.808,1800.75
356.822,1798.25
357.837,1822.00
358.851,1780.75
359.864,1800.75
360.878,1811.25
361.892,1831.75
362.906,1830.75
363.920,1829.00
364.932,1834.50
365.945,1883.50
366.959,1841.50
367.972,1884.75
368.986,1892.25
369.999,1884.50
371.010,1898.00
372.023,1864.25
373.036,1928.00
374.049,1976.50
375.061,1951.75
376.072,1852.50
