RamanScope Measure Spectrum Data V3.72

<< MEASURE CONDITION >>
Exposure Type,Aver
Exposure Time [sec],20
Exposure Count,2
Measure Time,2024/02/15 20:12:32
Data Name,""
Data Comment,""
Rayleigh Wave[nm],532.0

<< SAMPLE SPECTRUM >>
Wave[dcm-1],No3
96.716,29.00
97.759,9.50
98.802,24.50
99.846,11.00
100.886,37.50
101.929,18.50
102.972,33.50
104.015,-6.50
105.057,-51.50
106.100,-3.50
107.142,54.00
108.184,5.00
109.226,5.00
110.268,72.50
111.310,-35.50
112.352,-17.00
113.393,61.50
114.435,17.00
115.476,-1.50
116.517,29.00
117.558,23.50
118.599,23.00
119.640,-26.00
120.681,39.00
121.722,14.00
122.762,11.00
123.803,24.50
124.843,11.50
125.883,-48.00
126.923,-5.00
127.963,46.00
129.001,16.50
130.041,20.50
131.080,7.50
132.120,23.00
133.159,-6.50
134.199,49.50
135.238,-18.00
136.277,18.00
137.316,21.00
138.355,47.00
139.393,12.50
140.432,32.00
141.470,49.50
142.509,45.50
143.547,40.50
144.585,25.50
145.623,32.50
146.661,75.50
147.699,110.50
148.736,165.50
149.774,228.00
150.811,306.00
151.849,412.50
152.886,459.00
153.923,634.00
154.960,782.00
155.997,878.50
157.034,1095.50
158.072,1289.00
159.109,1499.00
160.145,1713.00
161.182,1897.00
162.218,2113.00
163.254,2270.00
164.290,2444.00
165.326,2638.50
166.361,2836.00
167.397,2906.50
168.432,3004.00
169.468,3036.50
170.503,3213.00
171.538,3199.50
172.573,3245.00
173.608,3333.50
174.643,3309.00
175.677,3493.00
176.712,3538.50
177.746,3504.50
178.781,3532.00
179.815,3648.50
180.849,3722.50
181.883,3816.50
182.917,3814.00
183.951,3814.50
184.984,3865.50
186.020,3917.00
187.053,3938.50
188.087,3937.50
189.120,3921.00
190.153,3949.50
191.186,3937.00
192.219,3867.00
193.251,3864.00
194.284,3803.00
195.317,3798.50
196.349,3851.00
197.381,3889.50
198.413,3907.50
199.445,3915.50
200.477,3937.50
201.509,3893.50
202.543,4013.00
203.575,3956.00
204.606,3995.50
205.637,3941.50
206.669,4073.50
207.700,4066.00
208.731,4134.50
209.762,4051.00
210.792,4130.50
211.823,4271.50
212.854,4253.50
213.884,4275.00
214.914,4269.50
215.947,4365.00
216.977,4470.00
218.007,4515.50
219.037,4471.00
