RamanScope Measure Spectrum Data V3.72

<< MEASURE CONDITION >>
Exposure Type,Aver
Exposure Time [sec],20
Exposure Count,2
Measure Time,2024/02/15 20:50:43
Data Name,""
Data Comment,""
Rayleigh Wave[nm],532.0

<< SAMPLE SPECTRUM >>
Wave[dcm-1],No26
96.716,19.00
97.759,33.50
98.802,10.00
99.846,-0.50
100.886,-21.50
101.929,20.50
102.972,8.50
104.015,26.50
105.057,2.00
106.100,53.00
107.142,25.50
108.184,13.50
109.226,-15.00
110.268,11.50
111.310,47.50
112.352,18.00
113.393,70.50
114.435,14.50
115.476,52.00
116.517,-43.50
117.558,-21.00
118.599,1.00
119.640,-16.50
120.681,11.50
121.722,20.50
122.762,46.50
123.803,6.00
124.843,-24.50
125.883,-38.00
126.923,44.50
127.963,52.00
129.001,11.50
130.041,-9.00
131.080,-8.00
132.120,15.50
133.159,1.50
134.199,-15.50
135.238,1.50
136.277,84.00
137.316,7.00
138.355,15.50
139.393,28.50
140.432,29.50
141.470,62.50
142.509,-5.00
143.547,-8.50
144.585,43.50
145.623,27.50
146.661,91.00
147.699,143.00
148.736,122.00
149.774,175.00
150.811,282.50
151.849,370.00
152.886,406.50
153.923,573.50
154.960,697.50
155.997,874.50
157.034,1648.50
158.072,1191.00
159.109,1316.00
160.145,1511.00
161.182,1649.50
162.218,1836.00
163.254,1964.00
164.290,2161.00
165.326,2269.50
166.361,2322.50
167.397,2468.50
168.432,2517.50
169.468,2617.00
170.503,2648.00
171.538,2688.00
172.573,2774.00
173.608,2789.00
174.643,2836.00
175.677,2917.00
176.712,2958.50
177.746,2952.00
178.781,3055.50
179.815,3147.00
180.849,3142.50
181.883,3192.00
182.917,3255.50
183.951,3254.50
184.984,3338.00
186.020,3423.50
187.053,3334.00
188.087,3300.00
189.120,3248.50
190.153,3271.00
191.186,3238.50
192.219,3196.00
193.251,3213.50
194.284,3159.00
195.317,3255.00
196.349,3170.50
197.381,3245.00
198.413,3217.00
199.445,3268.50
200.477,3191.00
201.509,3272.00
202.543,3285.00
203.575,3281.00
204.606,3300.50
205.637,3398.00
206.669,3323.50
207.700,3315.50
208.731,3422.50
209.762,3430.00
210.792,3439.50
211.823,3447.00
212.854,3506.00
213.884,3432.50
214.914,3571.50
215.947,3565.00
216.977,3573.00
218.007,3591.50
219.037,3636.50
