Date	2022年12月21日水曜日 09時35分47秒
228.839	0.000000
229.212	0.300463
229.585	0.730856
229.957	0.000000
230.330	0.000000
230.703	0.391842
231.076	2.045192
231.448	-0.032476
231.821	1.198386
232.194	0.000000
232.566	0.000000
232.939	0.000000
233.311	0.000000
233.684	0.157567
234.056	-0.316813
234.429	0.000000
234.801	0.000000
235.174	0.000000
235.546	0.000000
235.918	0.000000
236.291	0.377854
236.663	0.000000
237.035	0.160591
237.408	0.110910
237.780	1.558774
238.152	0.952507
238.524	0.000000
238.896	2.182473
239.268	0.498805
239.641	0.980792
240.013	0.000000
240.385	1.502553
240.757	1.622622
241.129	-0.533990
241.500	0.103496
241.872	0.324869
242.244	0.095120
242.616	0.000000
242.988	0.206347
243.360	0.000000
243.731	0.000000
244.103	0.000000
244.475	0.000000
244.847	0.000000
245.218	0.000000
245.590	0.000000
245.961	-0.362254
246.333	0.000000
246.705	0.105329
247.076	0.205382
247.448	0.000000
247.819	0.000000
248.190	0.028338
248.562	0.000000
248.933	0.158261
249.305	0.000000
249.676	0.231852
250.047	1.039741
250.418	0.421737
250.790	-0.201236
251.161	1.785891
251.532	0.000000
251.903	0.000000
252.274	0.000000
252.645	0.332325
253.016	1.272678
253.387	0.000000
253.758	0.279668
254.129	0.000000
254.500	0.000000
254.871	0.087955
255.242	0.000000
255.613	0.409089
255.984	1.401326
256.355	0.000000
256.725	0.000000
257.096	0.000000
257.467	-0.083149
257.838	-0.044999
258.208	0.000000
258.579	0.000000
258.949	0.000000
259.320	0.000000
259.690	0.060464
260.061	0.454411
260.431	0.000000
260.802	0.000000
261.172	0.000000
261.543	0.000000
261.913	0.000000
262.283	0.355826
262.654	0.000000
263.024	0.000000
263.394	0.000000
263.764	0.000000
264.135	1.015409
264.505	1.378537
264.875	0.000000
265.245	0.000000
265.615	1.034183
265.985	0.000000
266.355	0.329710
266.725	0.000000
267.095	0.000000
267.465	0.000000
267.835	1.262242
268.205	0.000000
268.575	0.333549
268.944	0.000000
269.314	0.000000
269.684	0.000000
270.054	0.417049
270.423	0.250015
270.793	0.545136
271.163	0.912710
271.532	0.000000
271.902	0.000000
272.271	1.042890
272.641	0.000000
273.010	0.000000
273.380	0.000000
273.749	0.187911
274.119	0.000000
274.488	0.000000
274.857	0.398841
275.227	0.000000
275.596	0.566507
275.965	0.090595
276.335	0.000000
276.704	0.262946
277.073	1.734200
277.442	0.000000
277.811	0.000000
278.180	0.457404
278.549	0.000000
278.918	0.855256
279.287	0.713880
279.656	0.562708
280.025	0.000000
280.394	0.000000
280.763	0.000000
281.132	0.000000
281.501	0.000000
281.869	0.000000
282.238	0.000000
282.607	0.000000
282.976	0.733414
283.344	0.000000
283.713	0.000000
284.081	0.113450
284.450	0.000000
284.819	0.000000
285.187	0.508676
285.556	0.856728
285.924	0.000000
286.292	-0.062640
286.661	0.409501
287.029	0.000000
287.398	0.135293
287.766	0.678732
288.134	0.000000
288.502	0.000000
288.871	0.000000
289.239	1.159239
289.607	0.000000
289.975	0.000000
290.343	0.000000
290.711	0.938337
291.079	0.000000
291.447	0.000000
291.815	0.000000
292.183	0.000000
292.551	0.601085
292.919	0.000000
293.287	0.000000
293.655	0.000000
294.022	0.373115
294.390	0.129967
294.758	0.197479
295.126	0.000000
295.493	0.000000
295.861	0.371830
296.229	0.233218
296.596	0.185903
296.964	0.000000
297.331	0.000000
297.699	0.388187
298.066	0.490645
298.434	0.000000
298.801	0.000000
299.168	1.199076
299.536	0.000000
299.903	0.288751
300.270	0.000000
300.638	0.514476
301.005	0.030737
301.372	0.376814
301.739	0.930680
302.106	0.868808
302.473	0.629058
302.840	0.000000
303.207	0.549998
303.574	0.401954
303.941	0.050943
304.308	0.880408
304.675	0.706515
305.042	0.627558
305.409	0.000000
305.776	0.465393
306.143	0.000000
306.509	1.389303
306.876	0.000000
307.243	0.502367
307.610	0.000000
307.976	0.000000
308.343	1.544997
308.709	0.000000
309.076	0.000000
309.442	0.725896
309.809	1.516119
310.175	1.032349
310.542	1.394531
310.908	1.059265
311.275	0.931900
311.641	0.828499
312.007	2.405741
312.373	0.962734
312.740	0.000000
313.106	0.000000
313.472	1.201848
313.838	1.270445
314.204	0.000000
314.570	0.000000
314.936	0.000000
315.302	1.273907
315.668	1.279378
316.034	1.337995
316.400	1.780837
316.766	1.933186
317.132	0.000000
317.498	1.521907
317.864	1.920193
318.230	1.280663
318.595	1.517927
318.961	0.000000
319.327	1.288980
319.692	2.027400
320.058	0.000000
320.424	2.842760
320.789	2.379897
321.155	1.588543
321.520	2.080912
321.886	2.207253
322.251	1.709194
322.616	0.000000
322.982	1.582272
323.347	1.673857
323.712	2.174313
324.078	2.088672
324.443	1.972895
324.808	0.000000
325.173	1.806091
325.539	1.983847
325.904	1.856675
326.269	1.880755
326.634	1.726673
326.999	1.920114
327.364	2.298426
327.729	2.773331
328.094	2.055106
328.459	1.780810
328.823	2.006438
329.188	0.000000
329.553	1.889272
329.918	1.910147
330.283	2.065938
330.647	1.769624
331.012	1.920569
331.377	1.878227
331.741	2.085510
332.106	1.627802
332.470	1.812593
332.835	1.730744
333.199	1.694891
333.564	1.784543
333.928	2.120114
334.293	1.887136
334.657	1.978710
335.021	2.155641
335.386	2.078857
335.750	2.018648
336.114	1.935327
336.478	2.255745
336.843	2.143639
337.207	2.034359
337.571	1.799917
337.935	2.044520
338.299	2.261760
338.663	1.830343
339.027	2.055122
339.391	2.214371
339.755	2.108645
340.119	2.061297
340.483	1.895911
340.846	2.021173
341.210	1.837927
341.574	2.056343
341.938	1.830225
342.301	1.947801
342.665	1.869671
343.029	1.866490
343.392	2.063982
343.756	1.988904
344.119	2.035088
344.483	1.926008
344.846	1.800429
345.210	1.962099
345.573	1.826267
345.937	1.929692
346.300	1.995656
346.663	1.950686
347.027	1.875972
347.390	1.894103
347.753	1.819251
348.116	1.850924
348.479	1.848757
348.843	1.912609
349.206	1.908539
349.569	1.985700
349.932	2.071516
350.295	1.786094
350.658	1.967970
351.021	2.068896
351.383	2.022456
351.746	1.994624
352.109	1.934952
352.472	1.940956
352.835	1.847179
353.197	1.694234
353.560	2.089627
353.923	2.060887
354.285	1.895017
354.648	2.002763
355.011	1.896523
355.373	1.843276
355.736	2.032681
356.098	1.988311
356.461	2.029924
356.823	1.883700
357.185	1.831141
357.548	1.968649
357.910	1.885974
358.272	1.897647
358.635	1.987115
358.997	1.963564
359.359	2.085995
359.721	1.888151
360.083	1.998462
360.445	1.969876
360.807	1.799096
361.169	1.935239
361.531	1.895549
361.893	2.056166
362.255	1.892629
362.617	2.055000
362.979	1.781920
363.341	1.857842
363.703	1.939915
364.064	1.928967
364.426	1.962629
364.788	1.825744
365.149	1.816328
365.511	1.931203
365.873	1.966003
366.234	1.927121
366.596	2.048661
366.957	1.902880
367.319	2.027404
367.680	1.934451
368.042	2.078932
368.403	1.943179
368.764	1.917235
369.126	1.957917
369.487	1.999645
369.848	1.883175
370.209	1.891256
370.570	2.013166
370.931	1.898116
371.293	1.864630
371.654	1.911196
372.015	1.788784
372.376	1.943040
372.737	1.959455
373.098	1.940284
373.458	2.013099
373.819	1.923184
374.180	1.976730
374.541	2.050145
374.902	1.885721
375.263	1.835473
375.623	1.925047
375.984	1.895273
376.345	1.965019
376.705	1.930635
377.066	1.952708
377.426	1.854874
377.787	2.110163
378.147	1.978817
378.508	1.907551
378.868	1.787130
379.228	1.969860
379.589	2.133610
379.949	1.877679
380.309	1.788585
380.670	1.853190
381.030	1.864811
381.390	2.313509
381.750	1.960043
382.110	2.028148
382.470	1.983170
382.830	1.951060
383.190	2.006534
383.550	1.807718
383.910	1.972763
384.270	1.952200
384.630	2.076248
384.990	1.894669
385.350	1.810550
385.709	2.051753
386.069	1.899841
386.429	2.122461
386.788	1.964011
387.148	1.980734
387.508	1.930394
387.867	1.954456
388.227	1.856610
388.586	1.877614
388.946	1.919552
389.305	1.860975
389.665	1.851722
390.024	2.080862
390.383	1.991310
390.743	1.876747
391.102	1.866952
391.461	2.009464
391.820	2.017059
392.179	1.920165
392.539	1.955963
392.898	1.996546
393.257	1.989157
393.616	1.900977
393.975	1.928503
394.334	2.009134
394.693	1.900099
395.051	1.871984
395.410	1.838536
395.769	2.127518
396.128	1.845636
396.487	1.896911
396.845	1.990432
397.204	2.143886
397.563	1.920314
397.921	1.894336
398.280	1.862929
398.638	1.916759
398.997	1.907119
399.355	2.035581
399.714	1.866595
400.072	1.857637
400.431	1.955304
400.789	1.951271
401.147	1.904968
401.506	1.798651
401.864	2.003427
402.222	1.920402
402.580	1.847613
402.938	1.822979
403.297	1.919366
403.655	1.890914
404.013	1.905571
404.371	1.937489
404.729	1.981253
405.087	1.874217
405.444	1.791375
405.802	1.907408
406.160	1.965594
406.518	1.906380
406.876	1.879971
407.233	1.942829
407.591	1.946009
407.949	1.868442
408.306	1.897496
408.664	1.992416
409.022	1.883435
409.379	2.017865
409.737	1.783570
410.094	1.887944
410.451	1.872151
410.809	1.988372
411.166	1.883899
411.523	2.019785
411.881	1.881526
412.238	1.929168
412.595	1.939614
412.952	1.829329
413.310	1.887909
413.667	1.897895
414.024	1.940343
414.381	1.900933
414.738	1.922275
415.095	1.756860
415.452	1.885777
415.809	1.934104
416.165	1.803688
416.522	1.933002
416.879	1.956205
417.236	1.839825
417.593	1.861936
417.949	1.879822
418.306	1.907066
418.663	1.912730
419.019	1.860117
419.376	1.871351
419.732	1.839154
420.089	1.926417
420.445	1.929061
420.802	1.846254
421.158	1.772413
421.514	1.913863
421.871	1.809941
422.227	2.028973
422.583	1.862967
422.939	1.866248
423.295	1.889586
423.652	1.932260
424.008	1.885956
424.364	1.834619
424.720	1.878337
425.076	1.771911
425.432	1.967179
425.788	1.899693
426.143	1.864810
426.499	1.884095
426.855	1.835940
427.211	1.819704
427.567	1.840692
427.922	1.835746
428.278	1.869081
428.634	1.964185
428.989	1.851602
429.345	1.723847
429.700	1.778368
430.056	1.867530
430.411	1.887366
430.767	1.795652
431.122	1.901804
431.478	1.887997
431.833	1.816045
432.188	1.865495
432.543	1.757247
432.899	1.854339
433.254	1.799177
433.609	1.878779
433.964	2.024318
434.319	1.775264
434.674	1.753710
435.029	1.787991
435.384	1.805017
435.739	1.842442
436.094	1.715252
436.449	1.744020
436.804	1.833909
437.158	1.700878
437.513	1.773748
437.868	1.727074
438.223	1.794410
438.577	1.757812
438.932	1.730366
439.287	1.723101
439.641	1.752608
439.996	1.856472
440.350	1.762116
440.704	1.790427
441.059	1.759901
441.413	1.788022
441.768	1.751604
442.122	1.772013
442.476	1.786238
442.830	1.820252
443.185	1.708655
443.539	1.717521
443.893	1.758406
444.247	1.823173
444.601	1.787649
444.955	1.805005
445.309	1.796915
445.663	1.723279
446.017	1.704344
446.371	1.848589
446.724	1.724135
447.078	1.746712
447.432	1.668331
447.786	1.670275
448.139	1.705528
448.493	1.790005
448.847	1.704775
449.200	1.769757
449.554	1.762990
449.907	1.708623
450.261	1.634887
450.614	1.697796
450.968	1.734703
451.321	1.702916
451.674	1.720066
452.027	1.728315
452.381	1.629384
452.734	1.686595
453.087	1.619608
453.440	1.616403
453.793	1.663015
454.146	1.599684
454.499	1.655653
454.852	1.720471
455.205	1.631927
455.558	1.611743
455.911	1.587561
456.264	1.616102
456.617	1.673914
456.970	1.582955
457.322	1.538928
457.675	1.587398
458.028	1.638076
458.380	1.583795
458.733	1.589051
459.086	1.590140
459.438	1.640836
459.791	1.630372
460.143	1.638340
460.496	1.624628
460.848	1.551394
461.200	1.503566
461.553	1.492376
461.905	1.615915
462.257	1.590295
462.609	1.636494
462.961	1.628539
463.314	1.541994
463.666	1.553730
464.018	1.588725
464.370	1.570477
464.722	1.531193
465.074	1.585442
465.426	1.569848
465.777	1.509965
466.129	1.557613
466.481	1.532460
466.833	1.507734
467.184	1.525729
467.536	1.523831
467.888	1.499089
468.239	1.517964
468.591	1.486559
468.943	1.520465
469.294	1.548115
469.646	1.469585
469.997	1.531199
470.348	1.512650
470.700	1.457965
471.051	1.522474
471.402	1.412099
471.754	1.513277
472.105	1.560459
472.456	1.455040
472.807	1.474474
473.158	1.481478
473.509	1.455349
473.860	1.479896
474.211	1.440325
474.562	1.455596
474.913	1.481647
475.264	1.469933
475.615	1.476015
475.966	1.472332
476.316	1.491673
476.667	1.428647
477.018	1.444106
477.368	1.420538
477.719	1.442864
478.070	1.449143
478.420	1.413793
478.771	1.420248
479.121	1.441825
479.472	1.433052
479.822	1.447644
480.172	1.390845
480.523	1.423859
480.873	1.372368
481.223	1.432113
481.573	1.407015
481.924	1.398398
482.274	1.390345
482.624	1.375586
482.974	1.404334
483.324	1.399919
483.674	1.406195
484.024	1.384692
484.374	1.369600
484.724	1.392970
485.073	1.388967
485.423	1.373282
485.773	1.379795
486.123	1.372836
486.472	1.387273
486.822	1.364552
487.172	1.362548
487.521	1.373791
487.871	1.347684
488.220	1.379270
488.570	1.363651
488.919	1.363794
489.268	1.366167
489.618	1.360683
489.967	1.343729
490.316	1.352928
490.666	1.346961
491.015	1.345225
491.364	1.336274
491.713	1.320062
492.062	1.314306
492.411	1.328636
492.760	1.325420
493.109	1.333736
493.458	1.314253
493.807	1.320594
494.156	1.305137
494.505	1.327372
494.853	1.333863
495.202	1.288111
495.551	1.290279
495.900	1.320758
496.248	1.289268
496.597	1.277596
496.945	1.281123
497.294	1.297945
497.642	1.291202
497.991	1.270759
498.339	1.293094
498.688	1.287146
499.036	1.288978
499.384	1.277694
499.732	1.255395
500.081	1.260284
500.429	1.269951
500.777	1.263519
501.125	1.250052
501.473	1.259284
501.821	1.247089
502.169	1.250438
502.517	1.264362
502.865	1.231023
503.213	1.258346
503.561	1.252708
503.908	1.232733
504.256	1.254776
504.604	1.229336
504.952	1.241882
505.299	1.226211
505.647	1.219859
505.994	1.225882
506.342	1.200817
506.689	1.222299
507.037	1.215884
507.384	1.225843
507.732	1.194048
508.079	1.204476
508.426	1.208321
508.774	1.220495
509.121	1.204186
509.468	1.204463
509.815	1.197230
510.162	1.201847
510.509	1.182259
510.856	1.208108
511.203	1.188336
511.550	1.187272
511.897	1.191070
512.244	1.189814
512.591	1.202197
512.938	1.194611
513.284	1.197290
513.631	1.179490
513.978	1.162917
514.324	1.161431
514.671	1.170325
515.018	1.167867
515.364	1.170552
515.711	1.178178
516.057	1.154736
516.403	1.172464
516.750	1.155864
517.096	1.138784
517.443	1.146975
517.789	1.170733
518.135	1.158657
518.481	1.138630
518.827	1.152591
519.173	1.156717
519.519	1.134066
519.865	1.134502
520.211	1.138241
520.557	1.134705
520.903	1.129962
521.249	1.143845
521.595	1.117932
521.941	1.123367
522.287	1.122905
522.632	1.119550
522.978	1.131033
523.324	1.126232
523.669	1.122441
524.015	1.127487
524.360	1.124137
524.706	1.121660
525.051	1.116987
525.397	1.122291
525.742	1.111300
526.087	1.087056
526.433	1.116405
526.778	1.090788
527.123	1.096170
527.468	1.106502
527.813	1.111999
528.158	1.101916
528.504	1.102705
528.849	1.101223
529.193	1.097822
529.538	1.098499
529.883	1.080680
530.228	1.087139
530.573	1.091427
530.918	1.056757
531.263	1.070866
531.607	1.077928
531.952	1.091451
532.296	1.067179
532.641	1.060609
532.986	1.080086
533.330	1.079817
533.675	1.072080
534.019	1.056155
534.363	1.057930
534.708	1.058683
535.052	1.051612
535.396	1.054993
535.741	1.041983
536.085	1.030474
536.429	1.063866
536.773	1.035364
537.117	1.061260
537.461	1.051437
537.805	1.027852
538.149	1.042659
538.493	1.042178
538.837	1.037376
539.181	1.032671
539.524	1.027699
539.868	1.026869
540.212	1.019439
540.556	1.011291
540.899	1.016789
541.243	1.010808
541.586	1.014359
541.930	1.019357
542.273	1.005321
542.617	1.023813
542.960	1.000584
543.304	0.997739
543.647	1.010556
543.990	0.998551
544.333	0.986739
544.677	0.977086
545.020	0.981212
545.363	0.991796
545.706	0.976227
546.049	0.969827
546.392	0.960442
546.735	0.968907
547.078	0.957112
547.421	0.973045
547.764	0.957557
548.106	0.950620
548.449	0.953247
548.792	0.954453
549.135	0.953683
549.477	0.951092
549.820	0.935490
550.162	0.932565
550.505	0.937502
550.847	0.933200
551.190	0.938127
551.532	0.930517
551.875	0.926723
552.217	0.918200
552.559	0.910325
552.901	0.917100
553.244	0.896912
553.586	0.901012
553.928	0.898630
554.270	0.892951
554.612	0.899019
554.954	0.894215
555.296	0.884493
555.638	0.871773
555.980	0.872523
556.322	0.862039
556.663	0.863288
557.005	0.862421
557.347	0.874616
557.689	0.854514
558.030	0.855631
558.372	0.854052
558.713	0.862304
559.055	0.839302
559.396	0.844648
559.738	0.839835
560.079	0.829261
560.421	0.831933
560.762	0.834549
561.103	0.820994
561.444	0.808326
561.786	0.809345
562.127	0.805392
562.468	0.799695
562.809	0.795335
563.150	0.803919
563.491	0.791941
563.832	0.786045
564.173	0.781546
564.514	0.782464
564.855	0.783740
565.195	0.783126
565.536	0.768757
565.877	0.766827
566.218	0.753859
566.558	0.762501
566.899	0.765155
567.239	0.754023
567.580	0.746683
567.920	0.746052
568.261	0.740990
568.601	0.741454
568.941	0.735488
569.282	0.733425
569.622	0.724472
569.962	0.722975
570.302	0.720163
570.643	0.715710
570.983	0.706950
571.323	0.703559
571.663	0.702308
572.003	0.701793
572.343	0.694272
572.683	0.688575
573.022	0.689590
573.362	0.681052
573.702	0.656001
574.042	0.644260
574.381	0.634895
574.721	0.634273
575.061	0.631172
575.400	0.627603
575.740	0.624782
576.079	0.611129
576.419	0.582869
576.758	0.559326
577.097	0.541039
577.437	0.532225
577.776	0.525552
578.115	0.527794
578.454	0.531434
578.794	0.545448
579.133	0.554697
579.472	0.553635
579.811	0.528782
580.150	0.498021
580.489	0.466334
580.828	0.443678
581.167	0.428307
581.505	0.418975
581.844	0.430184
582.183	0.454240
582.522	0.492224
582.860	0.532180
583.199	0.558886
583.538	0.566025
583.876	0.559766
584.215	0.544320
584.553	0.530623
584.891	0.523331
585.230	0.523439
585.568	0.530488
585.906	0.537952
586.245	0.547052
586.583	0.555425
586.921	0.557740
587.259	0.559158
587.597	0.565798
587.935	0.575575
588.273	0.570625
588.611	0.568571
588.949	0.570573
589.287	0.572916
589.625	0.572698
589.963	0.566901
590.300	0.569333
590.638	0.564324
590.976	0.567569
591.313	0.567405
591.651	0.561789
591.989	0.559068
592.326	0.552401
592.664	0.552952
593.001	0.550014
593.338	0.544955
593.676	0.546630
594.013	0.544133
594.350	0.548766
594.687	0.543188
595.025	0.540906
595.362	0.544041
595.699	0.539261
596.036	0.541495
596.373	0.536324
596.710	0.539056
597.047	0.538086
597.384	0.530600
597.720	0.535282
598.057	0.531743
598.394	0.532056
598.731	0.529451
599.067	0.524362
599.404	0.520746
599.741	0.519652
600.077	0.521944
600.414	0.518398
600.750	0.520535
601.087	0.513930
601.423	0.516645
601.759	0.514369
602.096	0.513793
602.432	0.512055
602.768	0.514006
603.104	0.505487
603.440	0.507822
603.776	0.510369
604.112	0.507005
604.448	0.505743
604.784	0.503725
605.120	0.503465
605.456	0.502765
605.792	0.499829
606.128	0.500220
606.463	0.497600
606.799	0.495395
607.135	0.497603
607.470	0.492733
607.806	0.491290
608.142	0.491609
608.477	0.494667
608.812	0.489642
609.148	0.487342
609.483	0.488175
609.819	0.492774
610.154	0.492583
610.489	0.481569
610.824	0.484203
611.159	0.480268
611.494	0.484854
611.830	0.483866
612.165	0.479049
612.500	0.475441
612.834	0.481155
613.169	0.477963
613.504	0.475103
613.839	0.474169
614.174	0.476055
614.509	0.474160
614.843	0.474043
615.178	0.470632
615.512	0.471587
615.847	0.468539
616.182	0.467722
616.516	0.467960
616.850	0.467064
617.185	0.468544
617.519	0.463700
617.853	0.464799
618.188	0.466646
618.522	0.462884
618.856	0.466673
619.190	0.459876
619.524	0.460493
619.858	0.449600
620.192	0.462541
620.526	0.458924
620.860	0.452947
621.194	0.450198
621.528	0.455890
621.862	0.458559
622.195	0.456353
622.529	0.454745
622.863	0.448622
623.196	0.451272
623.530	0.451305
623.864	0.439075
624.197	0.448645
624.530	0.447613
624.864	0.439097
625.197	0.442181
625.531	0.443635
625.864	0.447018
626.197	0.440737
626.530	0.433764
626.863	0.435358
627.196	0.438146
627.529	0.438472
627.862	0.439992
628.195	0.440466
628.528	0.433806
628.861	0.436288
629.194	0.434051
629.527	0.438537
629.860	0.443152
630.192	0.433973
630.525	0.429763
630.858	0.437275
631.190	0.428126
631.523	0.428965
631.855	0.434517
632.188	0.432494
632.520	0.433184
632.852	0.427501
633.185	0.426080
633.517	0.419125
633.849	0.425016
634.182	0.424824
634.514	0.428677
634.846	0.423229
635.178	0.423331
635.510	0.437005
635.842	0.420588
636.174	0.422034
636.506	0.424261
636.837	0.413980
637.169	0.404573
637.501	0.412961
637.833	0.417907
638.164	0.417483
638.496	0.417229
638.828	0.417501
639.159	0.423105
639.491	0.420765
639.822	0.409292
640.154	0.415078
640.485	0.401671
640.816	0.413187
641.147	0.407767
641.479	0.404060
641.810	0.410442
642.141	0.411731
642.472	0.400731
642.803	0.401690
643.134	0.409484
643.465	0.396736
643.796	0.404171
644.127	0.419881
644.458	0.384567
644.789	0.411714
645.119	0.408875
645.450	0.402756
645.781	0.405822
646.111	0.399412
646.442	0.413105
646.773	0.411611
647.103	0.396354
647.433	0.402181
647.764	0.409106
648.094	0.402553
648.425	0.399979
648.755	0.395718
649.085	0.393087
649.415	0.392283
649.745	0.394424
650.075	0.397262
650.405	0.399031
650.735	0.401251
651.065	0.406230
651.395	0.405625
651.725	0.391597
652.055	0.403131
652.385	0.391848
652.715	0.385288
653.044	0.393553
653.374	0.395530
653.704	0.411452
654.033	0.441172
654.363	0.357824
654.692	0.086729
655.022	-0.000000
655.351	-0.000000
655.680	-0.000000
656.010	-0.000000
656.339	-0.000000
656.668	-0.000000
656.997	-0.000000
657.326	0.119101
657.655	0.270244
657.984	0.402491
658.313	0.382550
658.642	0.379076
658.971	0.383602
659.300	0.383347
659.629	0.379114
659.958	0.383311
660.286	0.382111
660.615	0.374499
660.944	0.397590
661.272	0.382678
661.601	0.385248
661.929	0.382493
662.258	0.370021
662.586	0.384349
662.915	0.378498
663.243	0.372225
663.571	0.384495
663.899	0.374735
664.228	0.371705
664.556	0.385638
664.884	0.372766
665.212	0.381504
665.540	0.379362
665.868	0.373242
666.196	0.374086
666.524	0.376695
666.852	0.358387
667.179	0.371298
667.507	0.383488
667.835	0.378640
668.162	0.385242
668.490	0.383006
668.818	0.353401
669.145	0.355614
669.473	0.374273
669.800	0.368047
670.127	0.370903
670.455	0.366765
670.782	0.385089
671.109	0.368470
671.436	0.377945
671.764	0.366748
672.091	0.370372
672.418	0.361432
672.745	0.363606
673.072	0.361000
673.399	0.358730
673.726	0.356629
674.053	0.365468
674.379	0.365575
674.706	0.362561
675.033	0.362071
675.359	0.376881
675.686	0.363914
676.013	0.357757
676.339	0.373733
676.666	0.359479
676.992	0.360247
677.318	0.351253
677.645	0.365153
677.971	0.358617
678.297	0.361802
678.624	0.359945
678.950	0.361508
679.276	0.352985
679.602	0.358920
679.928	0.343428
680.254	0.349265
680.580	0.350933
680.906	0.362230
681.232	0.356185
681.558	0.354660
681.883	0.360880
682.209	0.360094
682.535	0.355821
682.860	0.354734
683.186	0.365207
683.511	0.348005
683.837	0.358696
684.162	0.345838
684.488	0.353317
684.813	0.346706
685.138	0.345404
685.464	0.348726
685.789	0.350408
686.114	0.338025
686.439	0.350879
686.764	0.344131
687.089	0.346091
687.414	0.346015
687.739	0.344980
688.064	0.345043
688.389	0.338128
688.714	0.347767
689.039	0.339152
689.363	0.350648
689.688	0.352432
690.013	0.346013
690.337	0.350857
690.662	0.350333
690.986	0.340124
691.311	0.336438
691.635	0.343265
691.959	0.341714
692.284	0.349127
692.608	0.336426
692.932	0.337480
693.256	0.343374
693.580	0.349055
693.904	0.344011
694.228	0.339364
694.552	0.327137
694.876	0.351264
695.200	0.338449
695.524	0.343133
695.848	0.342376
696.172	0.336384
696.495	0.335656
696.819	0.338856
697.143	0.336947
697.466	0.340162
697.790	0.343212
698.113	0.339332
698.437	0.342613
698.760	0.339369
699.083	0.329710
699.407	0.341647
699.730	0.318577
700.053	0.326480
700.376	0.332715
700.699	0.325983
701.022	0.332063
701.345	0.328738
701.668	0.336999
701.991	0.317190
702.314	0.326933
702.637	0.351405
702.960	0.336618
703.283	0.318812
703.605	0.331926
703.928	0.324018
704.251	0.315834
704.573	0.308580
704.896	0.352958
705.218	0.331236
705.540	0.327747
705.863	0.335355
706.185	0.330877
706.507	0.328563
706.830	0.325519
707.152	0.324369
707.474	0.326316
707.796	0.325430
708.118	0.322296
708.440	0.316208
708.762	0.315389
709.084	0.324139
709.406	0.304277
709.728	0.313909
710.049	0.316364
710.371	0.325505
710.693	0.315730
711.014	0.319943
711.336	0.325615
711.658	0.320631
711.979	0.326655
712.301	0.311091
712.622	0.314737
712.943	0.327126
713.265	0.321833
713.586	0.322484
713.907	0.327815
714.228	0.323736
714.549	0.305487
714.870	0.307389
715.191	0.311802
715.512	0.322508
715.833	0.318791
716.154	0.329459
716.475	0.300801
716.796	0.326976
717.117	0.311639
717.437	0.313279
717.758	0.325530
718.078	0.315487
718.399	0.307415
718.719	0.325780
719.040	0.315697
719.360	0.310438
719.681	0.313398
720.001	0.307478
720.321	0.313247
720.642	0.315524
720.962	0.311346
721.282	0.300508
721.602	0.312334
721.922	0.308057
722.242	0.296681
722.562	0.307960
722.882	0.313507
723.202	0.302845
723.521	0.292487
723.841	0.310387
724.161	0.304328
724.481	0.316726
724.800	0.306431
