Date	2023年05月19日金曜日 04時39分18秒
Spectrometers	USB2+H05879
ダーク	使用
リファレンス	使用
積分時間[usec]	1800
平均回数	10000
ｽﾑｰｼﾞﾝｸﾞ	0
Electrical Dark	USE
ピクセル数	2048
計測モード	吸光度
保存開始波長[nm]	190.664
保存終了波長[nm]	884.878
保存ﾋﾟｯﾁ波長[nm]	全波長

>>>>>>>>>> Data Start <<<<<<<<<<<<
190.664	0.000000
191.040	0.000000
191.415	0.000000
191.791	-0.021292
192.166	0.806146
192.542	0.000000
192.917	-0.461716
193.293	1.068614
193.668	0.202898
194.044	0.000000
194.419	0.130433
194.794	-0.084876
195.170	0.000000
195.545	-0.610941
195.920	0.067614
196.296	0.000000
196.671	0.000000
197.046	0.000000
197.421	-0.054397
197.796	0.000000
198.171	0.347102
198.546	0.345738
198.922	0.177489
199.297	-0.192530
199.672	0.000000
200.047	0.367961
200.422	0.979812
200.796	0.000000
201.171	0.122740
201.546	0.285809
201.921	0.000000
202.296	0.000000
202.671	0.262526
203.045	0.321496
203.420	0.943844
203.795	0.447340
204.170	0.622275
204.544	0.548495
204.919	0.435496
205.294	0.333099
205.668	0.000000
206.043	0.000000
206.417	0.775103
206.792	0.160070
207.166	0.320359
207.541	0.000000
207.915	0.447325
208.289	0.565703
208.664	0.798438
209.038	0.000000
209.412	0.446735
209.787	0.384277
210.161	0.139453
210.535	0.000000
210.909	0.498349
211.284	0.734162
211.658	0.000000
212.032	0.387305
212.406	0.559007
212.780	0.379331
213.154	0.000000
213.528	0.799583
213.902	0.349897
214.276	0.000000
214.650	0.511740
215.024	0.000000
215.398	0.543572
215.772	0.391098
216.145	0.558767
216.519	3.548796
216.893	0.000000
217.267	1.098438
217.640	0.360990
218.014	1.211914
218.388	0.000000
218.761	0.167384
219.135	0.444369
219.508	0.000000
219.882	0.781884
220.256	0.000000
220.629	0.846295
221.003	0.486832
221.376	0.022564
221.749	0.327124
222.123	0.283879
222.496	0.344420
222.869	0.000000
223.243	0.891299
223.616	0.392466
223.989	0.279163
224.362	0.843492
224.736	0.148036
225.109	0.000000
225.482	0.000000
225.855	0.602355
226.228	0.000000
226.601	0.837689
226.974	0.705915
227.347	0.452695
227.720	0.900040
228.093	0.591700
228.466	0.644601
