Date	2021年06月15日火曜日 12時04分26秒
Spectrometers	USB2+H05879
ダーク	使用
リファレンス	使用
積分時間[msec]	10
平均回数	280
ｽﾑｰｼﾞﾝｸﾞ	10
Electrical Dark	USE
ピクセル数	2048
計測モード	吸光度
保存開始波長[nm]	190.664
保存終了波長[nm]	884.878
保存ﾋﾟｯﾁ波長[nm]	全波長

>>>>>>>>>> Data Start <<<<<<<<<<<<
190.664	0.000000
191.040	0.000000
191.415	0.000000
191.791	-2.183763
192.166	-0.201037
192.542	-0.908292
192.917	0.000000
193.293	-0.446174
193.668	-0.022632
194.044	-0.439974
194.419	0.000000
194.794	-1.120225
195.170	-1.043734
195.545	-0.965549
195.920	-0.816057
196.296	-0.703399
196.671	-0.533631
197.046	-0.385299
197.421	-0.330739
197.796	-0.326844
198.171	-0.298390
198.546	-0.241779
198.922	-0.202162
199.297	-0.178366
199.672	-0.156195
200.047	-0.134107
200.422	-0.107180
200.796	-0.103603
201.171	-0.089044
201.546	-0.084704
201.921	-0.062906
202.296	-0.062756
202.671	-0.037316
203.045	-0.017343
203.420	-0.003336
203.795	-0.005989
204.170	-0.005693
204.544	-0.000306
204.919	0.000065
205.294	0.004369
205.668	0.023375
206.043	0.034440
206.417	0.015555
206.792	0.024088
207.166	0.037983
207.541	0.049159
207.915	0.044329
208.289	0.061353
208.664	0.071450
209.038	0.070889
209.412	0.080460
209.787	0.108261
210.161	0.123916
210.535	0.118493
210.909	0.123440
211.284	0.126096
211.658	0.125677
212.032	0.139107
212.406	0.124418
212.780	0.129020
213.154	0.126660
213.528	0.111432
213.902	0.108412
214.276	0.129501
214.650	0.139365
215.024	0.125443
215.398	0.123020
215.772	0.139604
216.145	0.136951
216.519	0.141652
216.893	0.155524
217.267	0.141279
217.640	0.110009
218.014	0.119720
218.388	0.118451
218.761	0.117770
219.135	0.117736
219.508	0.116743
219.882	0.105440
220.256	0.115645
220.629	0.131325
221.003	0.140662
221.376	0.150648
221.749	0.146977
222.123	0.142632
222.496	0.138385
222.869	0.147739
223.243	0.144613
223.616	0.147940
223.989	0.143237
224.362	0.144689
224.736	0.142920
225.109	0.155830
225.482	0.163219
225.855	0.152847
226.228	0.155298
226.601	0.149859
226.974	0.154183
227.347	0.156145
