Date	2022年07月22日金曜日 11時54分41秒
Spectrometers	USB2+H05879
ダーク	使用
リファレンス	使用
積分時間[msec]	17
平均回数	10000
ｽﾑｰｼﾞﾝｸﾞ	0
Electrical Dark	USE
ピクセル数	2048
計測モード	吸光度
保存開始波長[nm]	190.664
保存終了波長[nm]	884.878
保存ﾋﾟｯﾁ波長[nm]	全波長

>>>>>>>>>> Data Start <<<<<<<<<<<<
190.664	0.000000
191.040	0.000000
191.415	0.000000
191.791	0.000000
192.166	0.000000
192.542	0.057562
192.917	-0.126288
193.293	-0.199885
193.668	0.000000
194.044	0.182533
194.419	0.000000
194.794	0.000000
195.170	0.000000
195.545	0.487173
195.920	-0.047182
196.296	0.000000
196.671	0.460304
197.046	0.000000
197.421	0.624116
197.796	0.956341
198.171	-0.687067
198.546	0.142857
198.922	0.000000
199.297	0.000000
199.672	0.000000
200.047	0.000000
200.422	0.000000
200.796	0.715145
201.171	0.000000
201.546	0.868984
201.921	0.000000
202.296	0.000000
202.671	0.000000
203.045	0.000000
203.420	0.309005
203.795	0.000000
204.170	0.364995
204.544	0.440037
204.919	0.000000
205.294	0.000000
205.668	0.000000
206.043	1.194465
206.417	0.000000
206.792	0.000000
207.166	0.000000
207.541	0.000000
207.915	0.000000
208.289	0.000000
208.664	0.000000
209.038	0.561037
209.412	0.000000
209.787	0.245080
210.161	0.000000
210.535	-0.114217
210.909	0.010314
211.284	0.336219
211.658	0.000000
212.032	0.460110
212.406	0.939850
212.780	0.000000
213.154	1.357147
213.528	0.000000
213.902	0.160912
214.276	-0.286975
214.650	0.000000
215.024	0.240567
215.398	-0.212589
215.772	0.000000
216.145	0.000000
216.519	0.261064
216.893	0.000000
217.267	0.021808
217.640	0.000000
218.014	0.549968
218.388	-0.139586
218.761	0.447019
219.135	0.795543
219.508	0.055800
219.882	0.000000
220.256	0.000000
220.629	0.117967
221.003	0.000000
221.376	0.000000
221.749	0.164235
222.123	0.883189
222.496	0.166639
222.869	0.000000
223.243	0.000000
223.616	1.985248
223.989	0.000000
224.362	0.665011
224.736	0.000000
225.109	1.675789
225.482	0.000000
225.855	0.123646
226.228	0.000000
226.601	0.000000
226.974	0.000000
227.347	0.000000
227.720	0.000000
228.093	0.000000
228.466	0.190213
