Date	2022年12月21日水曜日 09時30分01秒
228.839	0.000000
229.212	0.363990
229.585	0.836829
229.957	0.000000
230.330	0.000000
230.703	0.438189
231.076	0.000000
231.448	-0.008443
231.821	0.000000
232.194	0.000000
232.566	0.000000
232.939	0.000000
233.311	0.000000
233.684	0.190205
234.056	-0.262762
234.429	0.000000
234.801	0.000000
235.174	0.000000
235.546	0.000000
235.918	0.000000
236.291	0.441756
236.663	0.000000
237.035	0.184160
237.408	0.130541
237.780	0.000000
238.152	1.840923
238.524	0.000000
238.896	0.000000
239.268	0.566860
239.641	0.000000
240.013	0.000000
240.385	0.000000
240.757	0.000000
241.129	-0.394572
241.500	0.123802
241.872	0.352322
242.244	0.128128
242.616	0.000000
242.988	0.244738
243.360	0.000000
243.731	0.000000
244.103	0.000000
244.475	0.000000
244.847	0.000000
245.218	0.000000
245.590	0.000000
245.961	-0.295875
246.333	0.000000
246.705	0.138140
247.076	0.292035
247.448	0.000000
247.819	0.000000
248.190	0.068900
248.562	0.000000
248.933	0.204334
249.305	0.000000
249.676	0.255602
250.047	1.519266
250.418	0.618290
250.790	-0.109971
251.161	0.000000
251.532	0.000000
251.903	0.000000
252.274	0.000000
252.645	0.417467
253.016	0.000000
253.387	0.000000
253.758	0.346546
254.129	0.000000
254.500	0.000000
254.871	0.117989
255.242	0.000000
255.613	0.473922
255.984	0.000000
256.355	0.000000
256.725	0.000000
257.096	0.000000
257.467	0.075793
257.838	0.034063
258.208	0.000000
258.579	0.000000
258.949	0.000000
259.320	0.000000
259.690	0.452775
260.061	0.532059
260.431	0.000000
260.802	0.000000
261.172	0.000000
261.543	0.000000
261.913	0.000000
262.283	0.464613
262.654	0.000000
263.024	0.000000
263.394	0.000000
263.764	0.000000
264.135	0.000000
264.505	0.000000
264.875	0.000000
265.245	0.000000
265.615	2.027229
265.985	0.000000
266.355	0.375685
266.725	0.000000
267.095	0.000000
267.465	0.000000
267.835	0.000000
268.205	0.000000
268.575	0.361248
268.944	0.000000
269.314	0.000000
269.684	0.000000
270.054	0.468469
270.423	0.318908
270.793	0.688282
271.163	0.000000
271.532	0.000000
271.902	0.000000
272.271	1.729723
272.641	0.000000
273.010	0.000000
273.380	0.000000
273.749	0.336094
274.119	0.000000
274.488	0.000000
274.857	0.464571
275.227	0.000000
275.596	0.667868
275.965	0.137448
276.335	0.000000
276.704	0.326629
277.073	0.000000
277.442	0.000000
277.811	0.000000
278.180	0.512321
278.549	0.000000
278.918	1.138716
279.287	0.922448
279.656	0.671612
280.025	0.000000
280.394	0.000000
280.763	0.000000
281.132	0.000000
281.501	0.000000
281.869	0.000000
282.238	0.000000
282.607	0.000000
282.976	0.841143
283.344	0.000000
283.713	0.000000
284.081	0.141825
284.450	0.000000
284.819	0.000000
285.187	0.686520
285.556	1.260552
285.924	0.000000
286.292	-0.014697
286.661	0.489753
287.029	0.000000
287.398	0.166493
287.766	0.000000
288.134	0.000000
288.502	0.000000
288.871	0.000000
289.239	1.373162
289.607	0.000000
289.975	0.000000
290.343	0.000000
290.711	0.000000
291.079	0.000000
291.447	0.000000
291.815	0.000000
292.183	0.000000
292.551	0.667737
292.919	0.000000
293.287	0.000000
293.655	0.000000
294.022	0.459951
294.390	0.168973
294.758	0.288486
295.126	0.000000
295.493	0.000000
295.861	0.402410
296.229	0.371567
296.596	0.210997
296.964	0.000000
297.331	0.000000
297.699	0.603166
298.066	0.525101
298.434	0.000000
298.801	0.000000
299.168	1.736611
299.536	0.000000
299.903	0.411869
300.270	0.000000
300.638	0.567320
301.005	0.072077
301.372	0.445991
301.739	0.000000
302.106	1.112803
302.473	0.717142
302.840	0.000000
303.207	0.756287
303.574	0.446207
303.941	0.089542
304.308	1.021706
304.675	0.823036
305.042	0.762239
305.409	0.000000
305.776	0.540935
306.143	0.000000
306.509	0.000000
306.876	0.000000
307.243	0.554195
307.610	0.000000
307.976	0.000000
308.343	2.413548
308.709	0.000000
309.076	0.000000
309.442	0.776709
309.809	2.136196
310.175	1.132199
310.542	1.658785
310.908	1.159801
311.275	0.984000
311.641	0.874895
312.007	0.000000
312.373	1.014629
312.740	0.000000
313.106	0.000000
313.472	1.285520
313.838	1.368899
314.204	0.000000
314.570	0.000000
314.936	0.000000
315.302	1.356983
315.668	1.340044
316.034	1.414660
316.400	2.022757
316.766	2.279788
317.132	0.000000
317.498	1.619315
317.864	2.222797
318.230	1.333646
318.595	1.613899
318.961	0.000000
319.327	1.335649
319.692	2.439768
320.058	0.000000
320.424	0.000000
320.789	0.000000
321.155	1.673519
321.520	2.403892
321.886	2.753147
322.251	1.815126
322.616	0.000000
322.982	1.653019
323.347	1.767830
323.712	2.528794
324.078	2.361190
324.443	2.143755
324.808	0.000000
325.173	1.910786
325.539	2.161252
325.904	1.978617
326.269	1.998886
326.634	1.816092
326.999	2.045846
327.364	2.735685
327.729	0.000000
328.094	2.244358
328.459	1.875980
328.823	2.160748
329.188	0.000000
329.553	2.006955
329.918	2.042461
330.283	2.267878
330.647	1.859898
331.012	2.043643
331.377	1.989473
331.741	2.283929
332.106	1.681655
332.470	1.905753
332.835	1.805808
333.199	1.764774
333.564	1.866197
333.928	2.334325
334.293	2.007004
334.657	2.133948
335.021	2.397351
335.386	2.280474
335.750	2.184467
336.114	2.072900
336.478	2.604336
336.843	2.396125
337.207	2.205533
337.571	1.894887
337.935	2.225285
338.299	2.622798
338.663	1.936142
339.027	2.242457
339.391	2.534525
339.755	2.334809
340.119	2.261464
340.483	2.024435
340.846	2.202102
341.210	1.947349
341.574	2.252184
341.938	1.934737
342.301	2.090582
342.665	1.984916
343.029	1.984726
343.392	2.273023
343.756	2.164912
344.119	2.225516
344.483	2.065898
344.846	1.900321
345.210	2.117683
345.573	1.934627
345.937	2.071650
346.300	2.171846
346.663	2.105967
347.027	2.000853
347.390	2.028065
347.753	1.927557
348.116	1.971857
348.479	1.964761
348.843	2.055607
349.206	2.048023
349.569	2.161377
349.932	2.295616
350.295	1.889106
350.658	2.130857
351.021	2.295188
351.383	2.213947
351.746	2.175054
352.109	2.087128
352.472	2.095910
352.835	1.968664
353.197	1.773646
353.560	2.325597
353.923	2.285238
354.285	2.029764
354.648	2.190817
355.011	2.037737
355.373	1.963676
355.736	2.236555
356.098	2.171270
356.461	2.228227
356.823	2.021663
357.185	1.950210
357.548	2.147479
357.910	2.024205
358.272	2.036433
358.635	2.173047
358.997	2.139272
359.359	2.328905
359.721	2.028839
360.083	2.197134
360.445	2.147066
360.807	1.912569
361.169	2.094896
361.531	2.038408
361.893	2.292729
362.255	2.036369
362.617	2.279358
362.979	1.891428
363.341	1.991409
363.703	2.105897
364.064	2.093638
364.426	2.140625
364.788	1.947389
365.149	1.935878
365.511	2.094776
365.873	2.145843
366.234	2.091772
366.596	2.282345
366.957	2.060840
367.319	2.249262
367.680	2.102555
368.042	2.340534
368.403	2.115293
368.764	2.080552
369.126	2.138530
369.487	2.201181
369.848	2.032105
370.209	2.044628
370.570	2.228021
370.931	2.054059
371.293	2.007004
371.654	2.073254
372.015	1.903313
372.376	2.122725
372.737	2.144887
373.098	2.120216
373.458	2.232814
373.819	2.099886
374.180	2.177183
374.541	2.299876
374.902	2.037872
375.263	1.971219
375.623	2.099137
375.984	2.055926
376.345	2.161427
376.705	2.109437
377.066	2.146113
377.426	1.999451
377.787	2.424393
378.147	2.188993
378.508	2.079932
378.868	1.910890
379.228	2.172626
379.589	2.479278
379.949	2.034908
380.309	1.910397
380.670	1.998069
381.030	2.019020
381.390	3.128314
381.750	2.160734
382.110	2.273648
382.470	2.195307
382.830	2.152666
383.190	2.235301
383.550	1.941817
383.910	2.180516
384.270	2.147924
384.630	2.367489
384.990	2.060198
385.350	1.944627
385.709	2.317736
386.069	2.069660
386.429	2.451209
386.788	2.172654
387.148	2.194262
387.508	2.119080
387.867	2.154712
388.227	2.005449
388.586	2.035379
388.946	2.098620
389.305	2.011918
389.665	2.005139
390.024	2.381327
390.383	2.223592
390.743	2.036902
391.102	2.024587
391.461	2.253473
391.820	2.262111
392.179	2.104436
392.539	2.158291
392.898	2.228135
393.257	2.205843
393.616	2.072369
393.975	2.119112
394.334	2.250198
394.693	2.074893
395.051	2.033842
395.410	1.988815
395.769	2.482884
396.128	1.997067
396.487	2.068579
396.845	2.214662
397.204	2.522332
397.563	2.104862
397.921	2.067394
398.280	2.020758
398.638	2.096895
398.997	2.084722
399.355	2.302771
399.714	2.026961
400.072	2.013653
400.431	2.163041
400.789	2.162676
401.147	2.085471
401.506	1.934538
401.864	2.246082
402.222	2.111620
402.580	2.001599
402.938	1.966935
403.297	2.107414
403.655	2.062300
404.013	2.089840
404.371	2.138074
404.729	2.209309
405.087	2.039623
405.444	1.924147
405.802	2.094116
406.160	2.187333
406.518	2.094325
406.876	2.051181
407.233	2.152711
407.591	2.156023
407.949	2.038418
408.306	2.085445
408.664	2.231275
409.022	2.065352
409.379	2.272948
409.737	1.916990
410.094	2.067583
410.451	2.048105
410.809	2.236964
411.166	2.065427
411.523	2.287275
411.881	2.056869
412.238	2.135996
412.595	2.152025
412.952	1.989267
413.310	2.075948
413.667	2.088420
414.024	2.157783
414.381	2.095080
414.738	2.127628
415.095	1.886310
415.452	2.070771
415.809	2.150017
416.165	1.954540
416.522	2.147311
416.879	2.194096
417.236	2.005120
417.593	2.038009
417.949	2.069604
418.306	2.112401
418.663	2.121466
419.019	2.039465
419.376	2.059282
419.732	2.009407
420.089	2.152551
420.445	2.153364
420.802	2.016472
421.158	1.911578
421.514	2.121505
421.871	1.968113
422.227	2.336579
422.583	2.052921
422.939	2.054635
423.295	2.094730
423.652	2.163857
424.008	2.086755
424.364	2.006986
424.720	2.076570
425.076	1.921114
425.432	2.236046
425.788	2.114922
426.143	2.064806
426.499	2.099959
426.855	2.019087
427.211	1.995042
427.567	2.025475
427.922	2.015753
428.278	2.073327
428.634	2.232871
428.989	2.049044
429.345	1.861049
429.700	1.939226
430.056	2.073549
430.411	2.103939
430.767	1.963650
431.122	2.136722
431.478	2.114135
431.833	2.005441
432.188	2.080263
432.543	1.914043
432.899	2.063613
433.254	1.976105
433.609	2.099083
433.964	2.397117
434.319	1.945048
434.674	1.912839
435.029	1.966567
435.384	1.991629
435.739	2.049992
436.094	1.860482
436.449	1.900992
436.804	2.040425
437.158	1.843310
437.513	1.949590
437.868	1.885277
438.223	1.984565
438.577	1.928303
438.932	1.894148
439.287	1.880280
439.641	1.926958
439.996	2.091734
440.350	1.940233
440.704	1.986904
441.059	1.936664
441.413	1.984691
441.768	1.928583
442.122	1.959844
442.476	1.984093
442.830	2.043168
443.185	1.868811
443.539	1.883181
443.893	1.948867
444.247	2.055191
444.601	1.995790
444.955	2.025334
445.309	2.013766
445.663	1.901983
446.017	1.873921
446.371	2.110674
446.724	1.905877
447.078	1.944008
447.432	1.826669
447.786	1.830472
448.139	1.888845
448.493	2.021675
448.847	1.890268
449.200	1.994454
449.554	1.982679
449.907	1.898918
450.261	1.787063
450.614	1.884534
450.968	1.943263
451.321	1.901026
451.674	1.923808
452.027	1.943439
452.381	1.790460
452.734	1.882565
453.087	1.782039
453.440	1.778427
453.793	1.846829
454.146	1.755305
454.499	1.845819
454.852	1.955336
455.205	1.805322
455.558	1.782033
455.911	1.749534
456.264	1.788674
456.617	1.881086
456.970	1.743306
457.322	1.681821
457.675	1.751426
458.028	1.832664
458.380	1.749982
458.733	1.762752
459.086	1.766173
459.438	1.847404
459.791	1.831890
460.143	1.843782
460.496	1.826394
460.848	1.716503
461.200	1.648747
461.553	1.633344
461.905	1.823716
462.257	1.781082
462.609	1.864004
462.961	1.853069
463.314	1.715996
463.666	1.727971
464.018	1.789526
464.370	1.760092
464.722	1.703606
465.074	1.786389
465.426	1.765611
465.777	1.675845
466.129	1.751145
466.481	1.714167
466.833	1.677776
467.184	1.706859
467.536	1.709971
467.888	1.672065
468.239	1.699370
468.591	1.655850
468.943	1.710037
469.294	1.754734
469.646	1.640488
469.997	1.733166
470.348	1.703380
470.700	1.620712
471.051	1.726240
471.402	1.560993
471.754	1.711230
472.105	1.792774
472.456	1.626012
472.807	1.652008
473.158	1.664402
473.509	1.627498
473.860	1.670876
474.211	1.608129
474.562	1.638072
474.913	1.679536
475.264	1.660995
475.615	1.668859
475.966	1.666373
476.316	1.700229
476.667	1.604020
477.018	1.627633
477.368	1.592461
477.719	1.629145
478.070	1.642510
478.420	1.589074
478.771	1.601260
479.121	1.638874
479.472	1.622575
479.822	1.645443
480.172	1.560510
480.523	1.611021
480.873	1.538647
481.223	1.629513
481.573	1.589280
481.924	1.579079
482.274	1.567835
482.624	1.548935
482.974	1.589839
483.324	1.584291
483.674	1.597930
484.024	1.561271
484.374	1.542854
484.724	1.575858
485.073	1.576050
485.423	1.554031
485.773	1.567275
486.123	1.557078
486.472	1.582949
486.822	1.549509
487.172	1.545582
487.521	1.565994
487.871	1.524455
488.220	1.574387
488.570	1.549169
488.919	1.555054
489.268	1.560099
489.618	1.553369
489.967	1.528003
490.316	1.543938
490.666	1.536018
491.015	1.535705
491.364	1.523540
491.713	1.498720
492.062	1.494385
492.411	1.515541
492.760	1.512557
493.109	1.525223
493.458	1.500609
493.807	1.511746
494.156	1.485180
494.505	1.520764
494.853	1.536155
495.202	1.466725
495.551	1.472167
495.900	1.520108
496.248	1.474748
496.597	1.457442
496.945	1.465895
497.294	1.491129
497.642	1.479349
497.991	1.450560
498.339	1.486603
498.688	1.480411
499.036	1.484369
499.384	1.467231
499.732	1.440138
500.081	1.444146
500.429	1.462002
500.777	1.451364
501.125	1.433123
501.473	1.446158
501.821	1.433187
502.169	1.436255
502.517	1.459612
502.865	1.413006
503.213	1.457767
503.561	1.448619
503.908	1.424353
504.256	1.452376
504.604	1.417480
504.952	1.433195
505.299	1.413249
505.647	1.409316
505.994	1.414667
506.342	1.381202
506.689	1.415020
507.037	1.405310
507.384	1.421756
507.732	1.376420
508.079	1.393843
508.426	1.400306
508.774	1.417363
509.121	1.396539
509.468	1.401646
509.815	1.388021
510.162	1.397651
510.509	1.368882
510.856	1.408437
511.203	1.380592
511.550	1.377708
511.897	1.387123
512.244	1.388319
512.591	1.406037
512.938	1.395072
513.284	1.400201
513.631	1.374689
513.978	1.351559
514.324	1.351584
514.671	1.364689
515.018	1.363327
515.364	1.366901
515.711	1.381343
516.057	1.345042
516.403	1.372606
516.750	1.348029
517.096	1.327473
517.443	1.334272
517.789	1.376004
518.135	1.358356
518.481	1.326828
518.827	1.354191
519.173	1.359200
519.519	1.324644
519.865	1.329478
520.211	1.329596
520.557	1.329220
520.903	1.322940
521.249	1.347874
521.595	1.307971
521.941	1.318196
522.287	1.315097
522.632	1.312370
522.978	1.332125
523.324	1.321935
523.669	1.321107
524.015	1.328275
524.360	1.325487
524.706	1.320761
525.051	1.313438
525.397	1.321483
525.742	1.307086
526.087	1.269824
526.433	1.321174
526.778	1.279200
527.123	1.287696
527.468	1.307547
527.813	1.312790
528.158	1.305401
528.504	1.303353
528.849	1.300902
529.193	1.297371
529.538	1.298513
529.883	1.273888
530.228	1.282306
530.573	1.291761
530.918	1.239149
531.263	1.263402
531.607	1.271035
531.952	1.296450
532.296	1.257111
532.641	1.249808
532.986	1.282602
533.330	1.282276
533.675	1.270377
534.019	1.246743
534.363	1.253855
534.708	1.252935
535.052	1.242220
535.396	1.251434
535.741	1.236441
536.085	1.217696
536.429	1.266977
536.773	1.221737
537.117	1.267531
537.461	1.249838
537.805	1.217307
538.149	1.238701
538.493	1.239900
538.837	1.238392
539.181	1.227864
539.524	1.218998
539.868	1.222586
540.212	1.213872
540.556	1.199913
540.899	1.209214
541.243	1.203171
541.586	1.209412
541.930	1.220441
542.273	1.198248
542.617	1.226311
542.960	1.193619
543.304	1.195369
543.647	1.208791
543.990	1.195745
544.333	1.178486
544.677	1.166103
545.020	1.174933
545.363	1.191184
545.706	1.167865
546.049	1.159471
546.392	1.148348
546.735	1.159715
547.078	1.144695
547.421	1.172722
547.764	1.147884
548.106	1.141784
548.449	1.146034
548.792	1.149269
549.135	1.148153
549.477	1.145862
549.820	1.126204
550.162	1.118815
550.505	1.132091
550.847	1.125743
551.190	1.133249
551.532	1.126558
551.875	1.122745
552.217	1.111398
552.559	1.103180
552.901	1.114325
553.244	1.084390
553.586	1.090747
553.928	1.087544
554.270	1.083253
554.612	1.094767
554.954	1.086790
555.296	1.076324
555.638	1.058462
555.980	1.063913
556.322	1.050311
556.663	1.051579
557.005	1.052725
557.347	1.072658
557.689	1.044240
558.030	1.047514
558.372	1.047225
558.713	1.060871
559.055	1.029474
559.396	1.037734
559.738	1.035627
560.079	1.021229
560.421	1.024520
560.762	1.028664
561.103	1.014725
561.444	0.997773
561.786	1.000086
562.127	0.996434
562.468	0.992496
562.809	0.983079
563.150	1.000422
563.491	0.980685
563.832	0.974361
564.173	0.973786
564.514	0.975447
564.855	0.979010
565.195	0.980649
565.536	0.954966
565.877	0.959486
566.218	0.941866
566.558	0.953477
566.899	0.959938
567.239	0.945356
567.580	0.937659
567.920	0.937666
568.261	0.931571
568.601	0.935998
568.941	0.929136
569.282	0.925659
569.622	0.915772
569.962	0.914502
570.302	0.912024
570.643	0.907932
570.983	0.899590
571.323	0.896184
571.663	0.894414
572.003	0.892912
572.343	0.886335
572.683	0.880382
573.022	0.881163
573.362	0.874019
573.702	0.847934
574.042	0.836109
574.381	0.826591
574.721	0.826561
575.061	0.823755
575.400	0.818726
575.740	0.816470
576.079	0.802542
576.419	0.773405
576.758	0.750368
577.097	0.732440
577.437	0.723721
577.776	0.717179
578.115	0.719664
578.454	0.723304
578.794	0.737586
579.133	0.746000
579.472	0.743848
579.811	0.718797
580.150	0.687848
580.489	0.657169
580.828	0.634456
581.167	0.618628
581.505	0.610193
581.844	0.622327
582.183	0.645926
582.522	0.683238
582.860	0.724207
583.199	0.749159
583.538	0.754998
583.876	0.748089
584.215	0.733791
584.553	0.720630
584.891	0.713821
585.230	0.714523
585.568	0.722621
585.906	0.728909
586.245	0.738043
586.583	0.745472
586.921	0.747575
587.259	0.749238
587.597	0.756592
587.935	0.766505
588.273	0.761621
588.611	0.758175
588.949	0.761241
589.287	0.763593
589.625	0.762475
589.963	0.757159
590.300	0.759018
590.638	0.753965
590.976	0.756993
591.313	0.755359
591.651	0.750373
591.989	0.748740
592.326	0.741832
592.664	0.742347
593.001	0.740637
593.338	0.735297
593.676	0.737744
594.013	0.735388
594.350	0.739625
594.687	0.733131
595.025	0.730812
595.362	0.735195
595.699	0.729226
596.036	0.731304
596.373	0.725772
596.710	0.729303
597.047	0.727684
597.384	0.718552
597.720	0.723966
598.057	0.721614
598.394	0.721652
598.731	0.718672
599.067	0.713243
599.404	0.710366
599.741	0.709731
600.077	0.711342
600.414	0.708099
600.750	0.710287
601.087	0.703249
601.423	0.706105
601.759	0.702625
602.096	0.703674
602.432	0.701441
602.768	0.703032
603.104	0.694592
603.440	0.697880
603.776	0.700595
604.112	0.696401
604.448	0.695214
604.784	0.692142
605.120	0.693661
605.456	0.692083
605.792	0.688556
606.128	0.688265
606.463	0.685741
606.799	0.684459
607.135	0.686535
607.470	0.681785
607.806	0.679541
608.142	0.680102
608.477	0.683922
608.812	0.677182
609.148	0.674784
609.483	0.677015
609.819	0.682107
610.154	0.679958
610.489	0.670238
610.824	0.672500
611.159	0.668391
611.494	0.673481
611.830	0.671208
612.165	0.666438
612.500	0.663952
612.834	0.670489
613.169	0.666372
613.504	0.661265
613.839	0.659961
614.174	0.663371
614.509	0.660940
614.843	0.661580
615.178	0.656787
615.512	0.658237
615.847	0.655421
616.182	0.653745
616.516	0.654302
616.850	0.654837
617.185	0.656438
617.519	0.651272
617.853	0.651631
618.188	0.654846
618.522	0.650163
618.856	0.656166
619.190	0.647525
619.524	0.647365
619.858	0.635008
620.192	0.650584
620.526	0.648173
620.860	0.638402
621.194	0.634443
621.528	0.641854
621.862	0.645400
622.195	0.643768
622.529	0.640653
622.863	0.638122
623.196	0.636721
623.530	0.637844
623.864	0.626274
624.197	0.635963
624.530	0.633836
624.864	0.625498
625.197	0.627620
625.531	0.629407
625.864	0.632265
626.197	0.626836
626.530	0.616865
626.863	0.619461
627.196	0.623171
627.529	0.624031
627.862	0.623413
628.195	0.626990
628.528	0.620417
628.861	0.622574
629.194	0.616964
629.527	0.623258
629.860	0.626475
630.192	0.618989
630.525	0.618295
630.858	0.623847
631.190	0.611516
631.523	0.614451
631.855	0.620955
632.188	0.618308
632.520	0.617641
632.852	0.608715
633.185	0.610413
633.517	0.598956
633.849	0.612067
634.182	0.610492
634.514	0.612490
634.846	0.605928
635.178	0.604192
635.510	0.623486
635.842	0.604189
636.174	0.605762
636.506	0.609998
636.837	0.592960
637.169	0.582426
637.501	0.594772
637.833	0.599672
638.164	0.600913
638.496	0.598248
638.828	0.603183
639.159	0.608650
639.491	0.606916
639.822	0.590806
640.154	0.593414
640.485	0.585044
640.816	0.595985
641.147	0.588363
641.479	0.584739
641.810	0.592979
642.141	0.590677
642.472	0.581336
642.803	0.582241
643.134	0.588552
643.465	0.578608
643.796	0.584930
644.127	0.605059
644.458	0.558917
644.789	0.593523
645.119	0.589951
645.450	0.586668
645.781	0.584713
646.111	0.578288
646.442	0.597132
646.773	0.590088
647.103	0.581188
647.433	0.579894
647.764	0.589453
648.094	0.578543
648.425	0.579525
648.755	0.575867
649.085	0.574419
649.415	0.574783
649.745	0.574262
650.075	0.571688
650.405	0.580636
650.735	0.584080
651.065	0.591025
651.395	0.586003
651.725	0.571636
652.055	0.581802
652.385	0.568635
652.715	0.566874
653.044	0.568927
653.374	0.569022
653.704	0.583843
654.033	0.591227
654.363	0.520725
654.692	0.255240
655.022	0.110872
655.351	0.033102
655.680	-0.000000
656.010	-0.000000
656.339	-0.000000
656.668	0.037484
656.997	0.157909
657.326	0.302122
657.655	0.451003
657.984	0.577452
658.313	0.553778
658.642	0.547860
658.971	0.551606
659.300	0.548809
659.629	0.541961
659.958	0.551756
660.286	0.552979
660.615	0.546466
660.944	0.572660
661.272	0.564222
661.601	0.559435
661.929	0.560929
662.258	0.544563
662.586	0.560771
662.915	0.560963
663.243	0.547523
663.571	0.557625
663.899	0.551038
664.228	0.546783
664.556	0.559106
664.884	0.545933
665.212	0.565139
665.540	0.557949
665.868	0.552794
666.196	0.550247
666.524	0.554445
666.852	0.535715
667.179	0.548030
667.507	0.562110
667.835	0.551553
668.162	0.562244
668.490	0.556622
668.818	0.533511
669.145	0.519202
669.473	0.549021
669.800	0.539745
670.127	0.541108
670.455	0.537521
670.782	0.567341
671.109	0.536790
671.436	0.552585
671.764	0.542750
672.091	0.545321
672.418	0.539428
672.745	0.536937
673.072	0.533484
673.399	0.536420
673.726	0.529634
674.053	0.539096
674.379	0.538808
674.706	0.534392
675.033	0.534923
675.359	0.554729
675.686	0.535339
676.013	0.533300
676.339	0.553000
676.666	0.532406
676.992	0.530964
677.318	0.522005
677.645	0.540281
677.971	0.530022
678.297	0.535719
678.624	0.530185
678.950	0.535088
679.276	0.524994
679.602	0.533382
679.928	0.517713
680.254	0.520872
680.580	0.523014
680.906	0.537335
681.232	0.528644
681.558	0.526747
681.883	0.538229
682.209	0.532829
682.535	0.527752
682.860	0.530451
683.186	0.535348
683.511	0.517822
683.837	0.530847
684.162	0.511712
684.488	0.522062
684.813	0.517675
685.138	0.515809
685.464	0.520363
685.789	0.522630
686.114	0.509628
686.439	0.524314
686.764	0.515024
687.089	0.513501
687.414	0.515371
687.739	0.512132
688.064	0.514620
688.389	0.511541
688.714	0.522065
689.039	0.510794
689.363	0.521896
689.688	0.520936
690.013	0.516927
690.337	0.523995
690.662	0.520482
690.986	0.510185
691.311	0.504920
691.635	0.513416
691.959	0.511586
692.284	0.520520
692.608	0.502737
692.932	0.509902
693.256	0.512557
693.580	0.514946
693.904	0.515319
694.228	0.504319
694.552	0.498053
694.876	0.522371
695.200	0.505858
695.524	0.507736
695.848	0.509375
696.172	0.505112
696.495	0.501388
696.819	0.507436
697.143	0.503880
697.466	0.509952
697.790	0.512755
698.113	0.511688
698.437	0.513276
698.760	0.510292
699.083	0.495407
699.407	0.511260
699.730	0.481972
700.053	0.490076
700.376	0.500180
700.699	0.490434
701.022	0.499494
701.345	0.485899
701.668	0.505489
701.991	0.479971
702.314	0.496276
702.637	0.526197
702.960	0.506597
703.283	0.481514
703.605	0.504293
703.928	0.491782
704.251	0.480077
704.573	0.471756
704.896	0.521388
705.218	0.494167
705.540	0.493473
705.863	0.500317
706.185	0.498084
706.507	0.492812
706.830	0.489442
707.152	0.488438
707.474	0.495816
707.796	0.493998
708.118	0.492396
708.440	0.481826
708.762	0.479452
709.084	0.491049
709.406	0.463140
709.728	0.477495
710.049	0.482580
710.371	0.489820
710.693	0.485243
711.014	0.486060
711.336	0.489544
711.658	0.484874
711.979	0.493206
712.301	0.469082
712.622	0.478154
712.943	0.493494
713.265	0.486315
713.586	0.488475
713.907	0.494031
714.228	0.493865
714.549	0.470986
714.870	0.470977
715.191	0.475391
715.512	0.486087
715.833	0.486575
716.154	0.496829
716.475	0.461251
716.796	0.495237
717.117	0.470665
717.437	0.478220
717.758	0.487952
718.078	0.478988
718.399	0.470474
718.719	0.493758
719.040	0.485627
719.360	0.474507
719.681	0.474649
720.001	0.468137
720.321	0.479293
720.642	0.477734
720.962	0.474211
721.282	0.463079
721.602	0.473080
721.922	0.469565
722.242	0.460306
722.562	0.467535
722.882	0.477028
723.202	0.463097
723.521	0.450877
723.841	0.465160
724.161	0.461361
724.481	0.488269
724.800	0.465145
725.120	0.467116
