Date	2022年08月06日土曜日 12時55分02秒
228.466	0.000000
228.839	0.236840
229.212	0.000000
229.585	0.504528
229.957	0.000000
230.330	0.000000
230.703	0.000000
231.076	0.000000
231.448	0.000000
231.821	0.000000
232.194	0.000000
232.566	0.000000
232.939	0.000000
233.311	0.000000
233.684	0.000000
234.056	0.329087
234.429	0.837419
234.801	0.000000
235.174	0.076971
235.546	0.000000
235.918	0.000000
236.291	0.687117
236.663	0.000000
237.035	0.000000
237.408	0.500663
237.780	0.000000
238.152	1.002292
238.524	0.000000
238.896	0.000000
239.268	0.000000
239.641	0.364853
240.013	0.000000
240.385	0.626124
240.757	0.000000
241.129	1.628157
241.500	0.000000
241.872	0.421004
242.244	0.459934
242.616	0.000000
242.988	0.016799
243.360	0.314194
243.731	0.895972
244.103	0.000000
244.475	0.000000
244.847	0.000000
245.218	0.648853
245.590	0.000000
245.961	0.000000
246.333	0.000000
246.705	0.000000
247.076	0.000000
247.448	0.703737
247.819	-0.117647
248.190	1.561459
248.562	0.279132
248.933	0.253535
249.305	1.251866
249.676	0.000000
250.047	0.000000
250.418	0.000000
250.790	2.019491
251.161	0.000000
251.532	1.178122
251.903	0.467909
252.274	0.502972
252.645	0.206447
253.016	0.736082
253.387	1.203255
253.758	0.824230
254.129	0.000000
254.500	0.000000
254.871	0.000000
255.242	0.000000
255.613	0.000000
255.984	0.000000
256.355	0.000000
256.725	0.463061
257.096	0.155315
257.467	1.091500
257.838	0.794208
258.208	0.000000
258.579	0.945420
258.949	0.000000
259.320	0.000000
259.690	0.000000
260.061	0.347926
260.431	0.000000
260.802	1.274748
261.172	0.912598
261.543	-0.011206
261.913	0.602784
262.283	0.000000
262.654	0.000000
263.024	0.502045
263.394	0.000000
263.764	1.897659
264.135	0.775588
264.505	0.000000
264.875	-0.240594
265.245	0.000000
265.615	0.000000
265.985	0.000000
266.355	0.000000
266.725	0.000000
267.095	0.083135
267.465	0.493263
267.835	0.000000
268.205	0.000000
268.575	0.134492
268.944	0.000000
269.314	0.000000
269.684	0.330644
270.054	0.000000
270.423	0.000000
270.793	0.544984
271.163	0.000000
271.532	0.469019
271.902	0.361899
272.271	0.000000
272.641	0.000000
273.010	0.000000
273.380	0.000000
273.749	0.000000
274.119	0.126276
274.488	0.523538
274.857	0.126860
275.227	0.000000
275.596	0.000000
275.965	0.000000
276.335	0.656625
276.704	0.576243
277.073	0.000000
277.442	0.000000
277.811	0.000000
278.180	1.317146
278.549	0.000000
278.918	0.000000
279.287	-0.098591
279.656	0.000000
280.025	0.000000
280.394	0.000000
280.763	0.000000
281.132	0.000000
281.501	1.254833
281.869	0.722501
282.238	1.081407
282.607	0.588481
282.976	0.000000
283.344	0.000000
283.713	0.000000
284.081	0.000000
284.450	0.000000
284.819	0.643470
285.187	0.957348
285.556	0.000000
285.924	0.000000
286.292	0.000000
286.661	0.000000
287.029	0.000000
287.398	0.565607
287.766	0.645934
288.134	0.828496
288.502	0.323501
288.871	0.000000
289.239	0.000000
289.607	0.462938
289.975	0.000000
290.343	0.000000
290.711	0.000000
291.079	0.605168
291.447	0.286544
291.815	0.313040
292.183	0.584127
292.551	0.000000
292.919	0.550963
293.287	0.000000
293.655	0.000000
294.022	-0.181010
294.390	0.498413
294.758	1.505816
295.126	1.466199
295.493	0.490260
295.861	0.000000
296.229	0.670691
296.596	0.000000
296.964	0.365122
297.331	0.262224
297.699	0.000000
298.066	0.548032
298.434	0.000000
298.801	0.000000
299.168	0.874688
299.536	0.000000
299.903	0.000000
300.270	0.000000
300.638	0.000000
301.005	0.000000
301.372	0.406850
301.739	1.122893
302.106	0.939186
302.473	0.550468
302.840	0.000000
303.207	0.000000
303.574	0.000000
303.941	0.544606
304.308	0.718534
304.675	0.621219
305.042	1.135853
305.409	0.846272
305.776	1.418080
306.143	0.000000
306.509	0.000000
306.876	0.000000
307.243	0.000000
307.610	0.000000
307.976	0.000000
308.343	0.000000
308.709	0.686389
309.076	0.000000
309.442	0.982845
309.809	0.000000
310.175	0.000000
310.542	1.283344
310.908	0.000000
311.275	1.066119
311.641	0.000000
312.007	0.000000
312.373	2.925680
312.740	1.229103
313.106	1.305905
313.472	0.000000
313.838	0.000000
314.204	0.000000
314.570	4.155226
314.936	0.000000
315.302	0.000000
315.668	0.000000
316.034	0.000000
316.400	1.617759
316.766	0.000000
317.132	0.000000
317.498	0.000000
317.864	0.000000
318.230	0.000000
318.595	2.068569
318.961	2.001201
319.327	1.465007
319.692	1.985616
320.058	0.000000
320.424	2.549972
320.789	0.000000
321.155	2.166049
321.520	0.000000
321.886	1.777142
322.251	0.000000
322.616	0.000000
322.982	1.962842
323.347	2.157947
323.712	2.043083
324.078	3.283790
324.443	2.773863
324.808	0.000000
325.173	0.000000
325.539	2.000726
325.904	2.110427
326.269	2.406182
326.634	0.000000
326.999	0.000000
327.364	0.000000
327.729	0.000000
328.094	2.459638
328.459	0.000000
328.823	2.340481
329.188	0.000000
329.553	2.653897
329.918	0.000000
330.283	2.572185
330.647	2.195767
331.012	0.000000
331.377	0.000000
331.741	2.194970
332.106	3.311282
332.470	2.283499
332.835	2.137858
333.199	2.642164
333.564	0.000000
333.928	0.000000
334.293	4.605047
334.657	2.675004
335.021	0.000000
335.386	2.849860
335.750	3.433538
336.114	2.860446
336.478	0.000000
336.843	0.000000
337.207	2.247954
337.571	2.762930
337.935	2.548898
338.299	2.238281
338.663	2.759625
339.027	2.316360
339.391	3.031261
339.755	3.805240
340.119	2.720007
340.483	2.603166
340.846	0.000000
341.210	2.489709
341.574	2.819996
341.938	2.367279
342.301	2.130747
342.665	2.333095
343.029	0.000000
343.392	2.246631
343.756	2.616694
344.119	4.408892
344.483	3.077574
344.846	2.359393
345.210	2.737747
345.573	2.766417
345.937	3.022597
346.300	2.705651
346.663	0.000000
347.027	2.802733
347.390	2.421501
347.753	2.693772
348.116	0.000000
348.479	2.330180
348.843	2.516416
349.206	2.751546
349.569	0.000000
349.932	2.233041
350.295	2.635910
350.658	3.275274
351.021	2.704168
351.383	2.717369
351.746	2.865873
352.109	2.619157
352.472	2.246932
352.835	2.662673
353.197	3.075109
353.560	2.370507
353.923	2.471079
354.285	2.090970
354.648	2.798262
355.011	0.000000
355.373	2.540141
355.736	2.379405
356.098	2.546116
356.461	2.603647
356.823	2.498457
357.185	2.309686
357.548	2.640688
357.910	2.357361
358.272	2.425452
358.635	2.307388
358.997	2.629006
359.359	2.305035
359.721	2.442760
360.083	2.225703
360.445	2.331346
360.807	2.583538
361.169	3.128120
361.531	2.593120
361.893	2.359384
362.255	2.863891
362.617	2.316189
362.979	2.294905
363.341	3.483990
363.703	2.511592
364.064	2.249293
364.426	2.386767
364.788	0.000000
365.149	3.196290
365.511	2.444959
365.873	2.587770
366.234	2.485036
366.596	2.263444
366.957	2.430387
367.319	2.495640
367.680	2.924250
368.042	2.690717
368.403	2.364760
368.764	2.293865
369.126	2.343961
369.487	2.270136
369.848	0.000000
370.209	2.438251
370.570	2.700389
370.931	2.286999
371.293	2.494460
371.654	2.305809
372.015	2.721894
372.376	2.418689
372.737	4.000713
373.098	2.437533
373.458	2.230682
373.819	2.275270
374.180	2.860876
374.541	2.646447
374.902	2.913494
375.263	0.000000
375.623	2.460517
375.984	2.404165
376.345	2.443032
376.705	2.210739
377.066	2.541069
377.426	2.116715
377.787	3.138600
378.147	2.847383
378.508	3.150546
378.868	2.446936
379.228	3.015898
379.589	2.661948
379.949	2.485385
380.309	0.000000
380.670	2.272114
381.030	2.450463
381.390	3.017567
381.750	2.168579
382.110	2.423631
382.470	3.056236
382.830	2.496646
383.190	3.129969
383.550	2.563232
383.910	2.958115
384.270	3.143816
384.630	2.424202
384.990	2.339128
385.350	2.648615
385.709	2.839632
386.069	3.769315
386.429	2.303357
386.788	2.365313
387.148	0.000000
387.508	2.510283
387.867	0.000000
388.227	2.523493
388.586	2.802846
388.946	2.508487
389.305	2.522003
389.665	2.557866
390.024	2.461296
390.383	2.287755
390.743	2.431230
391.102	3.039315
391.461	2.897429
391.820	2.395713
392.179	2.410366
392.539	2.813597
392.898	2.538141
393.257	2.365508
393.616	2.527657
393.975	2.360161
394.334	2.512874
394.693	2.443997
395.051	2.634241
395.410	2.553668
395.769	2.289614
396.128	0.000000
396.487	2.520229
396.845	2.961480
397.204	2.352014
397.563	2.449674
397.921	2.615996
398.280	2.896326
398.638	2.426929
398.997	2.905073
399.355	2.782255
399.714	2.488852
400.072	2.775695
400.431	3.845432
400.789	2.142206
401.147	2.352364
401.506	2.258566
401.864	2.548156
402.222	2.811620
402.580	0.000000
402.938	2.430371
403.297	2.256913
403.655	2.722982
404.013	2.325976
404.371	2.393180
404.729	2.518396
405.087	2.519685
405.444	2.289294
405.802	2.272568
406.160	2.547358
406.518	2.313616
406.876	2.671442
407.233	2.690375
407.591	2.460430
407.949	2.427162
408.306	4.178618
408.664	2.552644
409.022	2.548566
409.379	2.638872
409.737	2.115978
410.094	2.283606
410.451	2.417100
410.809	2.851427
411.166	2.293501
411.523	2.370618
411.881	2.266733
412.238	2.254424
412.595	2.259547
412.952	2.138749
413.310	2.343163
413.667	2.153857
414.024	2.267646
414.381	2.250906
414.738	2.272557
415.095	2.706307
415.452	2.283137
415.809	2.836832
416.165	2.481596
416.522	2.268496
416.879	2.642724
417.236	1.989902
417.593	2.169372
417.949	2.101180
418.306	2.201316
418.663	2.172005
419.019	2.177917
419.376	2.486727
419.732	2.371371
420.089	2.438541
420.445	2.111074
420.802	2.350553
421.158	2.968368
421.514	2.245040
421.871	2.336056
422.227	2.142787
422.583	2.265077
422.939	2.430550
423.295	2.342236
423.652	2.365595
424.008	2.325287
424.364	2.235741
424.720	2.421018
425.076	2.129734
425.432	2.124379
425.788	2.080476
426.143	2.514652
426.499	2.154153
426.855	2.297752
427.211	2.122504
427.567	2.101301
427.922	2.198372
428.278	2.299157
428.634	2.319965
428.989	2.124231
429.345	2.144602
429.700	2.137870
430.056	2.024436
430.411	2.424188
430.767	2.034037
431.122	2.193623
431.478	2.450662
431.833	2.103293
432.188	2.125661
432.543	2.313953
432.899	2.045852
433.254	2.169237
433.609	2.127959
433.964	2.122423
434.319	2.077223
434.674	2.016769
435.029	2.209987
435.384	2.213329
435.739	2.021038
436.094	2.057664
436.449	2.237362
436.804	2.083925
437.158	1.929928
437.513	2.188427
437.868	2.178924
438.223	2.244088
438.577	2.060609
438.932	2.103370
439.287	1.979381
439.641	2.117458
439.996	2.048875
440.350	1.980561
440.704	2.096752
441.059	1.982549
441.413	1.912735
441.768	1.957668
442.122	1.937010
442.476	1.923066
442.830	2.060626
443.185	2.063126
443.539	2.006788
443.893	1.955983
444.247	1.945218
444.601	1.850127
444.955	1.953760
445.309	1.842578
445.663	1.884828
446.017	1.824437
446.371	1.881459
446.724	1.818967
447.078	1.904750
447.432	1.856675
447.786	1.914429
448.139	1.964131
448.493	1.862364
448.847	1.842945
449.200	1.858049
449.554	1.921013
449.907	1.782572
450.261	1.968121
450.614	1.835215
450.968	1.827189
451.321	1.811968
451.674	1.864331
452.027	1.801339
452.381	1.776332
452.734	1.813746
453.087	1.820924
453.440	1.774457
453.793	1.726952
454.146	1.759441
454.499	1.736011
454.852	1.734265
455.205	1.769960
455.558	1.740895
455.911	1.734177
456.264	1.783765
456.617	1.713164
456.970	1.784055
457.322	1.793672
457.675	1.828020
458.028	1.759945
458.380	1.746457
458.733	1.723412
459.086	1.689759
459.438	1.795665
459.791	1.793594
460.143	1.717044
460.496	1.718720
460.848	1.762487
461.200	1.650199
461.553	1.641954
461.905	1.656497
462.257	1.783098
462.609	1.652103
462.961	1.660785
463.314	1.688842
463.666	1.676784
464.018	1.628933
464.370	1.673394
464.722	1.632761
465.074	1.645875
465.426	1.652333
465.777	1.634975
466.129	1.618223
466.481	1.637751
466.833	1.598626
467.184	1.635931
467.536	1.618750
467.888	1.604564
468.239	1.624891
468.591	1.641645
468.943	1.612460
469.294	1.689899
469.646	1.557412
469.997	1.612372
470.348	1.645505
470.700	1.631259
471.051	1.609130
471.402	1.559291
471.754	1.655134
472.105	1.628409
472.456	1.574182
472.807	1.526189
473.158	1.579606
473.509	1.482461
473.860	1.568271
474.211	1.559466
474.562	1.552673
474.913	1.544500
475.264	1.520944
475.615	1.564133
475.966	1.530155
476.316	1.558301
476.667	1.547915
477.018	1.533766
477.368	1.537467
477.719	1.522952
478.070	1.517481
478.420	1.482964
478.771	1.542278
479.121	1.554973
479.472	1.464408
479.822	1.506083
480.172	1.505317
480.523	1.500296
480.873	1.480083
481.223	1.488763
481.573	1.499274
481.924	1.490078
482.274	1.474923
482.624	1.494221
482.974	1.478779
483.324	1.489767
483.674	1.473341
484.024	1.494123
484.374	1.478417
484.724	1.460938
485.073	1.451165
485.423	1.456651
485.773	1.433536
486.123	1.436607
486.472	1.423314
486.822	1.445048
487.172	1.428565
487.521	1.416894
487.871	1.428065
488.220	1.433284
488.570	1.427765
488.919	1.416181
489.268	1.405859
489.618	1.413219
489.967	1.415757
490.316	1.405242
490.666	1.412098
491.015	1.408797
491.364	1.416279
491.713	1.400002
492.062	1.420820
492.411	1.388202
492.760	1.389845
493.109	1.382321
493.458	1.412290
493.807	1.368307
494.156	1.377460
494.505	1.380808
494.853	1.370443
495.202	1.372582
495.551	1.360941
495.900	1.367534
496.248	1.361380
496.597	1.350912
496.945	1.375667
497.294	1.353505
497.642	1.350232
497.991	1.358693
498.339	1.353951
498.688	1.335954
499.036	1.353354
499.384	1.332000
499.732	1.336481
500.081	1.348754
500.429	1.354911
500.777	1.345458
501.125	1.325542
501.473	1.325960
501.821	1.348102
502.169	1.319515
502.517	1.298680
502.865	1.318085
503.213	1.333867
503.561	1.316010
503.908	1.302874
504.256	1.287306
504.604	1.296973
504.952	1.290204
505.299	1.310249
505.647	1.300589
505.994	1.272569
506.342	1.301497
506.689	1.271347
507.037	1.283223
507.384	1.276253
507.732	1.284070
508.079	1.261224
508.426	1.265772
508.774	1.259878
509.121	1.278183
509.468	1.258647
509.815	1.263738
510.162	1.269086
510.509	1.266256
510.856	1.265946
511.203	1.245587
511.550	1.255737
511.897	1.264758
512.244	1.264016
512.591	1.236114
512.938	1.236531
513.284	1.226706
513.631	1.254564
513.978	1.230031
514.324	1.250159
514.671	1.239308
515.018	1.235906
515.364	1.231817
515.711	1.212271
516.057	1.231737
516.403	1.225930
516.750	1.219251
517.096	1.220078
517.443	1.202384
517.789	1.215870
518.135	1.205395
518.481	1.218531
518.827	1.207149
519.173	1.193055
519.519	1.192995
519.865	1.187251
520.211	1.179635
520.557	1.171649
520.903	1.204604
521.249	1.206043
521.595	1.219268
521.941	1.191050
522.287	1.200967
522.632	1.182213
522.978	1.192888
523.324	1.161035
523.669	1.178933
524.015	1.171208
524.360	1.164614
524.706	1.151112
525.051	1.153868
525.397	1.174180
525.742	1.169845
526.087	1.148369
526.433	1.179177
526.778	1.160826
527.123	1.159994
527.468	1.159386
527.813	1.134445
528.158	1.161970
528.504	1.156355
528.849	1.128397
529.193	1.141756
529.538	1.150608
529.883	1.140693
530.228	1.136720
530.573	1.128921
530.918	1.129833
531.263	1.135511
531.607	1.109329
531.952	1.121030
532.296	1.124631
532.641	1.138329
532.986	1.093419
533.330	1.098947
533.675	1.096820
534.019	1.096708
534.363	1.102542
534.708	1.095026
535.052	1.092087
535.396	1.097153
535.741	1.086949
536.085	1.094315
536.429	1.080210
536.773	1.093799
537.117	1.081011
537.461	1.092788
537.805	1.058673
538.149	1.070197
538.493	1.057452
538.837	1.071692
539.181	1.081413
539.524	1.066784
539.868	1.048327
540.212	1.061282
540.556	1.054878
540.899	1.062699
541.243	1.042502
541.586	1.046583
541.930	1.049636
542.273	1.048146
542.617	1.043195
542.960	1.035812
543.304	1.032300
543.647	1.030151
543.990	1.021466
544.333	1.024968
544.677	1.017432
545.020	1.031882
545.363	1.026105
545.706	1.022811
546.049	1.008090
546.392	1.002109
546.735	0.993466
547.078	1.007019
547.421	0.993339
547.764	0.990660
548.106	0.973902
548.449	0.976952
548.792	0.979392
549.135	0.968409
549.477	0.973257
549.820	0.973928
550.162	0.967194
550.505	0.966479
550.847	0.967499
551.190	0.959329
551.532	0.956591
551.875	0.937541
552.217	0.942579
552.559	0.927812
552.901	0.935122
553.244	0.936578
553.586	0.940440
553.928	0.928137
554.270	0.925413
554.612	0.917560
554.954	0.910824
555.296	0.914529
555.638	0.905612
555.980	0.916961
556.322	0.890680
556.663	0.898680
557.005	0.905925
557.347	0.893714
557.689	0.879921
558.030	0.885880
558.372	0.880449
558.713	0.873882
559.055	0.888830
559.396	0.866981
559.738	0.864478
560.079	0.862736
560.421	0.862691
560.762	0.857558
561.103	0.847164
561.444	0.836210
561.786	0.843491
562.127	0.840524
562.468	0.840191
562.809	0.837893
563.150	0.828432
563.491	0.824404
563.832	0.819473
564.173	0.809738
564.514	0.799484
564.855	0.803406
565.195	0.806706
565.536	0.799923
565.877	0.800317
566.218	0.800198
566.558	0.792449
566.899	0.786148
567.239	0.792628
567.580	0.787837
567.920	0.781976
568.261	0.769215
568.601	0.773921
568.941	0.774050
569.282	0.768836
569.622	0.762858
569.962	0.760916
570.302	0.753902
570.643	0.753939
570.983	0.744385
571.323	0.740089
571.663	0.741929
572.003	0.732685
572.343	0.733243
572.683	0.724542
573.022	0.713135
573.362	0.696638
573.702	0.671232
574.042	0.648553
574.381	0.633481
574.721	0.631763
575.061	0.627672
575.400	0.627570
575.740	0.626594
576.079	0.624783
576.419	0.610245
576.758	0.583081
577.097	0.555391
577.437	0.537048
577.776	0.528732
578.115	0.527778
578.454	0.524263
578.794	0.535149
579.133	0.550238
579.472	0.561339
579.811	0.561758
580.150	0.538243
580.489	0.499576
580.828	0.467245
581.167	0.443289
581.505	0.426527
581.844	0.421422
582.183	0.428860
582.522	0.463624
582.860	0.506655
583.199	0.548877
583.538	0.579605
583.876	0.589547
584.215	0.579012
584.553	0.559625
584.891	0.540411
585.230	0.533390
585.568	0.532623
585.906	0.538926
586.245	0.550136
586.583	0.561301
586.921	0.570298
587.259	0.574385
587.597	0.573199
587.935	0.580802
588.273	0.596570
588.611	0.616782
588.949	0.629277
589.287	0.631237
589.625	0.630797
589.963	0.629097
590.300	0.630607
590.638	0.629203
590.976	0.629189
591.313	0.625614
591.651	0.624942
591.989	0.623654
592.326	0.619304
592.664	0.615276
593.001	0.614227
593.338	0.612944
593.676	0.609261
594.013	0.610084
594.350	0.611487
594.687	0.607969
595.025	0.605210
595.362	0.610631
595.699	0.606135
596.036	0.605946
596.373	0.605281
596.710	0.607275
597.047	0.608820
597.384	0.600115
597.720	0.603502
598.057	0.602100
598.394	0.601314
598.731	0.601591
599.067	0.599206
599.404	0.596588
599.741	0.597847
600.077	0.592566
600.414	0.593402
600.750	0.593227
601.087	0.591744
601.423	0.592295
601.759	0.586783
602.096	0.585039
602.432	0.585024
602.768	0.586573
603.104	0.582382
603.440	0.583515
603.776	0.585280
604.112	0.584310
604.448	0.587218
604.784	0.580710
605.120	0.581832
605.456	0.580376
605.792	0.580237
606.128	0.579606
606.463	0.577357
606.799	0.574564
607.135	0.576120
607.470	0.576778
607.806	0.568998
608.142	0.568421
608.477	0.575024
608.812	0.574969
609.148	0.573142
609.483	0.571221
609.819	0.569716
610.154	0.570637
610.489	0.567358
610.824	0.568369
611.159	0.567128
611.494	0.566829
611.830	0.563740
612.165	0.565307
612.500	0.562229
612.834	0.563975
613.169	0.564497
613.504	0.560184
613.839	0.566619
614.174	0.561958
614.509	0.564019
614.843	0.560592
615.178	0.561275
615.512	0.560088
615.847	0.553318
616.182	0.557191
616.516	0.555956
616.850	0.553207
617.185	0.555172
617.519	0.553473
617.853	0.550873
618.188	0.553271
618.522	0.551275
618.856	0.553326
619.190	0.548555
619.524	0.550927
619.858	0.545962
620.192	0.549501
620.526	0.551103
620.860	0.550008
621.194	0.543342
621.528	0.538287
621.862	0.544587
622.195	0.538518
622.529	0.543475
622.863	0.545205
623.196	0.543139
623.530	0.540982
623.864	0.534841
624.197	0.538496
624.530	0.537725
624.864	0.536005
625.197	0.535934
625.531	0.536663
625.864	0.536534
626.197	0.533904
626.530	0.537434
626.863	0.534988
627.196	0.536602
627.529	0.533406
627.862	0.533876
628.195	0.528817
628.528	0.537956
628.861	0.533154
629.194	0.539087
629.527	0.533700
629.860	0.526985
630.192	0.537210
630.525	0.526757
630.858	0.532524
631.190	0.528813
631.523	0.530936
631.855	0.516584
632.188	0.522941
632.520	0.528074
632.852	0.520773
633.185	0.521437
633.517	0.516183
633.849	0.526897
634.182	0.524032
634.514	0.530422
634.846	0.522568
635.178	0.517187
635.510	0.522576
635.842	0.518986
636.174	0.519538
636.506	0.515045
636.837	0.526517
637.169	0.515029
637.501	0.509514
637.833	0.522117
638.164	0.530711
638.496	0.516858
638.828	0.511467
639.159	0.509413
639.491	0.514546
639.822	0.522568
640.154	0.507743
640.485	0.530483
640.816	0.508707
641.147	0.503943
641.479	0.511224
641.810	0.519788
642.141	0.506255
642.472	0.523651
642.803	0.522992
643.134	0.516220
643.465	0.513372
643.796	0.515464
644.127	0.497539
644.458	0.498239
644.789	0.518357
645.119	0.512860
645.450	0.510263
645.781	0.497405
646.111	0.514541
646.442	0.495611
646.773	0.511695
647.103	0.497608
647.433	0.516941
647.764	0.502430
648.094	0.500280
648.425	0.499107
648.755	0.504536
649.085	0.505927
649.415	0.501193
649.745	0.495765
650.075	0.497101
650.405	0.509603
650.735	0.491311
651.065	0.495471
651.395	0.501437
651.725	0.496083
652.055	0.488835
652.385	0.501531
652.715	0.496445
653.044	0.500535
653.374	0.481631
653.704	0.499479
654.033	0.504533
654.363	0.511322
654.692	0.348343
655.022	0.079708
655.351	-0.000000
655.680	-0.000000
656.010	-0.000000
656.339	-0.000000
656.668	-0.000000
656.997	-0.000000
657.326	0.053866
657.655	0.230174
657.984	0.402464
658.313	0.505010
658.642	0.496764
658.971	0.494534
659.300	0.486469
659.629	0.477391
659.958	0.486918
660.286	0.503181
660.615	0.498397
660.944	0.475029
661.272	0.493234
661.601	0.497115
661.929	0.477846
662.258	0.475869
662.586	0.482985
662.915	0.483858
663.243	0.474332
663.571	0.480597
663.899	0.490165
664.228	0.464316
664.556	0.489654
664.884	0.472649
665.212	0.471104
665.540	0.482313
665.868	0.477799
666.196	0.494028
666.524	0.490046
666.852	0.481177
667.179	0.459468
667.507	0.463255
667.835	0.467901
668.162	0.473332
668.490	0.476542
668.818	0.472220
669.145	0.480085
669.473	0.489933
669.800	0.476294
670.127	0.484855
670.455	0.476357
670.782	0.478802
671.109	0.481900
671.436	0.476290
671.764	0.475235
672.091	0.465355
672.418	0.477395
672.745	0.477991
673.072	0.467418
673.399	0.460843
673.726	0.474639
674.053	0.484576
674.379	0.474474
674.706	0.474266
675.033	0.473365
675.359	0.474304
675.686	0.472973
676.013	0.473940
676.339	0.477781
676.666	0.478966
676.992	0.470330
677.318	0.466492
677.645	0.445960
677.971	0.460520
678.297	0.463556
678.624	0.467682
678.950	0.471105
679.276	0.467047
679.602	0.465680
679.928	0.470233
680.254	0.465739
680.580	0.455040
680.906	0.457426
681.232	0.457974
681.558	0.455230
681.883	0.455350
682.209	0.461177
682.535	0.453125
682.860	0.470380
683.186	0.460158
683.511	0.461504
683.837	0.468427
684.162	0.463560
684.488	0.454262
684.813	0.449631
685.138	0.465147
685.464	0.445225
685.789	0.452414
686.114	0.460393
686.439	0.449960
686.764	0.451580
687.089	0.450857
687.414	0.452495
687.739	0.454918
688.064	0.446846
688.389	0.454995
688.714	0.440770
689.039	0.443806
689.363	0.459517
689.688	0.458795
690.013	0.445310
690.337	0.466364
690.662	0.444725
690.986	0.441508
691.311	0.440799
691.635	0.448637
691.959	0.440536
692.284	0.453858
692.608	0.441625
692.932	0.452611
693.256	0.445778
693.580	0.445842
693.904	0.453097
694.228	0.441120
694.552	0.447990
694.876	0.443176
695.200	0.437705
695.524	0.439078
695.848	0.448232
696.172	0.444551
696.495	0.447980
696.819	0.435956
697.143	0.459951
697.466	0.438685
697.790	0.437428
698.113	0.434612
698.437	0.445041
698.760	0.447160
699.083	0.441737
699.407	0.435225
699.730	0.430632
700.053	0.441628
700.376	0.439793
700.699	0.452144
701.022	0.440335
701.345	0.437245
701.668	0.430425
701.991	0.446083
702.314	0.449925
702.637	0.445808
702.960	0.434887
703.283	0.437090
703.605	0.446459
703.928	0.435901
704.251	0.442492
704.573	0.436837
704.896	0.424214
705.218	0.427960
705.540	0.432794
705.863	0.423958
706.185	0.424845
706.507	0.431849
706.830	0.435127
707.152	0.436195
707.474	0.435611
707.796	0.426684
708.118	0.422442
708.440	0.417409
708.762	0.428301
709.084	0.434819
709.406	0.432121
709.728	0.434277
710.049	0.415099
710.371	0.417676
710.693	0.447178
711.014	0.435137
711.336	0.429758
711.658	0.430442
711.979	0.422377
712.301	0.427735
712.622	0.423421
712.943	0.425972
713.265	0.417746
713.586	0.422770
713.907	0.422582
714.228	0.427268
714.549	0.412060
714.870	0.422388
715.191	0.412316
715.512	0.432917
715.833	0.421955
716.154	0.437241
716.475	0.423173
716.796	0.421657
717.117	0.421960
717.437	0.417191
717.758	0.436293
718.078	0.436191
718.399	0.401658
718.719	0.416295
719.040	0.431535
719.360	0.435261
719.681	0.415996
720.001	0.407596
720.321	0.416351
720.642	0.407822
720.962	0.413219
721.282	0.414807
721.602	0.403535
721.922	0.425129
722.242	0.417778
722.562	0.417933
722.882	0.408910
723.202	0.404693
723.521	0.416527
723.841	0.404230
724.161	0.399045
724.481	0.419062
724.800	0.416863
