Date	2023年05月19日金曜日 04時47分40秒
Spectrometers	USB2+H05879
ダーク	使用
リファレンス	使用
積分時間[usec]	1800
平均回数	10000
ｽﾑｰｼﾞﾝｸﾞ	0
Electrical Dark	USE
ピクセル数	2048
計測モード	吸光度
保存開始波長[nm]	190.664
保存終了波長[nm]	884.878
保存ﾋﾟｯﾁ波長[nm]	全波長

>>>>>>>>>> Data Start <<<<<<<<<<<<
420.089	2.097298
420.445	2.046935
420.802	2.045245
421.158	2.012585
421.514	2.041387
421.871	2.055086
422.227	2.085165
422.583	2.054225
422.939	2.057956
423.295	2.054444
423.652	2.041651
424.008	2.032999
424.364	2.013520
424.720	1.978052
425.076	1.985203
425.432	2.030311
425.788	1.981511
426.143	1.985774
426.499	2.007423
426.855	2.025841
427.211	1.970027
427.567	1.985792
427.922	1.984340
428.278	1.978769
428.634	1.935910
428.989	1.963707
429.345	1.968178
429.700	1.975509
430.056	1.913566
430.411	1.959949
430.767	1.958118
431.122	1.930763
431.478	1.924989
431.833	1.942222
432.188	1.905427
432.543	1.881218
432.899	1.923648
433.254	1.894435
433.609	1.881221
433.964	1.854449
434.319	1.888029
434.674	1.876042
435.029	1.851998
435.384	1.884187
435.739	1.830818
436.094	1.840286
436.449	1.854347
436.804	1.835588
437.158	1.863691
437.513	1.835434
437.868	1.842918
438.223	1.823780
438.577	1.813268
438.932	1.800498
439.287	1.804332
439.641	1.796397
439.996	1.805621
440.350	1.799577
440.704	1.779138
441.059	1.781797
441.413	1.774849
441.768	1.757253
442.122	1.778186
442.476	1.746181
442.830	1.725983
443.185	1.751000
443.539	1.743318
443.893	1.720690
444.247	1.700511
444.601	1.706720
444.955	1.704292
445.309	1.720021
445.663	1.706706
446.017	1.688638
446.371	1.693940
446.724	1.684344
447.078	1.670090
447.432	1.696430
447.786	1.683815
448.139	1.665349
448.493	1.677099
448.847	1.665614
449.200	1.639275
449.554	1.634826
449.907	1.640541
450.261	1.641427
450.614	1.623412
450.968	1.621526
451.321	1.614144
451.674	1.603400
452.027	1.585654
452.381	1.579561
452.734	1.577541
453.087	1.567802
453.440	1.564551
453.793	1.567761
454.146	1.558713
454.499	1.550893
454.852	1.551925
455.205	1.545319
455.558	1.521311
455.911	1.526903
456.264	1.541789
456.617	1.527241
456.970	1.531657
457.322	1.513692
457.675	1.502782
458.028	1.495983
458.380	1.492190
458.733	1.497763
459.086	1.495966
459.438	1.500527
459.791	1.487218
460.143	1.475951
460.496	1.470134
460.848	1.462721
461.200	1.465543
461.553	1.457702
461.905	1.439853
462.257	1.440719
462.609	1.437068
462.961	1.434449
463.314	1.431814
463.666	1.427785
464.018	1.427314
464.370	1.418652
464.722	1.425039
465.074	1.405421
465.426	1.415462
465.777	1.402540
466.129	1.400298
466.481	1.401035
466.833	1.393354
467.184	1.389971
467.536	1.399280
467.888	1.384630
468.239	1.389724
468.591	1.372399
468.943	1.370873
469.294	1.362443
469.646	1.358528
469.997	1.348819
470.348	1.356583
470.700	1.350078
471.051	1.338115
471.402	1.349655
471.754	1.342121
472.105	1.337221
472.456	1.320856
472.807	1.331769
473.158	1.324515
473.509	1.317755
473.860	1.318462
474.211	1.319262
474.562	1.314503
474.913	1.320770
475.264	1.310893
475.615	1.300428
475.966	1.301226
476.316	1.303603
476.667	1.290644
477.018	1.292665
477.368	1.297057
477.719	1.291483
478.070	1.293602
478.420	1.287842
478.771	1.275056
479.121	1.278179
479.472	1.276615
479.822	1.272690
480.172	1.270354
480.523	1.270566
480.873	1.261276
481.223	1.264231
481.573	1.262215
481.924	1.260806
482.274	1.256304
482.624	1.251289
482.974	1.253904
483.324	1.250216
483.674	1.246080
484.024	1.245108
484.374	1.247253
484.724	1.237489
485.073	1.222142
485.423	1.207401
485.773	1.194552
486.123	1.195418
486.472	1.207499
486.822	1.222232
487.172	1.221360
487.521	1.216646
487.871	1.214178
488.220	1.213173
488.570	1.205640
488.919	1.205593
489.268	1.201009
489.618	1.200972
489.967	1.195704
490.316	1.189776
490.666	1.188013
491.015	1.181678
491.364	1.177465
491.713	1.172987
492.062	1.175008
492.411	1.169800
492.760	1.169235
493.109	1.172277
493.458	1.165901
493.807	1.157583
494.156	1.154991
494.505	1.158303
494.853	1.147898
495.202	1.148909
495.551	1.148467
495.900	1.141625
496.248	1.144782
496.597	1.141423
496.945	1.134362
497.294	1.132722
497.642	1.129656
497.991	1.124889
498.339	1.124035
498.688	1.123233
499.036	1.115151
499.384	1.113602
499.732	1.114281
500.081	1.106841
500.429	1.103263
500.777	1.100294
501.125	1.100446
501.473	1.099235
501.821	1.096869
502.169	1.088856
502.517	1.093759
502.865	1.082883
503.213	1.083799
503.561	1.085559
503.908	1.079583
504.256	1.072016
504.604	1.071915
504.952	1.068461
505.299	1.063864
505.647	1.064802
505.994	1.063282
506.342	1.058176
506.689	1.055700
507.037	1.047863
507.384	1.050650
507.732	1.046453
508.079	1.042861
508.426	1.040553
508.774	1.040692
509.121	1.034636
509.468	1.028473
509.815	1.030346
510.162	1.030197
510.509	1.025303
510.856	1.025137
511.203	1.020097
511.550	1.016902
511.897	1.012524
512.244	1.018637
512.591	1.004401
512.938	1.004569
513.284	1.006581
513.631	1.003166
513.978	1.000148
514.324	0.998615
514.671	0.992122
515.018	0.994336
515.364	0.989969
515.711	0.991459
516.057	0.984792
516.403	0.983791
516.750	0.976338
517.096	0.978975
517.443	0.975032
517.789	0.972664
518.135	0.973410
518.481	0.972385
518.827	0.967206
519.173	0.963568
519.519	0.958887
519.865	0.954461
520.211	0.958942
520.557	0.952034
520.903	0.948853
521.249	0.946388
521.595	0.948503
521.941	0.942899
522.287	0.941067
522.632	0.937092
522.978	0.938413
523.324	0.935075
523.669	0.928273
524.015	0.927904
524.360	0.928227
524.706	0.923924
525.051	0.922318
525.397	0.921450
525.742	0.917406
526.087	0.913572
526.433	0.913253
526.778	0.912748
527.123	0.911707
527.468	0.903703
527.813	0.908322
528.158	0.904013
528.504	0.902742
528.849	0.900297
529.193	0.898642
529.538	0.890065
529.883	0.889249
530.228	0.889647
530.573	0.884371
530.918	0.878888
531.263	0.877668
531.607	0.876838
531.952	0.873803
532.296	0.871401
532.641	0.870594
532.986	0.871143
533.330	0.866600
533.675	0.866489
534.019	0.861533
534.363	0.863089
534.708	0.859144
535.052	0.857434
535.396	0.851738
535.741	0.850629
536.085	0.843767
536.429	0.843192
536.773	0.841382
537.117	0.837358
537.461	0.837989
537.805	0.834614
538.149	0.831283
538.493	0.828573
538.837	0.826796
539.181	0.822451
539.524	0.821689
539.868	0.815780
540.212	0.812755
540.556	0.810064
540.899	0.807614
541.243	0.804761
541.586	0.804244
541.930	0.802081
542.273	0.799002
542.617	0.793391
542.960	0.791795
543.304	0.789676
543.647	0.786187
543.990	0.784429
544.333	0.782488
544.677	0.775294
545.020	0.776576
545.363	0.770122
545.706	0.766091
546.049	0.763472
546.392	0.762459
546.735	0.758065
547.078	0.758302
547.421	0.754088
547.764	0.751673
548.106	0.748661
548.449	0.744767
548.792	0.738534
549.135	0.736189
549.477	0.732867
549.820	0.729579
550.162	0.723350
550.505	0.723390
550.847	0.717345
551.190	0.713288
551.532	0.710825
551.875	0.710569
552.217	0.706374
552.559	0.704517
552.901	0.699630
553.244	0.696404
553.586	0.692996
553.928	0.689431
554.270	0.684027
554.612	0.681197
554.954	0.678150
555.296	0.674860
555.638	0.671931
555.980	0.668064
556.322	0.664868
556.663	0.662052
557.005	0.658288
557.347	0.651404
557.689	0.650491
558.030	0.644715
558.372	0.641395
558.713	0.637133
559.055	0.637800
559.396	0.632874
559.738	0.630636
560.079	0.623949
560.421	0.623960
560.762	0.621085
561.103	0.616169
561.444	0.614788
561.786	0.610579
562.127	0.605309
562.468	0.603824
562.809	0.598843
563.150	0.597609
563.491	0.592808
563.832	0.590958
564.173	0.585375
564.514	0.582041
564.855	0.578783
565.195	0.573290
565.536	0.571295
565.877	0.567493
566.218	0.568434
566.558	0.563935
566.899	0.560249
567.239	0.558398
567.580	0.556665
567.920	0.552231
568.261	0.550227
568.601	0.545413
568.941	0.542311
569.282	0.535947
569.622	0.527927
569.962	0.517636
570.302	0.506731
570.643	0.497007
570.983	0.490286
571.323	0.482792
571.663	0.477166
572.003	0.468201
572.343	0.461091
572.683	0.452487
573.022	0.438158
573.362	0.423317
573.702	0.410587
574.042	0.404348
574.381	0.398407
574.721	0.397539
575.061	0.393837
575.400	0.392589
575.740	0.386465
576.079	0.374543
576.419	0.346818
576.758	0.325508
577.097	0.310228
577.437	0.303033
577.776	0.297562
578.115	0.303025
578.454	0.308564
578.794	0.322746
579.133	0.331542
579.472	0.322033
579.811	0.292957
580.150	0.262209
580.489	0.232517
580.828	0.213963
581.167	0.201931
581.505	0.197062
581.844	0.216136
582.183	0.244531
582.522	0.285483
582.860	0.321281
583.199	0.342997
583.538	0.339035
583.876	0.332833
584.215	0.320791
584.553	0.310707
584.891	0.306670
585.230	0.309761
585.568	0.318543
585.906	0.323974
586.245	0.328728
586.583	0.333368
586.921	0.333638
587.259	0.334852
587.597	0.339336
587.935	0.348650
588.273	0.361054
588.611	0.373226
588.949	0.384613
589.287	0.394337
589.625	0.399309
589.963	0.402029
590.300	0.403812
590.638	0.403900
590.976	0.403160
591.313	0.398687
591.651	0.391269
591.989	0.380425
592.326	0.371157
592.664	0.361529
593.001	0.355124
593.338	0.352467
593.676	0.353610
594.013	0.357022
594.350	0.361945
594.687	0.364812
595.025	0.366486
595.362	0.370771
595.699	0.375526
596.036	0.378096
596.373	0.381087
596.710	0.381018
597.047	0.379291
597.384	0.377089
597.720	0.372745
598.057	0.370449
598.394	0.366485
598.731	0.360929
599.067	0.355842
599.404	0.353969
599.741	0.352417
600.077	0.353433
600.414	0.354729
600.750	0.355203
601.087	0.356720
601.423	0.355879
601.759	0.355219
602.096	0.352285
602.432	0.351974
602.768	0.351342
603.104	0.350906
603.440	0.352020
603.776	0.354111
604.112	0.355049
604.448	0.357136
604.784	0.356485
605.120	0.357119
605.456	0.355633
605.792	0.356259
606.128	0.356638
606.463	0.355543
606.799	0.356916
607.135	0.356603
607.470	0.355862
607.806	0.356207
608.142	0.355841
608.477	0.356149
608.812	0.354473
609.148	0.353563
609.483	0.353598
609.819	0.352563
610.154	0.353067
610.489	0.352202
610.824	0.351887
611.159	0.349277
611.494	0.350374
611.830	0.349793
612.165	0.349163
612.500	0.349630
612.834	0.349078
613.169	0.346706
613.504	0.347630
613.839	0.348062
614.174	0.346749
614.509	0.346144
614.843	0.344051
615.178	0.343954
615.512	0.343938
615.847	0.343619
616.182	0.342264
616.516	0.340222
616.850	0.341858
617.185	0.339724
617.519	0.341852
617.853	0.339051
618.188	0.336946
618.522	0.338090
618.856	0.338160
619.190	0.337311
619.524	0.337322
619.858	0.337602
620.192	0.335478
620.526	0.333872
620.860	0.335779
621.194	0.333780
621.528	0.332268
621.862	0.334973
622.195	0.334112
622.529	0.332173
622.863	0.332263
623.196	0.333050
623.530	0.332025
623.864	0.329216
624.197	0.329030
624.530	0.327616
624.864	0.325232
625.197	0.326120
625.531	0.325439
625.864	0.324365
626.197	0.324542
626.530	0.322966
626.863	0.323189
627.196	0.324068
627.529	0.321358
627.862	0.320539
628.195	0.320450
628.528	0.320033
628.861	0.321142
629.194	0.322730
629.527	0.318357
629.860	0.318630
630.192	0.316324
630.525	0.312902
630.858	0.314437
631.190	0.310391
631.523	0.313090
631.855	0.307570
632.188	0.309365
632.520	0.309293
632.852	0.308205
633.185	0.307152
633.517	0.305904
633.849	0.307062
634.182	0.307065
634.514	0.304499
634.846	0.306340
635.178	0.307201
635.510	0.308148
635.842	0.305182
636.174	0.309684
636.506	0.306708
636.837	0.305064
637.169	0.301684
637.501	0.304857
637.833	0.304911
638.164	0.301531
638.496	0.302603
638.828	0.300046
639.159	0.298510
639.491	0.300953
639.822	0.296489
640.154	0.294985
640.485	0.296666
640.816	0.295953
641.147	0.298103
641.479	0.297072
641.810	0.292473
642.141	0.294110
642.472	0.294661
642.803	0.292352
643.134	0.291073
643.465	0.292471
643.796	0.289979
644.127	0.289959
644.458	0.295450
644.789	0.293440
645.119	0.286491
645.450	0.287552
645.781	0.288896
646.111	0.285178
646.442	0.284021
646.773	0.287159
647.103	0.291723
647.433	0.290366
647.764	0.291894
648.094	0.293074
648.425	0.293262
648.755	0.290797
649.085	0.289874
649.415	0.286887
649.745	0.288946
650.075	0.288938
650.405	0.288246
650.735	0.286282
651.065	0.287092
651.395	0.287855
651.725	0.286205
652.055	0.286058
652.385	0.288832
652.715	0.285998
653.044	0.286160
653.374	0.284820
653.704	0.283141
654.033	0.288190
654.363	0.099156
654.692	0.000010
655.022	0.000010
655.351	0.000010
655.680	0.000010
656.010	0.000010
656.339	0.000010
656.668	0.000010
656.997	0.000010
657.326	0.021233
657.655	0.148113
657.984	0.252377
658.313	0.262954
658.642	0.266540
658.971	0.265801
659.300	0.263476
659.629	0.263293
659.958	0.265650
660.286	0.268248
660.615	0.272600
660.944	0.273822
661.272	0.275418
661.601	0.275417
661.929	0.274142
662.258	0.274190
662.586	0.273013
662.915	0.275999
663.243	0.278091
663.571	0.277848
663.899	0.278285
664.228	0.277144
664.556	0.279282
664.884	0.280931
665.212	0.275809
665.540	0.272347
665.868	0.272983
666.196	0.269891
666.524	0.270731
666.852	0.275465
667.179	0.272721
667.507	0.275594
667.835	0.270916
668.162	0.273903
668.490	0.271757
668.818	0.272619
669.145	0.271649
669.473	0.271529
669.800	0.274236
670.127	0.273644
670.455	0.273563
670.782	0.276159
671.109	0.276118
671.436	0.274159
671.764	0.275674
672.091	0.274596
672.418	0.270316
672.745	0.272967
673.072	0.271378
673.399	0.269457
673.726	0.267297
674.053	0.270530
674.379	0.266573
674.706	0.268495
675.033	0.268445
675.359	0.268364
675.686	0.270434
676.013	0.268093
676.339	0.269941
676.666	0.272570
676.992	0.269336
677.318	0.268708
677.645	0.268262
677.971	0.268207
678.297	0.269089
678.624	0.266864
678.950	0.266128
679.276	0.271507
679.602	0.267799
679.928	0.267191
680.254	0.269628
680.580	0.267037
680.906	0.264382
681.232	0.267251
681.558	0.265673
681.883	0.266490
682.209	0.266375
682.535	0.263794
682.860	0.263757
683.186	0.262203
683.511	0.264873
683.837	0.267690
684.162	0.263498
684.488	0.268942
684.813	0.266919
685.138	0.266172
685.464	0.267925
685.789	0.264989
686.114	0.266034
686.439	0.262147
686.764	0.263395
687.089	0.263866
687.414	0.261077
687.739	0.257769
688.064	0.259517
688.389	0.256419
688.714	0.260896
689.039	0.258881
689.363	0.258335
689.688	0.261269
690.013	0.261145
690.337	0.262769
690.662	0.263574
690.986	0.264092
691.311	0.262938
691.635	0.263641
691.959	0.262626
692.284	0.260819
692.608	0.258302
692.932	0.256923
693.256	0.256917
693.580	0.256788
693.904	0.256970
694.228	0.261703
694.552	0.252717
694.876	0.254362
695.200	0.256787
695.524	0.256029
695.848	0.257512
696.172	0.257166
696.495	0.257788
696.819	0.258626
697.143	0.259803
697.466	0.257922
697.790	0.258230
698.113	0.255558
698.437	0.257786
698.760	0.258083
699.083	0.251554
699.407	0.254194
699.730	0.252956
700.053	0.255407
700.376	0.251304
700.699	0.249972
701.022	0.251452
701.345	0.248903
701.668	0.252573
701.991	0.250985
702.314	0.251796
702.637	0.251299
702.960	0.250892
703.283	0.251125
703.605	0.248144
703.928	0.252386
704.251	0.252277
704.573	0.251109
704.896	0.254162
705.218	0.250106
705.540	0.251719
705.863	0.252651
706.185	0.256375
706.507	0.257054
706.830	0.255187
707.152	0.256566
707.474	0.252399
707.796	0.253031
708.118	0.253644
708.440	0.252488
708.762	0.252404
709.084	0.251344
709.406	0.251809
709.728	0.247887
710.049	0.251134
710.371	0.248712
710.693	0.250257
711.014	0.248673
