Date	2021年06月15日火曜日 04時29分08秒
Spectrometers	USB2+H05879
ダーク	使用
リファレンス	使用
積分時間[msec]	10
平均回数	280
ｽﾑｰｼﾞﾝｸﾞ	10
Electrical Dark	USE
ピクセル数	2048
計測モード	吸光度
保存開始波長[nm]	190.664
保存終了波長[nm]	884.878
保存ﾋﾟｯﾁ波長[nm]	全波長

>>>>>>>>>> Data Start <<<<<<<<<<<<
190.664	0.000000
191.040	0.000000
191.415	0.000000
191.791	-2.425039
192.166	-0.376611
192.542	-0.797106
192.917	0.000000
193.293	-0.489989
193.668	-0.584804
194.044	-0.944592
194.419	0.000000
194.794	-1.347760
195.170	-1.270918
195.545	-1.176893
195.920	-1.040371
196.296	-0.926930
196.671	-0.772666
197.046	-0.629883
197.421	-0.577285
197.796	-0.566365
198.171	-0.522091
198.546	-0.472955
198.922	-0.422072
199.297	-0.406004
199.672	-0.392624
200.047	-0.371576
200.422	-0.339812
200.796	-0.333069
201.171	-0.316448
201.546	-0.311181
201.921	-0.304009
202.296	-0.291387
202.671	-0.264826
203.045	-0.239591
203.420	-0.235979
203.795	-0.225933
204.170	-0.224701
204.544	-0.218803
204.919	-0.216252
205.294	-0.207944
205.668	-0.194137
206.043	-0.192934
206.417	-0.200153
206.792	-0.201748
207.166	-0.190997
207.541	-0.184566
207.915	-0.192109
208.289	-0.183689
208.664	-0.186249
209.038	-0.186341
209.412	-0.171651
209.787	-0.156072
210.161	-0.152298
210.535	-0.151136
210.909	-0.141698
211.284	-0.138586
211.658	-0.144672
212.032	-0.147628
212.406	-0.157155
212.780	-0.154347
213.154	-0.160506
213.528	-0.158847
213.902	-0.153011
214.276	-0.143969
214.650	-0.137925
215.024	-0.136781
215.398	-0.130742
215.772	-0.120275
216.145	-0.122309
216.519	-0.111643
216.893	-0.107741
217.267	-0.112619
217.640	-0.116553
218.014	-0.105673
218.388	-0.097238
218.761	-0.100426
219.135	-0.083412
219.508	-0.086133
219.882	-0.084380
220.256	-0.070065
220.629	-0.063952
221.003	-0.066280
221.376	-0.073458
221.749	-0.083037
222.123	-0.089186
222.496	-0.094582
222.869	-0.090119
223.243	-0.093433
223.616	-0.095350
223.989	-0.091794
224.362	-0.089280
224.736	-0.090064
225.109	-0.084919
