Date	2022年07月22日金曜日 10時41分42秒
Spectrometers	USB2+H05879
ダーク	使用
リファレンス	使用
積分時間[usec]	12000
平均回数	10000
ｽﾑｰｼﾞﾝｸﾞ	0
Electrical Dark	USE
ピクセル数	2048
計測モード	吸光度
保存開始波長[nm]	190.664
保存終了波長[nm]	884.878
保存ﾋﾟｯﾁ波長[nm]	全波長

>>>>>>>>>> Data Start <<<<<<<<<<<<
391.461	2.093103
391.820	2.116384
392.179	2.389538
392.539	2.214205
392.898	2.145165
393.257	2.257896
393.616	2.347418
394.334	2.213198
394.693	2.102736
395.051	2.327156
395.410	2.115961
395.769	2.023504
396.128	2.109437
396.487	2.210259
396.845	2.354754
397.204	2.059915
397.563	2.086305
397.921	2.168615
398.280	2.285556
398.638	2.136828
398.997	2.237087
399.355	2.404096
399.714	2.314789
400.072	2.133972
400.431	2.199221
400.789	2.203754
401.147	2.074768
401.506	2.094191
401.864	2.169257
402.222	2.366635
402.580	2.433901
402.938	2.422972
403.297	2.253544
403.655	2.268263
404.013	2.262077
404.371	2.137935
404.729	2.522887
405.087	2.200781
405.444	2.414325
405.802	2.366519
406.160	2.058963
406.518	2.462699
406.876	2.111998
407.233	1.979600
407.591	2.047885
407.949	2.091713
408.306	2.451359
408.664	2.208357
409.022	2.048374
409.379	2.185433
409.737	2.209702
410.094	2.167567
410.451	2.170778
410.809	2.101978
411.166	2.183064
411.523	2.006427
411.881	2.204485
412.238	2.087463
412.595	2.160997
412.952	2.206250
413.310	1.990923
413.667	2.043370
414.024	2.178113
414.381	2.109251
414.738	2.051050
415.095	2.249043
415.452	2.123340
415.809	2.039915
416.165	2.349235
416.522	1.935110
416.879	2.063962
417.236	1.955335
417.593	2.274441
417.949	2.190361
418.306	1.952917
418.663	2.069959
419.019	2.110150
419.376	2.020690
419.732	1.973542
420.089	1.982686
420.445	2.131923
420.802	1.999247
421.158	2.086525
421.514	2.006080
421.871	2.160613
422.227	2.038449
422.583	2.040930
422.939	2.112492
423.295	2.063759
423.652	2.280169
424.008	2.046358
424.364	1.883834
424.720	2.090913
425.076	2.064595
425.432	2.009634
425.788	1.964281
426.143	1.990303
426.499	1.873631
426.855	2.027673
427.211	2.116267
427.567	1.966887
427.922	2.035707
428.278	2.015313
428.634	2.039790
428.989	2.045803
429.345	1.958558
429.700	1.916839
430.056	1.987872
430.411	1.989284
430.767	2.051180
431.122	1.896218
431.478	2.023397
432.188	1.874206
432.543	2.021991
432.899	1.891163
433.254	1.907576
433.609	1.993452
433.964	1.960829
434.319	1.900694
434.674	1.955280
435.029	1.906081
435.384	1.867700
435.739	1.952030
436.094	1.889980
436.449	1.825783
436.804	2.106788
437.158	1.952477
437.513	1.893392
437.868	1.843227
438.223	1.882322
438.577	1.910512
438.932	1.848507
439.287	1.809029
439.641	1.893875
439.996	1.884703
440.350	1.770864
440.704	1.938700
441.059	1.801952
441.413	1.805188
441.768	1.820016
442.122	1.846430
442.476	1.773163
442.830	1.740316
443.185	1.718772
443.539	1.766319
