Date	2022年12月13日火曜日 03時49分03秒
Spectrometers	USB2+H05879
ダーク	使用
リファレンス	使用
積分時間[msec]	2
平均回数	10000
ｽﾑｰｼﾞﾝｸﾞ	0
Electrical Dark	USE
ピクセル数	2048
計測モード	吸光度
保存開始波長[nm]	190.664
保存終了波長[nm]	884.878
保存ﾋﾟｯﾁ波長[nm]	全波長

>>>>>>>>>> Data Start <<<<<<<<<<<<
312.740	0.000000
313.106	1.020664
313.472	1.199655
313.838	2.068832
314.204	1.506173
314.570	0.000000
314.936	1.283914
315.302	0.000000
315.668	0.000000
316.034	0.000000
316.400	1.195028
316.766	2.071753
317.132	0.000000
317.498	0.000000
317.864	1.999926
318.230	0.000000
318.595	0.000000
318.961	2.563325
319.327	1.202201
319.692	2.041937
320.058	1.604285
320.424	0.000000
320.789	1.529749
321.155	2.093262
321.520	1.469712
321.886	0.000000
322.251	0.000000
322.616	2.243159
322.982	1.747522
323.347	1.437593
323.712	1.913661
324.078	1.531060
324.443	0.000000
324.808	2.070949
325.173	0.000000
325.539	0.000000
325.904	0.000000
326.269	0.000000
326.634	1.675512
326.999	2.292559
327.364	2.116679
327.729	2.219174
328.094	2.103002
328.459	0.000000
328.823	0.000000
329.188	1.998388
329.553	2.920065
329.918	3.721273
330.283	0.000000
330.647	3.005288
331.012	0.000000
331.377	2.610507
331.741	1.769079
332.106	2.390845
332.470	2.088532
332.835	2.048682
333.199	2.684574
333.564	2.185510
333.928	3.098446
334.293	1.773339
334.657	0.000000
335.021	2.018393
335.386	1.976289
335.750	2.127331
336.114	2.095161
336.478	2.655286
336.843	1.902945
337.207	2.767916
337.571	1.867692
337.935	2.248775
338.299	2.265119
338.663	0.000000
339.027	2.239075
339.391	3.438691
339.755	3.047632
340.119	2.097708
340.483	0.000000
340.846	2.284604
341.210	1.923672
341.574	2.060742
341.938	2.368355
342.301	2.272297
342.665	1.953830
343.029	2.030430
343.392	2.167998
343.756	0.000000
344.119	2.342426
344.483	2.159040
344.846	1.936080
345.210	2.029772
345.573	1.796394
345.937	1.947511
346.300	1.954379
346.663	2.391063
347.027	2.342500
347.390	1.992465
347.753	2.220065
348.116	2.054828
348.479	1.843140
348.843	2.272858
349.206	1.922359
349.569	2.098750
349.932	2.316062
350.295	2.609048
350.658	3.189580
