Date	2022年07月22日金曜日 12時07分25秒
Spectrometers	USB2+H05879
ダーク	使用
リファレンス	使用
積分時間[msec]	17
平均回数	10000
ｽﾑｰｼﾞﾝｸﾞ	0
Electrical Dark	USE
ピクセル数	2048
計測モード	吸光度
保存開始波長[nm]	190.664
保存終了波長[nm]	884.878
保存ﾋﾟｯﾁ波長[nm]	全波長

>>>>>>>>>> Data Start <<<<<<<<<<<<
190.664	0.000000
191.040	0.000000
191.415	0.000000
191.791	0.000000
192.166	0.000000
192.542	0.035153
192.917	-0.142979
193.293	-0.239136
193.668	0.000000
194.044	0.171846
194.419	0.000000
194.794	0.000000
195.170	0.000000
195.545	0.458701
195.920	-0.062291
196.296	0.000000
196.671	0.418991
197.046	0.000000
197.421	0.577711
197.796	0.738288
198.171	-0.696119
198.546	0.113207
198.922	0.000000
199.297	0.000000
199.672	0.000000
200.047	0.000000
200.422	0.000000
200.796	0.114376
201.171	0.000000
201.546	0.824241
201.921	0.000000
202.296	0.000000
202.671	0.000000
203.045	0.000000
203.420	0.226198
203.795	0.000000
204.170	0.356772
204.544	0.415107
204.919	0.000000
205.294	0.000000
205.668	0.000000
206.043	1.067223
206.417	0.000000
206.792	0.000000
207.166	0.000000
207.541	0.000000
207.915	2.423545
208.289	0.000000
208.664	0.000000
209.038	0.468513
209.412	0.000000
209.787	0.232729
210.161	0.000000
210.535	-0.130353
210.909	-0.007217
211.284	0.208348
211.658	0.000000
212.032	0.434817
212.406	0.762730
212.780	0.000000
213.154	1.103477
213.528	0.000000
213.902	0.148079
214.276	-0.307954
214.650	0.000000
215.024	0.127275
215.398	-0.224890
215.772	0.000000
216.145	0.000000
216.519	0.252004
216.893	0.000000
217.267	0.006121
217.640	0.000000
218.014	0.507358
218.388	-0.155299
218.761	0.436128
219.135	0.737062
219.508	0.041801
219.882	0.000000
220.256	0.000000
220.629	0.110300
221.003	0.000000
221.376	0.000000
221.749	0.157235
222.123	0.832850
222.496	0.157703
222.869	0.000000
223.243	0.000000
223.616	1.442621
223.989	0.000000
224.362	0.639894
224.736	0.000000
225.109	1.423237
225.482	0.000000
225.855	0.100548
226.228	0.000000
226.601	0.000000
226.974	0.000000
227.347	0.000000
227.720	0.000000
228.093	0.000000
228.466	0.182935
