Date	2022年08月02日火曜日 02時34分44秒
Spectrometers	USB2+H05879
ダーク	使用
リファレンス	使用
積分時間[msec]	12
平均回数	10000
ｽﾑｰｼﾞﾝｸﾞ	0
Electrical Dark	USE
ピクセル数	2048
計測モード	吸光度
保存開始波長[nm]	190.664
保存終了波長[nm]	884.878
保存ﾋﾟｯﾁ波長[nm]	全波長

>>>>>>>>>> Data Start <<<<<<<<<<<<
190.664	0.000000
191.040	0.000000
191.415	0.000000
191.791	0.000000
192.166	0.000000
192.542	0.463768
192.917	0.360654
193.293	0.140549
193.668	0.000000
194.044	0.000000
194.419	0.646144
194.794	0.000000
195.170	0.000000
195.545	0.000000
195.920	0.000000
196.296	0.590750
196.671	1.260838
197.046	0.569124
197.421	0.000000
197.796	0.566231
198.171	0.000000
198.546	0.000000
198.922	0.673374
199.297	0.000000
199.672	0.000000
200.047	0.000000
200.422	0.908957
200.796	0.000000
201.171	0.220521
201.546	0.000000
201.921	0.094814
202.296	0.000000
202.671	0.000000
203.045	0.276403
203.420	-0.851911
203.795	-0.006339
204.170	0.000000
204.544	0.000000
204.919	0.000000
205.294	0.219679
205.668	0.494977
206.043	0.000000
206.417	0.000000
206.792	0.000000
207.166	0.272839
207.541	-0.050383
207.915	0.264171
208.289	0.315259
208.664	0.000000
209.038	0.000000
209.412	0.295412
209.787	0.356651
210.161	0.000000
210.535	0.000000
210.909	0.000000
211.284	0.000000
211.658	0.782755
212.032	0.000000
212.406	0.000000
212.780	0.029790
213.154	0.000000
213.528	0.077005
213.902	-0.900968
214.276	0.000000
214.650	0.200069
215.024	0.060904
215.398	0.432419
215.772	1.199034
216.145	0.000000
216.519	0.371174
216.893	0.516053
217.267	0.000000
217.640	0.000000
218.014	0.000000
218.388	0.000000
218.761	0.065489
219.135	0.000000
219.508	0.000000
219.882	0.000000
220.256	0.476178
220.629	0.000000
221.003	0.000000
221.376	0.000000
221.749	0.198145
222.123	-0.033772
222.496	0.815695
222.869	0.000000
223.243	0.000000
223.616	0.000000
223.989	0.617431
224.362	0.000000
224.736	0.701813
225.109	0.563674
225.482	0.000000
225.855	0.000000
226.228	0.179193
226.601	0.000000
226.974	0.435165
227.347	2.571615
227.720	0.154607
228.093	0.000000
228.466	0.000000
