Date	2022年08月06日土曜日 01時00分02秒
228.466	0.000000
228.839	0.218200
229.212	0.000000
229.585	0.429678
229.957	0.000000
230.330	0.000000
230.703	0.000000
231.076	0.000000
231.448	0.000000
231.821	0.000000
232.194	0.000000
232.566	0.000000
232.939	0.000000
233.311	0.000000
233.684	0.000000
234.056	0.303554
234.429	0.760414
234.801	0.000000
235.174	0.044653
235.546	0.000000
235.918	0.000000
236.291	0.661691
236.663	0.000000
237.035	0.000000
237.408	0.469154
237.780	1.357525
238.152	0.845978
238.524	0.000000
238.896	0.000000
239.268	0.000000
239.641	0.339685
240.013	0.000000
240.385	0.548594
240.757	0.000000
241.129	1.457709
241.500	0.000000
241.872	0.348606
242.244	0.389362
242.616	0.000000
242.988	-0.011339
243.360	0.269752
243.731	0.763591
244.103	0.000000
244.475	0.000000
244.847	1.733848
245.218	0.569469
245.590	0.000000
245.961	0.000000
246.333	0.000000
246.705	0.000000
247.076	0.000000
247.448	0.673379
247.819	-0.168117
248.190	1.128555
248.562	0.267900
248.933	0.227170
249.305	1.178224
249.676	0.000000
250.047	0.992220
250.418	0.000000
250.790	0.777686
251.161	0.000000
251.532	1.126260
251.903	0.462999
252.274	0.491535
252.645	0.181095
253.016	0.660859
253.387	0.768590
253.758	0.720532
254.129	0.000000
254.500	0.000000
254.871	0.000000
255.242	0.000000
255.613	0.000000
255.984	0.000000
256.355	0.000000
256.725	0.285513
257.096	-0.148573
257.467	0.999795
257.838	0.750982
258.208	0.000000
258.579	0.639382
258.949	0.000000
259.320	0.000000
259.690	0.000000
260.061	0.339580
260.431	0.000000
260.802	1.122086
261.172	0.737429
261.543	-0.025625
261.913	0.564552
262.283	0.000000
262.654	0.000000
263.024	0.438680
263.394	0.000000
263.764	1.243944
264.135	0.502241
264.505	0.000000
264.875	-0.246718
265.245	0.000000
265.615	0.000000
265.985	0.000000
266.355	0.000000
266.725	0.000000
267.095	0.048034
267.465	0.478731
267.835	0.000000
268.205	0.000000
268.575	0.091710
268.944	0.000000
269.314	1.574217
269.684	0.325151
270.054	0.000000
270.423	0.000000
270.793	0.492190
271.163	0.000000
271.532	0.440607
271.902	0.344649
272.271	0.000000
272.641	0.000000
273.010	0.000000
273.380	0.000000
273.749	0.000000
274.119	0.098887
274.488	0.467894
274.857	0.094442
275.227	0.000000
275.596	0.000000
275.965	0.000000
276.335	0.299447
276.704	0.592322
277.073	0.000000
277.442	0.000000
277.811	0.000000
278.180	1.190549
278.549	0.000000
278.918	0.000000
279.287	-0.131615
279.656	0.000000
280.025	0.000000
280.394	0.000000
280.763	0.000000
281.132	0.000000
281.501	1.243482
281.869	0.573432
282.238	0.987712
282.607	0.606396
282.976	0.000000
283.344	0.000000
283.713	0.000000
284.081	0.000000
284.450	0.000000
284.819	0.586361
285.187	0.872882
285.556	0.000000
285.924	0.000000
286.292	0.000000
286.661	0.000000
287.029	0.000000
287.398	0.472036
287.766	0.560418
288.134	0.838457
288.502	0.298869
288.871	0.000000
289.239	0.000000
289.607	0.424059
289.975	0.000000
290.343	0.000000
290.711	0.000000
291.079	0.536695
291.447	0.261698
291.815	0.288673
292.183	0.536172
292.551	0.000000
292.919	0.495189
293.287	0.000000
293.655	0.000000
294.022	-0.239318
294.390	0.508823
294.758	1.108815
295.126	1.374986
295.493	0.485262
295.861	0.000000
296.229	0.592442
296.596	0.000000
296.964	0.362339
297.331	0.271446
297.699	0.000000
298.066	0.541571
298.434	0.000000
298.801	0.000000
299.168	0.801970
299.536	0.000000
299.903	0.000000
300.270	0.000000
300.638	1.573965
301.005	1.381860
301.372	0.392709
301.739	1.051858
302.106	0.889619
302.473	0.542895
302.840	0.000000
303.207	0.000000
303.574	0.000000
303.941	0.548945
304.308	0.557427
304.675	0.576365
305.042	1.115656
305.409	0.792104
305.776	1.447632
306.143	0.000000
306.509	0.000000
306.876	0.000000
307.243	0.000000
307.610	0.000000
307.976	0.000000
308.343	0.000000
308.709	0.670622
309.076	0.000000
309.442	0.954006
309.809	0.000000
310.175	0.000000
310.542	1.297237
310.908	0.000000
311.275	1.033740
311.641	0.000000
312.007	0.000000
312.373	2.729794
312.740	1.248829
313.106	1.309235
313.472	0.000000
313.838	0.000000
314.204	0.000000
314.570	3.343221
314.936	0.000000
315.302	0.000000
315.668	0.000000
316.034	0.000000
316.400	1.622460
316.766	0.000000
317.132	0.000000
317.498	0.000000
317.864	0.000000
318.230	0.000000
318.595	2.162101
318.961	2.131156
319.327	1.484458
319.692	2.052196
320.058	0.000000
320.424	2.802293
320.789	0.000000
321.155	2.269635
321.520	0.000000
321.886	1.826925
322.251	0.000000
322.616	0.000000
322.982	2.051225
323.347	2.269669
323.712	2.109763
324.078	0.000000
324.443	3.328589
324.808	0.000000
325.173	0.000000
325.539	2.085699
325.904	2.206918
326.269	2.647681
326.634	0.000000
326.999	0.000000
327.364	0.000000
327.729	0.000000
328.094	2.854426
328.459	0.000000
328.823	2.625942
329.188	0.000000
329.553	0.000000
329.918	0.000000
330.283	3.347605
330.647	2.387721
331.012	0.000000
331.377	0.000000
331.741	2.373622
332.106	0.000000
332.470	2.562915
332.835	2.328498
333.199	0.000000
333.564	0.000000
333.928	0.000000
334.293	0.000000
334.657	0.000000
335.021	0.000000
335.386	0.000000
335.750	0.000000
336.114	0.000000
336.478	0.000000
336.843	0.000000
337.207	2.480605
337.571	0.000000
337.935	3.342198
338.299	2.460116
338.663	0.000000
339.027	2.641992
339.391	0.000000
339.755	0.000000
340.119	0.000000
340.483	0.000000
340.846	0.000000
341.210	3.168773
341.574	0.000000
341.938	2.787509
342.301	2.317365
342.665	2.700728
343.029	0.000000
343.392	2.506640
343.756	0.000000
344.119	0.000000
344.483	0.000000
344.846	2.761455
345.210	0.000000
345.573	0.000000
345.937	0.000000
346.300	0.000000
346.663	0.000000
347.027	0.000000
347.390	2.960550
347.753	0.000000
348.116	0.000000
348.479	2.641798
348.843	3.512889
349.206	0.000000
349.569	0.000000
349.932	2.491143
350.295	0.000000
350.658	0.000000
351.021	0.000000
351.383	0.000000
351.746	0.000000
352.109	0.000000
352.472	2.538367
352.835	0.000000
353.197	0.000000
353.560	2.739020
353.923	3.114597
354.285	2.244982
354.648	0.000000
355.011	0.000000
355.373	3.501500
355.736	2.822619
356.098	3.696699
356.461	0.000000
356.823	3.079605
357.185	2.615515
357.548	0.000000
357.910	2.706378
358.272	2.955032
358.635	2.612868
358.997	0.000000
359.359	2.601182
359.721	2.899425
360.083	2.458107
360.445	2.641221
360.807	3.889603
361.169	0.000000
361.531	0.000000
361.893	2.707480
362.255	0.000000
362.617	2.635813
362.979	2.575969
363.341	0.000000
363.703	3.204428
364.064	2.504250
364.426	2.768638
364.788	0.000000
365.149	0.000000
365.511	2.897553
365.873	3.447672
366.234	3.031655
366.596	2.505515
366.957	2.882277
367.319	3.133787
367.680	0.000000
368.042	0.000000
368.403	2.749260
368.764	2.581612
369.126	2.663611
369.487	2.512261
369.848	0.000000
370.209	2.879627
370.570	0.000000
370.931	2.562433
371.293	2.978326
371.654	2.586092
372.015	0.000000
372.376	2.836178
372.737	0.000000
373.098	2.842836
373.458	2.460146
373.819	2.524947
374.180	0.000000
374.541	0.000000
374.902	0.000000
375.263	0.000000
375.623	2.907471
375.984	2.776281
376.345	2.860716
376.705	2.383727
377.066	3.231929
377.426	2.271173
377.787	0.000000
378.147	0.000000
378.508	0.000000
378.868	2.893093
379.228	0.000000
379.589	0.000000
379.949	3.021814
380.309	0.000000
380.670	2.512317
381.030	2.887059
381.390	0.000000
381.750	2.365733
382.110	2.809672
382.470	0.000000
382.830	3.073325
383.190	0.000000
383.550	3.395385
383.910	0.000000
384.270	0.000000
384.630	2.767750
384.990	2.619715
385.350	0.000000
385.709	0.000000
386.069	0.000000
386.429	2.564307
386.788	2.669226
387.148	0.000000
387.508	3.072465
387.867	0.000000
388.227	3.164843
388.586	0.000000
388.946	3.065218
389.305	3.088882
389.665	3.307717
390.024	2.925029
390.383	2.515473
390.743	2.825367
391.102	0.000000
391.461	0.000000
391.820	2.763592
392.179	2.778655
392.539	0.000000
392.898	3.281107
393.257	2.668288
393.616	3.142196
393.975	2.662113
394.334	3.079767
394.693	2.890682
395.051	3.680812
395.410	3.174081
395.769	2.543777
396.128	0.000000
396.487	3.100955
396.845	0.000000
397.204	2.656865
397.563	2.927165
397.921	0.000000
398.280	0.000000
398.638	2.852773
398.997	0.000000
399.355	0.000000
399.714	3.130185
400.072	0.000000
400.431	0.000000
400.789	2.329177
401.147	2.660567
401.506	2.496991
401.864	3.562904
402.222	0.000000
402.580	0.000000
402.938	2.941743
403.297	2.494425
403.655	0.000000
404.013	2.630726
404.371	2.805411
404.729	3.207126
405.087	3.355697
405.444	2.599841
405.802	2.549668
406.160	3.606149
406.518	2.668496
406.876	0.000000
407.233	0.000000
407.591	3.088390
407.949	3.028844
408.306	0.000000
408.664	3.959756
409.022	3.615325
409.379	0.000000
409.737	2.313462
410.094	2.627735
410.451	3.086805
410.809	0.000000
411.166	2.641542
411.523	2.843420
411.881	2.575521
412.238	2.584128
412.595	2.598128
412.952	2.378896
413.310	2.844296
413.667	2.399325
414.024	2.624190
414.381	2.573631
414.738	2.661018
415.095	0.000000
415.452	2.699439
415.809	0.000000
416.165	3.835358
416.522	2.695618
416.879	0.000000
417.236	2.156399
417.593	2.472371
417.949	2.341211
418.306	2.535623
418.663	2.470158
419.019	2.481948
419.376	0.000000
419.732	3.085382
420.089	4.784187
420.445	2.386478
420.802	3.124688
421.158	0.000000
421.514	2.695624
421.871	3.085572
422.227	2.482336
422.583	2.792917
422.939	0.000000
423.295	3.257973
423.652	3.404775
424.008	3.149093
424.364	2.728101
424.720	0.000000
425.076	2.486161
425.432	2.469714
425.788	2.399014
426.143	0.000000
426.499	2.553322
426.855	3.208430
427.211	2.495737
427.567	2.471768
427.922	2.760315
428.278	3.380127
428.634	3.863724
428.989	2.558128
429.345	2.596706
429.700	2.595079
430.056	2.331338
430.411	0.000000
430.767	2.368777
431.122	2.842059
431.478	0.000000
431.833	2.557060
432.188	2.623801
432.543	0.000000
432.899	2.441922
433.254	2.902533
433.609	2.708767
433.964	2.705385
434.319	2.561540
434.674	2.426406
435.029	3.297873
435.384	3.597739
435.739	2.426018
436.094	2.568333
436.449	0.000000
436.804	2.721445
437.158	2.245199
437.513	4.042212
437.868	3.560849
438.223	0.000000
438.577	2.659927
438.932	2.901200
439.287	2.444936
439.641	3.048110
439.996	2.739104
440.350	2.465563
440.704	3.204698
441.059	2.492979
441.413	2.316363
441.768	2.445443
442.122	2.389396
442.476	2.382878
442.830	3.057558
443.185	3.218428
443.539	2.737382
443.893	2.533626
444.247	2.504129
444.601	2.232140
444.955	2.576919
445.309	2.234775
445.663	2.344076
446.017	2.204770
446.371	2.370006
446.724	2.201878
447.078	2.480343
447.432	2.329301
447.786	2.560790
448.139	2.884138
448.493	2.365496
448.847	2.340751
449.200	2.398156
449.554	2.693329
449.907	2.185485
450.261	3.314374
450.614	2.368209
450.968	2.354409
451.321	2.328599
451.674	2.532895
452.027	2.317355
452.381	2.228487
452.734	2.411938
453.087	2.456961
453.440	2.280157
453.793	2.144859
454.146	2.241747
454.499	2.199578
454.852	2.190352
455.205	2.324457
455.558	2.229393
455.911	2.205333
456.264	2.395160
456.617	2.192636
456.970	2.434256
457.322	2.523939
457.675	2.831174
458.028	2.393296
458.380	2.342571
458.733	2.265289
459.086	2.183420
459.438	2.657697
459.791	2.647904
460.143	2.310381
460.496	2.321829
460.848	2.536480
461.200	2.102954
461.553	2.090677
461.905	2.133193
462.257	2.801146
462.609	2.137833
462.961	2.176567
463.314	2.310571
463.666	2.239732
464.018	2.106681
464.370	2.249971
464.722	2.107285
465.074	2.166361
465.426	2.220298
465.777	2.162998
466.129	2.113128
466.481	2.186154
466.833	2.064107
467.184	2.199791
467.536	2.150086
467.888	2.115902
468.239	2.185582
468.591	2.257989
468.943	2.167018
469.294	2.563622
469.646	2.005195
469.997	2.190288
470.348	2.342222
470.700	2.286449
471.051	2.186777
471.402	2.019281
471.754	2.454105
472.105	2.298761
472.456	2.111861
472.807	1.958628
473.158	2.148621
473.509	1.859287
473.860	2.142103
474.211	2.092280
474.562	2.072052
474.913	2.058154
475.264	1.984958
475.615	2.152920
475.966	2.032443
476.316	2.119171
476.667	2.080219
477.018	2.059041
477.368	2.085909
477.719	2.051516
478.070	2.019219
478.420	1.933794
478.771	2.127685
479.121	2.191084
479.472	1.891513
479.822	2.027038
480.172	2.011711
480.523	2.011659
480.873	1.967465
481.223	1.973528
481.573	2.022565
481.924	1.992345
482.274	1.953122
482.624	2.022230
482.974	1.973490
483.324	2.011289
483.674	1.957646
484.024	2.035267
484.374	1.995516
484.724	1.940048
485.073	1.919128
485.423	1.950892
485.773	1.889082
486.123	1.920633
486.472	1.896135
486.822	1.935796
487.172	1.884202
487.521	1.862244
487.871	1.892267
488.220	1.919088
488.570	1.895819
488.919	1.872170
489.268	1.848161
489.618	1.861311
489.967	1.890092
490.316	1.848098
490.666	1.874172
491.015	1.870905
491.364	1.888613
491.713	1.865046
492.062	1.921969
492.411	1.838549
492.760	1.835415
493.109	1.829168
493.458	1.919959
493.807	1.789436
494.156	1.813990
494.505	1.837581
494.853	1.809227
495.202	1.824671
495.551	1.795503
495.900	1.810045
496.248	1.789978
496.597	1.779916
496.945	1.845323
497.294	1.788245
497.642	1.788372
497.991	1.816470
498.339	1.804294
498.688	1.756872
499.036	1.820454
499.384	1.761220
499.732	1.768670
500.081	1.818442
500.429	1.836136
500.777	1.815306
501.125	1.767733
501.473	1.771811
501.821	1.830451
502.169	1.753573
502.517	1.701579
502.865	1.759130
503.213	1.800121
503.561	1.758695
503.908	1.733202
504.256	1.689113
504.604	1.720648
504.952	1.700191
505.299	1.760637
505.647	1.738998
505.994	1.684338
506.342	1.747498
506.689	1.670105
507.037	1.719825
507.384	1.692922
507.732	1.713345
508.079	1.662016
508.426	1.662781
508.774	1.656134
509.121	1.713041
509.468	1.662482
509.815	1.679345
510.162	1.690257
510.509	1.690457
510.856	1.698997
511.203	1.639302
511.550	1.659353
511.897	1.695233
512.244	1.699231
512.591	1.621265
512.938	1.627284
513.284	1.609671
513.631	1.687089
513.978	1.621244
514.324	1.675028
514.671	1.651016
515.018	1.643645
515.364	1.639141
515.711	1.587246
516.057	1.642252
516.403	1.626135
516.750	1.597604
517.096	1.617658
517.443	1.576276
517.789	1.603005
518.135	1.588027
518.481	1.620116
518.827	1.590032
519.173	1.570277
519.519	1.567260
519.865	1.549278
520.211	1.541689
520.557	1.527107
520.903	1.603266
521.249	1.600671
521.595	1.650085
521.941	1.573036
522.287	1.609678
522.632	1.551131
522.978	1.588597
523.324	1.518064
523.669	1.568284
524.015	1.544417
524.360	1.530967
524.706	1.506349
525.051	1.510494
525.397	1.563114
525.742	1.550293
526.087	1.496497
526.433	1.576825
526.778	1.540562
527.123	1.533434
527.468	1.530706
527.813	1.488591
528.158	1.538150
528.504	1.547213
528.849	1.478550
529.193	1.514113
529.538	1.525959
529.883	1.511983
530.228	1.506963
530.573	1.482436
530.918	1.492269
531.263	1.502259
531.607	1.448391
531.952	1.483581
532.296	1.485287
532.641	1.523990
532.986	1.433181
533.330	1.440098
533.675	1.441095
534.019	1.441382
534.363	1.463699
534.708	1.443335
535.052	1.437425
535.396	1.450302
535.741	1.422949
536.085	1.451585
536.429	1.423822
536.773	1.448613
537.117	1.432946
537.461	1.461141
537.805	1.388643
538.149	1.403982
538.493	1.390419
538.837	1.423779
539.181	1.445264
539.524	1.418149
539.868	1.377117
540.212	1.411787
540.556	1.398992
540.899	1.423157
541.243	1.382535
541.586	1.392012
541.930	1.404799
542.273	1.399963
542.617	1.390399
542.960	1.385249
543.304	1.377840
543.647	1.373416
543.990	1.359307
544.333	1.370403
544.677	1.351560
545.020	1.386604
545.363	1.381093
545.706	1.383153
546.049	1.348785
546.392	1.348546
546.735	1.324618
547.078	1.355084
547.421	1.331308
547.764	1.334248
548.106	1.303707
548.449	1.309863
548.792	1.310292
549.135	1.295643
549.477	1.302937
549.820	1.309838
550.162	1.308497
550.505	1.304974
550.847	1.305601
551.190	1.290410
551.532	1.287510
551.875	1.254435
552.217	1.268671
552.559	1.242543
552.901	1.253978
553.244	1.266804
553.586	1.273532
553.928	1.256971
554.270	1.251415
554.612	1.240921
554.954	1.228099
555.296	1.233849
555.638	1.219410
555.980	1.241629
556.322	1.195397
556.663	1.214013
557.005	1.233487
557.347	1.212852
557.689	1.186424
558.030	1.200301
558.372	1.194149
558.713	1.182838
559.055	1.213639
559.396	1.182550
559.738	1.177113
560.079	1.170359
560.421	1.172740
560.762	1.163283
561.103	1.151720
561.444	1.133219
561.786	1.141785
562.127	1.140422
562.468	1.148679
562.809	1.137860
563.150	1.127128
563.491	1.117259
563.832	1.113834
564.173	1.096785
564.514	1.076770
564.855	1.090016
565.195	1.091364
565.536	1.085932
565.877	1.085208
566.218	1.086837
566.558	1.077613
566.899	1.062824
567.239	1.077771
567.580	1.071309
567.920	1.063488
568.261	1.040997
568.601	1.050829
568.941	1.049501
569.282	1.043910
569.622	1.037040
569.962	1.031788
570.302	1.021837
570.643	1.020295
570.983	1.009450
571.323	1.002417
571.663	1.005971
572.003	0.994060
572.343	0.994701
572.683	0.980384
573.022	0.969971
573.362	0.952353
573.702	0.925809
574.042	0.900679
574.381	0.884581
574.721	0.881551
575.061	0.875555
575.400	0.874328
575.740	0.872210
576.079	0.867071
576.419	0.852787
576.758	0.824664
577.097	0.796170
577.437	0.775266
577.776	0.766501
578.115	0.763980
578.454	0.758628
578.794	0.767325
579.133	0.782425
579.472	0.792216
579.811	0.790457
580.150	0.765919
580.489	0.723997
580.828	0.691636
581.167	0.666101
581.505	0.647966
581.844	0.640955
582.183	0.648571
582.522	0.682807
582.860	0.724926
583.199	0.764580
583.538	0.794639
583.876	0.803417
584.215	0.791387
584.553	0.770307
584.891	0.750141
585.230	0.741603
585.568	0.739587
585.906	0.743785
586.245	0.755554
586.583	0.765833
586.921	0.773226
587.259	0.775171
587.597	0.772451
587.935	0.780092
588.273	0.794931
588.611	0.812471
588.949	0.824555
589.287	0.824727
589.625	0.823223
589.963	0.821608
590.300	0.820550
590.638	0.819106
590.976	0.817572
591.313	0.813091
591.651	0.811750
591.989	0.809644
592.326	0.802988
592.664	0.797779
593.001	0.794564
593.338	0.793259
593.676	0.788391
594.013	0.788054
594.350	0.789362
594.687	0.785193
595.025	0.781739
595.362	0.785949
595.699	0.779834
596.036	0.779081
596.373	0.777360
596.710	0.778709
597.047	0.780269
597.384	0.769062
597.720	0.772232
598.057	0.768628
598.394	0.768265
598.731	0.766820
599.067	0.763449
599.404	0.760068
599.741	0.761413
600.077	0.755096
600.414	0.756213
600.750	0.753875
601.087	0.753051
601.423	0.751590
601.759	0.745516
602.096	0.742494
602.432	0.741778
602.768	0.742484
603.104	0.736207
603.440	0.737829
603.776	0.738744
604.112	0.736862
604.448	0.739950
604.784	0.732133
605.120	0.731997
605.456	0.729741
605.792	0.728897
606.128	0.727566
606.463	0.725547
606.799	0.721039
607.135	0.721915
607.470	0.721938
607.806	0.713407
608.142	0.711640
608.477	0.718932
608.812	0.718306
609.148	0.715308
609.483	0.712759
609.819	0.710082
610.154	0.710589
610.489	0.707309
610.824	0.707310
611.159	0.704948
611.494	0.704323
611.830	0.700993
612.165	0.701470
612.500	0.697478
612.834	0.699594
613.169	0.699721
613.504	0.693539
613.839	0.700777
614.174	0.694719
614.509	0.695485
614.843	0.691399
615.178	0.692786
615.512	0.690974
615.847	0.683102
616.182	0.686474
616.516	0.685347
616.850	0.680938
617.185	0.683594
617.519	0.680894
617.853	0.677064
618.188	0.679622
618.522	0.676321
618.856	0.679503
619.190	0.672242
619.524	0.674658
619.858	0.669004
620.192	0.673704
620.526	0.675901
620.860	0.672560
621.194	0.665547
621.528	0.658569
621.862	0.665962
622.195	0.658906
622.529	0.663406
622.863	0.664823
623.196	0.661921
623.530	0.659179
623.864	0.652425
624.197	0.656713
624.530	0.654575
624.864	0.652356
625.197	0.653521
625.531	0.652555
625.864	0.652443
626.197	0.649614
626.530	0.652456
626.863	0.648640
627.196	0.650483
627.529	0.646202
627.862	0.648008
628.195	0.642275
628.528	0.652023
628.861	0.646171
629.194	0.652305
629.527	0.642987
629.860	0.637341
630.192	0.648608
630.525	0.636447
630.858	0.644602
631.190	0.637681
631.523	0.642225
631.855	0.623413
632.188	0.629931
632.520	0.636633
632.852	0.627052
633.185	0.628460
633.517	0.624342
633.849	0.634691
634.182	0.630347
634.514	0.637914
634.846	0.628000
635.178	0.622091
635.510	0.626103
635.842	0.622708
636.174	0.621347
636.506	0.618161
636.837	0.629778
637.169	0.617738
637.501	0.608782
637.833	0.624376
638.164	0.633726
638.496	0.617132
638.828	0.612888
639.159	0.609613
639.491	0.613287
639.822	0.622527
640.154	0.605496
640.485	0.632425
640.816	0.606871
641.147	0.599676
641.479	0.609156
641.810	0.618789
642.141	0.603705
642.472	0.625694
642.803	0.623184
643.134	0.613340
643.465	0.611595
643.796	0.613522
644.127	0.592311
644.458	0.593955
644.789	0.615172
645.119	0.608132
645.450	0.607573
645.781	0.593156
646.111	0.608675
646.442	0.587696
646.773	0.603426
647.103	0.590183
647.433	0.613617
647.764	0.597186
648.094	0.593525
648.425	0.589012
648.755	0.597305
649.085	0.600923
649.415	0.592499
649.745	0.583854
650.075	0.587697
650.405	0.602778
650.735	0.583331
651.065	0.585487
651.395	0.590559
651.725	0.587913
652.055	0.575605
652.385	0.592019
652.715	0.585142
653.044	0.588886
653.374	0.569641
653.704	0.589929
654.033	0.594981
654.363	0.601775
654.692	0.436174
655.022	0.163591
655.351	0.033791
655.680	-0.000000
656.010	-0.000000
656.339	-0.000000
656.668	-0.000000
656.997	0.005356
657.326	0.152937
657.655	0.318616
657.984	0.492148
658.313	0.595563
658.642	0.588203
658.971	0.586917
659.300	0.579290
659.629	0.566773
659.958	0.577473
660.286	0.593489
660.615	0.587225
660.944	0.559143
661.272	0.578034
661.601	0.582679
661.929	0.560299
662.258	0.556941
662.586	0.563920
662.915	0.565732
663.243	0.551981
663.571	0.561465
663.899	0.573341
664.228	0.543164
664.556	0.572808
664.884	0.553948
665.212	0.549993
665.540	0.565460
665.868	0.557500
666.196	0.576125
666.524	0.570823
666.852	0.562134
667.179	0.536054
667.507	0.542603
667.835	0.546558
668.162	0.553388
668.490	0.554005
668.818	0.549018
669.145	0.558199
669.473	0.570856
669.800	0.555777
670.127	0.565181
670.455	0.552032
670.782	0.556770
671.109	0.561769
671.436	0.553265
671.764	0.552260
672.091	0.541315
672.418	0.554350
672.745	0.553139
673.072	0.543477
673.399	0.535542
673.726	0.552791
674.053	0.562111
674.379	0.549704
674.706	0.548142
675.033	0.550139
675.359	0.551318
675.686	0.546587
676.013	0.549133
676.339	0.553441
676.666	0.554995
676.992	0.542251
677.318	0.540005
677.645	0.518155
677.971	0.532767
678.297	0.536450
678.624	0.539983
678.950	0.543527
679.276	0.539759
679.602	0.538095
679.928	0.543861
680.254	0.536526
680.580	0.526212
680.906	0.528826
681.232	0.529342
681.558	0.524985
681.883	0.527288
682.209	0.530084
682.535	0.521202
682.860	0.542975
683.186	0.529523
683.511	0.531648
683.837	0.539096
684.162	0.532674
684.488	0.524642
684.813	0.517012
685.138	0.535356
685.464	0.512168
685.789	0.521161
686.114	0.529729
686.439	0.518334
686.764	0.520911
687.089	0.519737
687.414	0.521884
687.739	0.522340
688.064	0.513340
688.389	0.522179
688.714	0.506133
689.039	0.510266
689.363	0.525060
689.688	0.526013
690.013	0.511734
690.337	0.533969
690.662	0.510825
690.986	0.505106
691.311	0.506368
691.635	0.513884
691.959	0.505369
692.284	0.518667
692.608	0.504235
692.932	0.517812
693.256	0.508470
693.580	0.511736
693.904	0.517236
694.228	0.502621
694.552	0.511483
694.876	0.507275
695.200	0.498539
695.524	0.501271
695.848	0.511481
696.172	0.505661
696.495	0.509704
696.819	0.495960
697.143	0.521576
697.466	0.500061
697.790	0.499568
698.113	0.495282
698.437	0.507208
698.760	0.508715
699.083	0.503428
699.407	0.496674
699.730	0.489943
700.053	0.502903
700.376	0.499437
700.699	0.513832
701.022	0.500401
701.345	0.496244
701.668	0.490076
701.991	0.505066
702.314	0.511250
702.637	0.505854
702.960	0.493002
703.283	0.494098
703.605	0.504367
703.928	0.491397
704.251	0.500119
704.573	0.495520
704.896	0.479615
705.218	0.485088
705.540	0.489802
705.863	0.480084
706.185	0.479437
706.507	0.486678
706.830	0.490015
707.152	0.492359
707.474	0.490334
707.796	0.481329
708.118	0.477722
708.440	0.471375
708.762	0.482511
709.084	0.489710
709.406	0.486203
709.728	0.487907
710.049	0.466691
710.371	0.470091
710.693	0.499975
711.014	0.486799
711.336	0.481614
711.658	0.482737
711.979	0.472527
712.301	0.479955
712.622	0.474749
712.943	0.477662
713.265	0.469505
713.586	0.475075
713.907	0.473702
714.228	0.477509
714.549	0.462405
714.870	0.472913
715.191	0.463826
715.512	0.483916
715.833	0.472930
716.154	0.489505
716.475	0.473770
716.796	0.469737
717.117	0.473195
717.437	0.466304
717.758	0.486854
718.078	0.484844
718.399	0.447357
718.719	0.464133
719.040	0.480318
719.360	0.483461
719.681	0.464127
720.001	0.454308
720.321	0.464515
720.642	0.454549
720.962	0.459384
721.282	0.463092
721.602	0.450454
721.922	0.470555
722.242	0.464560
722.562	0.464863
722.882	0.453394
723.202	0.451706
723.521	0.462701
723.841	0.448719
724.161	0.443128
724.481	0.463567
724.800	0.462953
