Date	2022年12月13日火曜日 03時34分19秒
Spectrometers	USB2+H05879
ダーク	使用
リファレンス	使用
積分時間[msec]	2
平均回数	10000
ｽﾑｰｼﾞﾝｸﾞ	0
Electrical Dark	USE
ピクセル数	2048
計測モード	吸光度
保存開始波長[nm]	190.664
保存終了波長[nm]	884.878
保存ﾋﾟｯﾁ波長[nm]	全波長

>>>>>>>>>> Data Start <<<<<<<<<<<<
190.664	0.000000
191.040	0.000000
191.415	0.000000
191.791	0.000000
192.166	0.239609
192.542	0.112070
192.917	0.661587
193.293	0.000000
193.668	0.132798
194.044	0.459866
194.419	0.000000
194.794	0.000000
195.170	0.406366
195.545	0.579362
195.920	0.000000
196.296	0.000000
196.671	0.000000
197.046	0.000000
197.421	0.000000
197.796	0.000000
198.171	0.000000
198.546	0.000000
198.922	0.000000
199.297	0.000000
199.672	0.000000
200.047	0.000000
200.422	0.416243
200.796	0.000000
201.171	0.000000
201.546	0.000000
201.921	1.187406
202.296	0.348231
202.671	0.000000
203.045	0.000000
203.420	0.363365
203.795	-0.032091
204.170	-0.234776
204.544	0.112206
204.919	0.926838
205.294	0.000000
205.668	0.321908
206.043	0.000000
206.417	0.000000
206.792	0.280168
207.166	0.000000
207.541	0.000000
207.915	-0.016230
208.289	0.000000
208.664	0.000000
209.038	1.609648
209.412	0.268742
209.787	0.000000
210.161	0.622373
210.535	0.305771
210.909	0.621747
211.284	0.000000
211.658	-0.655167
212.032	0.069697
212.406	0.000000
212.780	0.460315
213.154	0.000000
213.528	0.403568
213.902	0.410748
214.276	0.000000
214.650	0.000000
215.024	0.000000
215.398	0.000000
215.772	0.000000
216.145	-0.310211
216.519	0.000000
216.893	0.416330
217.267	0.000000
217.640	0.000000
218.014	0.653523
218.388	0.000000
218.761	0.000000
219.135	0.933526
219.508	0.000000
219.882	0.345903
220.256	0.000000
220.629	0.320476
221.003	0.380720
221.376	0.662970
221.749	0.000000
222.123	-0.097069
222.496	0.000000
222.869	0.265399
223.243	0.000000
223.616	-0.063152
223.989	0.000000
224.362	0.000000
224.736	0.068545
225.109	0.000000
225.482	0.000000
225.855	0.136856
226.228	0.621262
226.601	0.317655
226.974	0.000000
227.347	0.000000
227.720	0.000000
228.093	0.213990
228.466	-0.211422
