RamanScope Measure Spectrum Data V3.72

<< MEASURE CONDITION >>
Exposure Type,Aver
Exposure Time [sec],15
Exposure Count,30
Measure Time,2023/07/14 21:25:28
Data Name,""
Data Comment,""
Rayleigh Wave[nm],532.0

<< SAMPLE SPECTRUM >>
Wave[dcm-1],No106
146.591,858.80
147.626,1036.13
148.664,1268.97
149.699,1488.97
150.737,1722.37
151.772,1968.97
152.809,2181.73
153.846,2418.90
154.881,2644.53
155.918,2834.27
156.953,3014.10
157.989,3155.90
159.026,3288.07
160.060,3395.47
161.096,3480.50
162.130,3537.23
163.167,3587.83
164.200,3696.10
165.236,3727.20
166.272,3812.23
167.305,3852.23
168.341,3896.30
169.374,4039.17
170.409,4045.10
171.445,4169.47
172.477,4273.63
173.512,4337.70
174.545,4404.83
175.580,4422.20
176.614,4477.20
177.647,4512.07
178.681,4512.07
179.713,4517.90
180.747,4464.60
181.781,4451.20
182.813,4401.80
183.847,4411.03
184.878,4423.33
185.912,4325.20
186.945,4392.07
187.976,4398.97
189.010,4420.17
190.043,4451.17
191.073,4461.10
192.106,4487.73
193.137,4557.80
194.170,4549.20
195.202,4579.77
196.232,4617.37
197.265,4605.07
198.297,4684.67
199.327,4764.93
200.359,4829.97
201.388,4916.47
202.420,4980.20
203.452,5014.97
204.481,5082.33
205.512,5173.17
206.544,5245.97
207.573,5334.80
208.604,5401.30
209.635,5518.40
210.663,5655.33
211.694,5751.97
212.725,5825.47
213.753,5912.50
214.783,6049.20
215.813,6096.03
216.841,6150.60
217.871,6226.53
218.899,6196.23
219.929,6265.13
220.959,6244.77
221.986,6172.93
223.016,6095.80
224.045,5989.43
225.072,5908.47
226.101,5957.17
227.130,5841.03
228.157,5773.87
229.185,5711.40
230.214,5683.30
231.241,5630.37
232.269,5596.70
233.297,5554.83
234.323,5566.73
235.351,5491.63
236.379,5518.70
237.407,5560.57
238.433,5529.03
239.460,5572.67
240.488,5582.50
241.513,5649.13
242.540,5631.27
243.568,5704.43
244.592,5690.97
245.619,5777.53
246.646,5827.93
247.671,5769.37
248.697,5759.67
249.724,5689.30
250.748,5659.03
251.774,5649.50
252.801,5614.47
253.827,5607.50
254.850,5569.03
255.876,5578.70
256.902,5636.80
257.925,5601.93
258.951,5632.73
259.976,5602.87
260.999,5684.57
262.024,5675.43
263.049,5665.03
264.074,5714.33
265.097,5710.30
266.122,5744.53
267.146,5813.73
268.168,5834.70
269.193,5884.97
270.217,5916.57
271.241,5930.23
272.263,5920.37
273.287,6026.93
274.311,6028.30
275.332,6069.80
276.356,6091.77
277.379,6097.20
278.402,6066.33
279.424,6014.53
280.447,5949.10
281.470,5917.23
282.492,5933.20
283.513,5803.50
284.536,5778.63
285.558,5701.60
286.581,5663.13
287.601,5575.47
288.623,5580.57
289.645,5460.47
290.665,5412.70
291.687,5362.23
292.709,5302.80
293.730,5266.53
294.750,5222.53
295.771,5134.37
296.792,5160.10
297.813,5113.70
298.832,5056.17
299.853,5036.53
300.874,4944.43
301.895,4943.93
302.913,4835.33
303.934,4860.03
304.954,4843.07
305.975,4789.50
306.993,4723.80
308.013,4689.20
309.033,4712.27
310.052,4676.97
311.072,4653.27
312.090,4632.47
313.109,4617.17
314.129,4565.30
315.148,4557.93
316.165,4534.27
317.184,4506.87
318.203,4517.80
319.222,4486.67
320.238,4452.67
321.257,4445.50
322.275,4439.77
323.294,4451.83
324.312,4427.07
325.328,4420.03
326.346,4404.93
327.364,4409.00
328.382,4401.30
329.397,4416.70
330.415,4354.27
331.432,4367.33
332.450,4343.63
333.467,4359.80
334.482,4352.27
335.499,4320.93
336.516,4304.87
337.533,4323.20
338.547,4336.43
339.564,4284.03
340.580,4318.07
