RamanScope Measure Spectrum Data V3.72

<< MEASURE CONDITION >>
Exposure Type,Aver
Exposure Time [sec],15
Exposure Count,4
Measure Time,2023/07/15 16:39:59
Data Name,""
Data Comment,""
Rayleigh Wave[nm],532.0

<< SAMPLE SPECTRUM >>
Wave[dcm-1],No181
146.591,767.25
147.626,894.25
148.664,1065.75
149.699,1149.75
150.737,1325.50
151.772,1463.00
152.809,1598.00
153.846,1701.00
154.881,1839.00
155.918,1870.75
156.953,2024.50
157.989,2010.25
159.026,2099.50
160.060,2134.00
161.096,2226.00
162.130,2212.25
163.167,2265.25
164.200,2237.25
165.236,2353.50
166.272,2376.50
167.305,2445.00
168.341,2452.25
169.374,2497.75
170.409,2528.75
171.445,2540.75
172.477,2563.50
173.512,2587.50
174.545,2633.00
175.580,2637.75
176.614,2648.00
177.647,2650.00
178.681,2668.75
179.713,2650.50
180.747,2667.00
181.781,2622.00
182.813,2675.00
183.847,2730.25
184.878,2746.50
185.912,2689.00
186.945,2754.25
187.976,2800.25
189.010,2777.75
190.043,2798.50
191.073,2877.25
192.106,2905.75
193.137,2892.50
194.170,2947.50
195.202,2961.50
196.232,3045.25
197.265,3059.75
198.297,3134.00
199.327,3218.75
200.359,3182.75
201.388,3312.25
202.420,3397.25
203.452,3479.25
204.481,3538.00
205.512,3628.25
206.544,3734.75
207.573,3883.00
208.604,4024.25
209.635,4160.50
210.663,4267.50
211.694,4474.75
212.725,4645.25
213.753,4764.25
214.783,4950.00
215.813,4970.75
216.841,5048.00
217.871,5041.75
218.899,5056.25
219.929,5074.50
220.959,4856.75
221.986,4813.00
223.016,4626.25
224.045,4568.25
225.072,4380.75
226.101,4207.00
227.130,4115.50
228.157,4028.00
229.185,3949.75
230.214,3818.00
231.241,3751.25
232.269,3657.00
233.297,3684.50
234.323,3565.00
235.351,3555.50
236.379,3542.00
237.407,3569.75
238.433,3517.25
239.460,3511.25
240.488,3515.75
241.513,3481.50
242.540,3520.25
243.568,3601.00
244.592,3556.75
245.619,3644.25
246.646,3584.75
247.671,3554.75
248.697,3556.50
249.724,3643.00
250.748,3552.00
251.774,3551.00
252.801,3498.00
253.827,3557.50
254.850,3584.75
255.876,3562.00
256.902,3575.75
257.925,3641.75
258.951,3659.50
259.976,3706.25
260.999,3726.25
262.024,3756.50
263.049,3780.00
264.074,3798.50
265.097,3953.75
266.122,3964.25
267.146,3943.50
268.168,4055.50
269.193,4107.75
270.217,4127.75
271.241,4140.75
272.263,4219.50
273.287,4255.50
274.311,4278.25
275.332,4352.00
276.356,4342.00
277.379,4285.25
278.402,4298.50
279.424,4274.50
280.447,4319.50
281.470,4174.50
282.492,4194.75
283.513,4128.25
284.536,4053.50
285.558,4017.50
286.581,3931.00
287.601,3901.00
288.623,3818.00
289.645,3801.50
290.665,3709.25
291.687,3688.75
292.709,3571.50
293.730,3517.25
294.750,3477.00
295.771,3441.75
296.792,3356.00
297.813,3327.50
298.832,3290.25
299.853,3272.75
300.874,3206.00
301.895,3155.25
302.913,3149.50
303.934,3038.50
304.954,3028.25
305.975,3005.50
306.993,2969.00
308.013,2932.50
309.033,2945.75
310.052,2890.00
311.072,2854.50
312.090,2877.75
313.109,2887.50
314.129,2802.50
315.148,2804.25
316.165,2787.75
317.184,2734.25
318.203,2724.75
319.222,2697.50
320.238,2683.25
321.257,2711.00
322.275,2703.50
323.294,2654.25
324.312,2689.75
325.328,2666.75
326.346,2633.75
327.364,2599.00
328.382,2643.25
329.397,2591.25
330.415,2610.75
331.432,2612.75
332.450,2594.25
333.467,2567.25
334.482,2567.50
335.499,2570.75
336.516,2547.75
337.533,2564.75
338.547,2522.75
339.564,2523.25
340.580,2488.00
341.597,2525.00
342.613,2503.00
343.627,2530.75
344.643,2488.00
345.659,2537.25
346.675,2503.75
347.690,2577.50
348.704,2534.00
349.719,2482.50
350.735,2476.75
351.750,2487.75
352.765,2486.50
353.778,2524.00
354.793,2500.50
355.808,2480.25
356.822,2514.25
357.837,2510.75
358.851,2518.50
359.864,2515.25
360.878,2523.00
361.892,2547.75
362.906,2510.50
363.920,2526.25
364.932,2548.00
365.945,2558.50
366.959,2546.75
367.972,2566.50
368.986,2594.25
369.999,2573.25
371.010,2541.25
372.023,2588.50
373.036,2621.75
374.049,2560.75
375.061,2616.00
