RamanScope Measure Spectrum Data V3.72

<< MEASURE CONDITION >>
Exposure Type,Aver
Exposure Time [sec],15
Exposure Count,4
Measure Time,2023/07/15 15:46:32
Data Name,""
Data Comment,""
Rayleigh Wave[nm],532.0

<< SAMPLE SPECTRUM >>
Wave[dcm-1],No152
146.591,1102.00
147.626,1253.25
148.664,1480.75
149.699,1728.75
150.737,1944.25
151.772,2163.25
152.809,2338.50
153.846,2555.00
154.881,2758.00
155.918,2905.50
156.953,3008.00
157.989,3142.25
159.026,3271.50
160.060,3313.25
161.096,3395.25
162.130,3489.50
163.167,3508.50
164.200,3556.25
165.236,3609.50
166.272,3657.75
167.305,3755.00
168.341,3795.25
169.374,3878.00
170.409,3973.25
171.445,3986.00
172.477,4088.00
173.512,4144.50
174.545,4175.25
175.580,4325.75
176.614,4287.25
177.647,4296.00
178.681,4314.25
179.713,4278.75
180.747,4248.00
181.781,4223.25
182.813,4187.25
183.847,4144.75
184.878,4144.25
185.912,4095.50
186.945,4106.50
187.976,4110.25
189.010,4194.00
190.043,4246.75
191.073,4236.75
192.106,4272.75
193.137,4330.25
194.170,4362.50
195.202,4341.25
196.232,4420.50
197.265,4539.00
198.297,4571.25
199.327,4620.00
200.359,4674.75
201.388,4713.50
202.420,4818.25
203.452,4918.75
204.481,4962.75
205.512,5033.00
206.544,5159.25
207.573,5235.00
208.604,5304.25
209.635,5332.00
210.663,5438.25
211.694,5492.75
212.725,5617.50
213.753,5570.00
214.783,5687.25
215.813,5681.75
216.841,5620.75
217.871,5637.50
218.899,5608.50
219.929,5586.75
220.959,5536.75
221.986,5462.00
223.016,5343.75
224.045,5290.50
225.072,5349.00
226.101,5228.00
227.130,5240.50
228.157,5137.25
229.185,5093.75
230.214,5068.25
231.241,5065.25
232.269,4984.00
233.297,5074.25
234.323,5001.00
235.351,5031.00
236.379,5054.00
237.407,5040.25
238.433,5076.50
239.460,5128.50
240.488,5175.50
241.513,5177.75
242.540,5167.25
243.568,5222.00
244.592,5265.25
245.619,5303.50
246.646,5302.25
247.671,5240.75
248.697,5241.25
249.724,5224.75
250.748,5240.25
251.774,5187.75
252.801,5218.25
253.827,5248.00
254.850,5242.00
255.876,5278.50
256.902,5219.25
257.925,5281.00
258.951,5264.25
259.976,5300.25
260.999,5330.50
262.024,5443.25
263.049,5365.50
264.074,5415.00
265.097,5477.75
266.122,5521.50
267.146,5531.75
268.168,5468.00
269.193,5505.50
270.217,5599.00
271.241,5595.50
272.263,5611.25
273.287,5624.75
274.311,5591.25
275.332,5683.50
276.356,5611.50
277.379,5584.00
278.402,5535.25
279.424,5506.50
280.447,5379.00
281.470,5407.25
282.492,5357.75
283.513,5249.00
284.536,5179.00
285.558,5174.50
286.581,5041.00
287.601,5028.25
288.623,5009.50
289.645,4955.50
290.665,4941.50
291.687,4883.50
292.709,4808.25
293.730,4757.50
294.750,4786.50
295.771,4661.75
296.792,4678.50
297.813,4604.75
298.832,4551.50
299.853,4548.75
300.874,4492.75
301.895,4491.50
302.913,4454.25
303.934,4402.00
304.954,4392.00
305.975,4365.75
306.993,4357.75
308.013,4304.25
309.033,4332.75
310.052,4228.75
311.072,4261.25
312.090,4248.75
313.109,4237.00
314.129,4174.75
315.148,4132.25
316.165,4133.00
317.184,4182.75
318.203,4171.00
319.222,4096.00
320.238,4057.25
321.257,4075.75
322.275,4100.50
323.294,4088.00
324.312,4087.75
325.328,4036.75
326.346,4058.25
327.364,4000.75
328.382,4072.50
329.397,4056.75
330.415,3965.25
331.432,4002.25
332.450,3995.50
333.467,3988.50
334.482,4006.50
335.499,3982.75
336.516,4047.75
337.533,3973.25
338.547,3964.25
339.564,3932.50
340.580,4024.00
341.597,3974.75
342.613,3971.25
343.627,3953.00
344.643,3988.25
345.659,3959.50
346.675,3957.75
347.690,3922.25
348.704,3915.50
349.719,3917.00
350.735,3908.50
351.750,3934.75
352.765,3887.25
353.778,3938.00
354.793,3938.50
355.808,3901.50
356.822,3892.25
357.837,3903.00
358.851,3952.50
359.864,3909.75
360.878,3949.75
361.892,3877.25
362.906,3889.50
363.920,3950.00
364.932,3939.25
365.945,3885.00
366.959,3881.25
367.972,3891.50
368.986,3925.50
369.999,3934.00
371.010,3942.00
372.023,3949.75
373.036,3964.25
374.049,3917.50
375.061,3904.25
