RamanScope Measure Spectrum Data V3.72

<< MEASURE CONDITION >>
Exposure Type,Aver
Exposure Time [sec],15
Exposure Count,30
Measure Time,2023/07/04 16:35:26
Data Name,""
Data Comment,""
Rayleigh Wave[nm],532.0

<< SAMPLE SPECTRUM >>
Wave[dcm-1],No286
146.591,327.73
147.626,389.80
148.664,430.70
149.699,539.20
150.737,637.80
151.772,734.60
152.809,838.63
153.846,914.87
154.881,991.90
155.918,1046.57
156.953,1134.20
157.989,1214.50
159.026,1268.90
160.060,1300.43
161.096,1365.93
162.130,1394.80
163.167,1380.90
164.200,1390.90
165.236,1447.70
166.272,1474.77
167.305,1472.50
168.341,1530.23
169.374,1577.67
170.409,1587.30
171.445,1554.50
172.477,1632.53
173.512,1652.37
174.545,1711.33
175.580,1714.40
176.614,1739.37
177.647,1794.87
178.681,1763.77
179.713,1808.03
180.747,1864.37
181.781,1781.93
182.813,1780.63
183.847,1795.53
184.878,1830.77
185.912,1814.80
186.945,1824.53
187.976,1873.90
189.010,1844.43
190.043,1875.23
191.073,1930.93
192.106,1901.07
193.137,1924.40
194.170,1995.30
195.202,2004.87
196.232,2038.97
197.265,2113.93
198.297,2099.87
199.327,2161.07
200.359,2207.87
201.388,2284.00
202.420,2315.63
203.452,2368.27
204.481,2446.30
205.512,2554.67
206.544,2662.57
207.573,2722.23
208.604,2850.77
209.635,3077.03
210.663,3191.27
211.694,3380.43
212.725,3527.23
213.753,3781.10
214.783,3987.93
215.813,4228.07
216.841,4509.03
217.871,4727.27
218.899,4946.27
219.929,5154.07
220.959,5283.40
221.986,5308.43
223.016,5311.27
224.045,5212.67
225.072,5087.23
226.101,4850.00
227.130,4615.00
228.157,4331.27
229.185,4116.73
230.214,3903.23
231.241,3701.47
232.269,3521.83
233.297,3357.93
234.323,3276.23
235.351,3138.13
236.379,3049.73
237.407,3021.93
238.433,2888.37
239.460,2804.37
240.488,2810.53
241.513,2772.30
242.540,2761.73
243.568,2724.73
244.592,2710.03
245.619,2711.40
246.646,2723.73
247.671,2733.87
248.697,2727.07
249.724,2746.13
250.748,2738.77
251.774,2766.20
252.801,2790.40
253.827,2768.97
254.850,2791.67
255.876,2842.70
256.902,2828.50
257.925,2879.23
258.951,2896.97
259.976,2995.47
260.999,3064.57
262.024,3037.90
263.049,3122.73
264.074,3122.47
265.097,3261.40
266.122,3300.80
267.146,3402.10
268.168,3508.87
269.193,3529.47
270.217,3631.27
271.241,3729.53
272.263,3801.87
273.287,3882.60
274.311,3991.33
275.332,4031.40
276.356,4099.03
277.379,4159.47
278.402,4245.93
279.424,4251.27
280.447,4224.00
281.470,4246.37
282.492,4258.43
283.513,4190.17
284.536,4155.93
285.558,4074.23
286.581,4033.80
287.601,3949.90
288.623,3853.17
289.645,3786.00
290.665,3679.63
291.687,3594.23
292.709,3566.83
293.730,3434.17
294.750,3306.83
295.771,3239.70
296.792,3161.50
297.813,3065.63
298.832,2994.83
299.853,2914.77
300.874,2821.37
301.895,2761.53
302.913,2673.10
303.934,2617.10
304.954,2551.47
305.975,3082.83
306.993,2448.27
308.013,2388.77
309.033,2338.33
310.052,2270.07
311.072,2233.27
312.090,2180.33
313.109,2173.17
314.129,2144.70
315.148,2112.67
316.165,2035.60
317.184,2063.73
318.203,2066.57
319.222,1983.23
320.238,1998.17
321.257,1946.13
322.275,1940.73
323.294,1914.93
324.312,1926.63
325.328,1899.57
326.346,1926.70
327.364,1848.57
328.382,1866.07
329.397,1887.20
330.415,1795.17
331.432,1856.30
332.450,1799.27
333.467,1814.27
334.482,1793.90
335.499,1797.53
336.516,1816.60
337.533,1787.30
338.547,1804.30
339.564,1812.23
340.580,1823.90
341.597,1771.97
