RamanScope Measure Spectrum Data V3.72

<< MEASURE CONDITION >>
Exposure Type,Aver
Exposure Time [sec],15
Exposure Count,30
Measure Time,2023/07/04 16:59:30
Data Name,""
Data Comment,""
Rayleigh Wave[nm],532.0

<< SAMPLE SPECTRUM >>
Wave[dcm-1],No293
146.591,568.40
147.626,696.97
148.664,833.90
149.699,988.53
150.737,1146.30
151.772,1284.73
152.809,1442.17
153.846,1646.30
154.881,1764.90
155.918,1924.80
156.953,2048.63
157.989,2128.47
159.026,2245.67
160.060,2331.20
161.096,2428.20
162.130,2416.00
163.167,2518.77
164.200,2570.87
165.236,2602.03
166.272,2659.03
167.305,2658.93
168.341,2722.60
169.374,2770.17
170.409,2856.17
171.445,2862.70
172.477,2947.43
173.512,2951.80
174.545,3007.27
175.580,3040.03
176.614,3081.57
177.647,3165.87
178.681,3152.93
179.713,3164.47
180.747,3184.97
181.781,3139.47
182.813,3102.03
183.847,3082.57
184.878,3128.53
185.912,3086.57
186.945,3052.90
187.976,3114.53
189.010,3162.33
190.043,3151.63
191.073,3190.23
192.106,3188.43
193.137,3227.50
194.170,3273.03
195.202,3309.27
196.232,3366.73
197.265,3416.00
198.297,3426.23
199.327,3533.73
200.359,3557.47
201.388,3635.93
202.420,3718.43
203.452,3820.93
204.481,3869.40
205.512,4054.50
206.544,4170.17
207.573,4262.60
208.604,4430.73
209.635,4622.87
210.663,4817.53
211.694,4980.10
212.725,5240.43
213.753,5496.20
214.783,5691.57
215.813,5953.40
216.841,6131.77
217.871,6254.33
218.899,6359.63
219.929,6421.87
220.959,6439.13
221.986,6354.63
223.016,6200.13
224.045,5999.37
225.072,5878.90
226.101,5601.80
227.130,5431.17
228.157,5220.00
229.185,5002.27
230.214,4863.83
231.241,4726.70
232.269,4556.90
233.297,4479.23
234.323,4391.77
235.351,4301.03
236.379,4217.70
237.407,4142.00
238.433,4095.33
239.460,4136.63
240.488,4081.83
241.513,4107.47
242.540,4085.60
243.568,4076.70
244.592,4154.83
245.619,4154.33
246.646,4175.23
247.671,4194.00
248.697,4203.67
249.724,4171.60
250.748,4147.77
251.774,4158.53
252.801,4119.50
253.827,4062.30
254.850,4072.93
255.876,4073.27
256.902,4130.80
257.925,4137.37
258.951,4123.77
259.976,4168.03
260.999,4203.13
262.024,4233.53
263.049,4278.10
264.074,4309.47
265.097,4315.77
266.122,4400.80
267.146,4455.27
268.168,4494.90
269.193,4528.23
270.217,4606.90
271.241,4665.23
272.263,4715.73
273.287,4781.63
274.311,4848.70
275.332,4912.47
276.356,4962.40
277.379,5009.70
278.402,4945.57
279.424,4985.10
280.447,4942.43
281.470,4946.83
282.492,4940.10
283.513,4822.73
284.536,4790.60
285.558,4713.33
286.581,4667.27
287.601,4590.00
288.623,4513.03
289.645,4429.20
290.665,4346.30
291.687,4272.77
292.709,4170.87
293.730,4157.20
294.750,4097.53
295.771,4017.97
296.792,3961.63
297.813,3898.67
298.832,3818.80
299.853,3702.07
300.874,3713.13
301.895,3639.20
302.913,3602.83
303.934,3555.37
304.954,3506.03
305.975,3451.07
306.993,3373.13
308.013,3372.33
309.033,3371.00
310.052,3297.13
311.072,3252.07
312.090,3245.87
313.109,3212.93
314.129,3202.57
315.148,3167.80
316.165,3137.97
317.184,3097.93
318.203,3079.73
319.222,3075.97
320.238,3083.13
321.257,3026.97
322.275,3028.00
323.294,3022.60
324.312,2994.23
325.328,2953.27
326.346,2966.87
327.364,2954.97
328.382,2917.97
329.397,2936.97
330.415,2976.27
331.432,2890.50
332.450,2907.90
333.467,2893.80
334.482,2915.30
335.499,2885.50
336.516,2901.93
337.533,2874.57
338.547,2893.70
339.564,2835.17
340.580,2833.77
341.597,2836.80
