RamanScope Measure Spectrum Data V3.72

<< MEASURE CONDITION >>
Exposure Type,Aver
Exposure Time [sec],15
Exposure Count,30
Measure Time,2023/07/04 14:13:28
Data Name,""
Data Comment,""
Rayleigh Wave[nm],532.0

<< SAMPLE SPECTRUM >>
Wave[dcm-1],No243
146.591,610.43
147.626,718.67
148.664,842.77
149.699,1056.80
150.737,1178.57
151.772,1339.90
152.809,1499.30
153.846,1704.03
154.881,1854.03
155.918,1966.37
156.953,2114.27
157.989,2224.93
159.026,2307.93
160.060,2357.93
161.096,2435.13
162.130,2473.60
163.167,2528.40
164.200,2586.37
165.236,2661.17
166.272,2718.03
167.305,2696.57
168.341,2813.10
169.374,2821.07
170.409,2880.97
171.445,2908.70
172.477,2994.70
173.512,3005.30
174.545,3074.80
175.580,3139.83
176.614,3166.13
177.647,3216.90
178.681,3166.20
179.713,3234.17
180.747,3246.33
181.781,3192.03
182.813,3159.83
183.847,3213.60
184.878,3211.83
185.912,3195.30
186.945,3190.13
187.976,3230.77
189.010,3202.30
190.043,3210.37
191.073,3303.73
192.106,3289.07
193.137,3302.87
194.170,3352.77
195.202,3382.40
196.232,3412.43
197.265,3471.67
198.297,3503.10
199.327,3600.67
200.359,3634.27
201.388,3718.20
202.420,3757.93
203.452,3857.17
204.481,3958.80
205.512,4011.97
206.544,4171.30
207.573,4231.90
208.604,4360.07
209.635,4529.10
210.663,4684.53
211.694,4882.63
212.725,5037.77
213.753,5200.03
214.783,5365.87
215.813,5593.13
216.841,5688.23
217.871,5817.27
218.899,5920.73
219.929,5955.33
220.959,5972.07
221.986,5897.43
223.016,5762.80
224.045,5663.43
225.072,5458.77
226.101,5352.53
227.130,5185.03
228.157,4984.17
229.185,4831.10
230.214,4718.63
231.241,4637.60
232.269,4573.60
233.297,4398.13
234.323,4441.13
235.351,4380.17
236.379,4357.53
237.407,4310.03
238.433,4285.00
239.460,4224.77
240.488,4280.83
241.513,4314.60
242.540,4269.73
243.568,4313.23
244.592,4330.47
245.619,4388.00
246.646,4412.57
247.671,4424.70
248.697,4390.13
249.724,4343.00
250.748,4371.07
251.774,4378.73
252.801,4348.23
253.827,4332.70
254.850,4371.57
255.876,4315.27
256.902,4406.77
257.925,4397.63
258.951,4427.00
259.976,4484.23
260.999,4533.27
262.024,4589.27
263.049,4608.60
264.074,4664.27
265.097,4705.77
266.122,4768.37
267.146,4864.87
268.168,4953.03
269.193,4978.87
270.217,5013.00
271.241,5064.30
272.263,5162.37
273.287,5222.77
274.311,5295.90
275.332,5308.37
276.356,5363.83
277.379,5405.37
278.402,5374.93
279.424,5354.33
280.447,5306.33
281.470,5276.33
282.492,5243.10
283.513,5186.03
284.536,5094.67
285.558,5003.80
286.581,4942.50
287.601,4901.53
288.623,4821.53
289.645,4703.37
290.665,4580.37
291.687,4557.10
292.709,4478.23
293.730,4412.60
294.750,4294.90
295.771,4254.30
296.792,4179.37
297.813,4082.73
298.832,4067.07
299.853,3975.93
300.874,3918.43
301.895,3852.23
302.913,3823.90
303.934,3742.50
304.954,3704.97
305.975,3624.70
306.993,3603.63
308.013,3526.20
309.033,3538.80
310.052,3462.10
311.072,3409.40
312.090,3433.50
313.109,3373.70
314.129,3377.40
315.148,3375.87
316.165,3317.07
317.184,3277.90
318.203,3334.70
319.222,3256.53
320.238,3265.07
321.257,3242.07
322.275,3213.03
323.294,3230.53
324.312,3232.73
325.328,3162.03
326.346,3151.30
327.364,3146.10
328.382,3185.47
329.397,3148.33
330.415,3142.80
331.432,3100.30
332.450,3132.90
333.467,3114.87
334.482,3117.77
335.499,3065.47
336.516,3093.27
337.533,3078.47
338.547,3061.77
339.564,3055.93
340.580,3048.87
