RamanScope Measure Spectrum Data V3.72

<< MEASURE CONDITION >>
Exposure Type,Aver
Exposure Time [sec],15
Exposure Count,30
Measure Time,2023/07/14 20:55:37
Data Name,""
Data Comment,""
Rayleigh Wave[nm],532.0

<< SAMPLE SPECTRUM >>
Wave[dcm-1],No102
146.591,620.73
147.626,715.67
148.664,868.80
149.699,1052.23
150.737,1188.43
151.772,1369.93
152.809,1498.33
153.846,1663.00
154.881,1843.03
155.918,1950.20
156.953,2056.80
157.989,2170.60
159.026,2297.30
160.060,2362.67
161.096,2410.33
162.130,2438.33
163.167,2493.27
164.200,2549.43
165.236,2549.80
166.272,2658.60
167.305,2654.13
168.341,2711.80
169.374,2775.50
170.409,2841.33
171.445,2875.90
172.477,2927.30
173.512,2956.27
174.545,2960.57
175.580,3043.80
176.614,3055.57
177.647,3081.77
178.681,3058.87
179.713,3035.17
180.747,3041.87
181.781,3041.60
182.813,2968.83
183.847,2958.47
184.878,2981.90
185.912,2985.57
186.945,2997.27
187.976,3022.90
189.010,3002.23
190.043,3030.17
191.073,3083.90
192.106,3067.63
193.137,3128.17
194.170,3095.50
195.202,3151.27
196.232,3217.57
197.265,3186.73
198.297,3266.50
199.327,3291.97
200.359,3372.43
201.388,3415.50
202.420,3452.60
203.452,3492.13
204.481,3582.23
205.512,3697.77
206.544,3756.13
207.573,3829.77
208.604,3908.67
209.635,4124.20
210.663,4278.20
211.694,4486.10
212.725,4667.53
213.753,4909.90
214.783,5184.07
215.813,5415.37
216.841,5647.07
217.871,5847.90
218.899,6084.27
219.929,6188.23
220.959,6246.83
221.986,6297.77
223.016,6183.03
224.045,5999.20
225.072,5867.20
226.101,5582.47
227.130,5358.10
228.157,5088.27
229.185,4863.73
230.214,4666.27
231.241,4519.90
232.269,4370.00
233.297,4245.83
234.323,4172.70
235.351,4090.47
236.379,4048.57
237.407,4011.33
238.433,3969.40
239.460,3938.27
240.488,3940.60
241.513,3961.03
242.540,3910.00
243.568,3913.23
244.592,4008.90
245.619,4031.83
246.646,4069.73
247.671,4103.60
248.697,4084.27
249.724,4081.07
250.748,4046.80
251.774,4016.40
252.801,3996.23
253.827,3960.53
254.850,4005.20
255.876,3977.03
256.902,4037.37
257.925,4022.00
258.951,4000.87
259.976,4080.60
260.999,4153.60
262.024,4182.37
263.049,4211.07
264.074,4256.47
265.097,4308.70
266.122,4405.93
267.146,4441.17
268.168,4532.97
269.193,4613.83
270.217,4732.00
271.241,4790.53
272.263,4881.77
273.287,4999.60
274.311,5089.20
275.332,5215.03
276.356,5317.93
277.379,5369.47
278.402,5412.73
279.424,5480.00
280.447,5472.53
281.470,5489.90
282.492,5520.37
283.513,5505.40
284.536,5435.43
285.558,5382.97
286.581,5278.73
287.601,5194.53
288.623,5110.77
289.645,4963.87
290.665,4900.57
291.687,4765.17
292.709,4680.43
293.730,4608.33
294.750,4459.00
295.771,4389.03
296.792,4258.60
297.813,4207.03
298.832,4076.83
299.853,3994.73
300.874,3921.80
301.895,3841.63
302.913,3760.40
303.934,3707.87
304.954,3595.97
305.975,4103.80
306.993,3472.97
308.013,3441.40
309.033,3396.00
310.052,3327.87
311.072,3261.83
312.090,3217.00
313.109,3228.13
314.129,3193.40
315.148,3106.13
316.165,3139.03
317.184,3071.63
318.203,3085.70
319.222,3021.30
320.238,3021.70
321.257,2962.80
322.275,2963.83
323.294,2999.07
324.312,2941.90
325.328,2897.77
326.346,2878.27
327.364,2903.27
328.382,2892.90
329.397,2863.40
330.415,2857.43
331.432,2844.57
332.450,2791.10
333.467,2823.90
334.482,2815.03
335.499,2803.30
336.516,2766.60
337.533,2816.17
338.547,2794.90
339.564,2807.00
340.580,2781.23
