RamanScope Measure Spectrum Data V3.72

<< MEASURE CONDITION >>
Exposure Type,Aver
Exposure Time [sec],15
Exposure Count,4
Measure Time,2023/09/19 09:28:08
Data Name,""
Data Comment,""
Rayleigh Wave[nm],532.0

<< SAMPLE SPECTRUM >>
Wave[dcm-1],No212
146.591,880.75
147.626,1090.00
148.664,1313.00
149.699,1591.75
150.737,1837.75
151.772,2098.25
152.809,2363.75
153.846,2698.50
154.881,2933.25
155.918,3165.50
156.953,3432.00
157.989,3638.00
159.026,3808.50
160.060,3914.00
161.096,4044.75
162.130,4185.50
163.167,4207.50
164.200,4347.00
165.236,4466.25
166.272,4522.75
167.305,4576.75
168.341,4623.00
169.374,4723.50
170.409,4773.50
171.445,4866.25
172.477,4951.25
173.512,5012.50
174.545,5059.75
175.580,5138.00
176.614,5130.25
177.647,5212.50
178.681,5200.25
179.713,5251.25
180.747,5278.75
181.781,5312.75
182.813,5262.25
183.847,5200.75
184.878,5268.75
185.912,5187.75
186.945,5277.50
187.976,5209.25
189.010,5247.75
190.043,5299.50
191.073,5340.00
192.106,5339.50
193.137,5343.25
194.170,5431.00
195.202,5465.50
196.232,5555.75
197.265,5536.75
198.297,5581.25
199.327,5669.25
200.359,5705.50
201.388,5722.75
202.420,5761.00
203.452,5941.00
204.481,5988.00
205.512,5983.75
206.544,6139.25
207.573,6194.25
208.604,6275.00
209.635,6375.00
210.663,6554.50
211.694,6694.25
212.725,6835.50
213.753,6985.75
214.783,7104.50
215.813,7277.00
216.841,7470.75
217.871,7584.50
218.899,7758.25
219.929,7877.75
220.959,7935.50
221.986,8038.50
223.016,8028.50
224.045,7917.75
225.072,7887.75
226.101,7780.00
227.130,7560.50
228.157,7446.75
229.185,7369.00
230.214,7152.00
231.241,7116.50
232.269,6946.75
233.297,6815.25
234.323,6666.50
235.351,6565.25
236.379,6522.75
237.407,6445.75
238.433,6299.75
239.460,6305.50
240.488,6310.25
241.513,6272.75
242.540,6291.25
243.568,6208.75
244.592,6337.50
245.619,6348.00
246.646,6394.75
247.671,6388.00
248.697,6487.00
249.724,6365.50
250.748,6347.25
251.774,6324.00
252.801,6228.50
253.827,6267.50
254.850,6230.50
255.876,6195.50
256.902,6221.50
257.925,6126.25
258.951,6169.25
259.976,6188.50
260.999,6233.50
262.024,6218.00
263.049,6254.25
264.074,6205.75
265.097,6276.50
266.122,6256.50
267.146,6365.50
268.168,6340.25
269.193,6342.25
270.217,6470.50
271.241,6433.25
272.263,6538.00
273.287,6632.00
274.311,6618.75
275.332,6695.50
276.356,6731.25
277.379,6836.25
278.402,6829.50
279.424,6847.75
280.447,6902.75
281.470,6935.00
282.492,6922.25
283.513,6931.00
284.536,6849.25
285.558,6820.75
286.581,6777.50
287.601,6704.75
288.623,6677.00
289.645,6566.25
290.665,6553.25
291.687,6396.50
292.709,6363.25
293.730,6209.50
294.750,6157.25
295.771,6155.75
296.792,6071.25
297.813,5984.75
298.832,5944.75
299.853,5830.00
300.874,5807.75
301.895,5664.00
302.913,5669.25
303.934,5546.25
304.954,5531.25
305.975,5501.00
306.993,5439.75
308.013,5341.00
309.033,5350.00
310.052,5280.00
311.072,5233.25
312.090,5237.00
313.109,5196.25
314.129,5113.75
315.148,5090.75
316.165,5066.00
317.184,5031.75
318.203,4954.00
319.222,4962.50
320.238,5005.00
321.257,4929.75
322.275,4907.25
323.294,4918.25
324.312,4808.50
325.328,4834.75
326.346,4751.00
327.364,4791.00
328.382,4783.00
329.397,4786.25
330.415,4719.75
331.432,4715.50
332.450,4729.50
333.467,4721.75
334.482,4723.00
335.499,4630.50
336.516,4698.50
337.533,4681.50
338.547,4645.25
339.564,4638.25
340.580,4624.75
341.597,4629.25
342.613,4627.50
343.627,4614.25
344.643,4580.25
345.659,4617.00
346.675,4524.00
347.690,4561.50
348.704,4508.75
349.719,4536.50
350.735,4495.25
351.750,4519.25
352.765,4529.50
353.778,4450.75
354.793,4475.50
355.808,4514.75
356.822,4524.75
357.837,4518.50
358.851,4423.50
359.864,4438.25
360.878,4497.00
361.892,4510.00
362.906,4499.75
363.920,4519.75
364.932,4504.75
365.945,4484.50
366.959,4562.00
367.972,4515.75
368.986,4505.75
369.999,4517.75
371.010,4538.25
372.023,4505.25
373.036,4563.75
374.049,4547.00
375.061,4591.75
