RamanScope Measure Spectrum Data V3.72

<< MEASURE CONDITION >>
Exposure Type,Aver
Exposure Time [sec],15
Exposure Count,4
Measure Time,2023/07/15 16:47:47
Data Name,""
Data Comment,""
Rayleigh Wave[nm],532.0

<< SAMPLE SPECTRUM >>
Wave[dcm-1],No187
146.591,883.50
147.626,978.00
148.664,1144.50
149.699,1327.50
150.737,1456.50
151.772,1619.75
152.809,1777.50
153.846,1940.50
154.881,2025.50
155.918,2121.75
156.953,2250.00
157.989,2300.50
159.026,2401.50
160.060,2378.25
161.096,2452.50
162.130,2452.75
163.167,2549.50
164.200,2574.50
165.236,2627.00
166.272,2647.50
167.305,2668.00
168.341,2744.75
169.374,2835.00
170.409,2892.50
171.445,2901.25
172.477,2959.50
173.512,2988.50
174.545,3056.25
175.580,3028.50
176.614,3012.00
177.647,3005.50
178.681,3028.50
179.713,3002.00
180.747,2936.00
181.781,2951.75
182.813,2916.50
183.847,2954.50
184.878,2948.75
185.912,2964.25
186.945,2958.00
187.976,2966.50
189.010,2965.75
190.043,3005.50
191.073,3047.00
192.106,3042.75
193.137,3068.50
194.170,3115.25
195.202,3105.75
196.232,3163.50
197.265,3171.00
198.297,3207.75
199.327,3296.00
200.359,3285.75
201.388,3383.25
202.420,3429.50
203.452,3492.75
204.481,3575.75
205.512,3568.00
206.544,3664.75
207.573,3750.50
208.604,3832.00
209.635,3937.75
210.663,3988.75
211.694,4085.75
212.725,4138.75
213.753,4254.25
214.783,4297.50
215.813,4332.25
216.841,4448.75
217.871,4422.75
218.899,4428.75
219.929,4426.50
220.959,4426.50
221.986,4326.75
223.016,4336.00
224.045,4294.75
225.072,4223.75
226.101,4093.25
227.130,4007.00
228.157,3997.75
229.185,3962.00
230.214,3833.75
231.241,3823.75
232.269,3773.25
233.297,3729.25
234.323,3693.75
235.351,3730.50
236.379,3711.00
237.407,3712.00
238.433,3700.25
239.460,3647.25
240.488,3671.50
241.513,3709.00
242.540,3761.50
243.568,3835.75
244.592,3873.75
245.619,3873.50
246.646,3841.75
247.671,3906.50
248.697,3876.50
249.724,3845.00
250.748,3820.75
251.774,3756.25
252.801,3783.00
253.827,3777.50
254.850,3742.75
255.876,3774.25
256.902,3773.75
257.925,3819.50
258.951,3876.50
259.976,3861.00
260.999,3944.00
262.024,3889.00
263.049,3904.50
264.074,3961.25
265.097,3997.25
266.122,4037.50
267.146,4045.25
268.168,4081.75
269.193,4165.25
270.217,4194.00
271.241,4216.75
272.263,4267.00
273.287,4239.50
274.311,4324.75
275.332,4373.00
276.356,4372.25
277.379,4369.50
278.402,4385.00
279.424,4384.25
280.447,4378.25
281.470,4337.25
282.492,4326.00
283.513,4178.75
284.536,4192.25
285.558,4193.00
286.581,4035.75
287.601,4011.25
288.623,3972.00
289.645,3947.50
290.665,3928.50
291.687,3809.00
292.709,3735.75
293.730,3734.75
294.750,3671.25
295.771,3627.25
296.792,3605.50
297.813,3587.25
298.832,3504.75
299.853,3476.75
300.874,3407.75
301.895,3387.50
302.913,3324.75
303.934,3287.75
304.954,3258.25
305.975,3273.00
306.993,3197.00
308.013,3248.75
309.033,3084.75
310.052,3114.75
311.072,3131.75
312.090,3110.50
313.109,3061.00
314.129,2993.75
315.148,3007.00
316.165,3007.50
317.184,2984.25
318.203,2971.25
319.222,2936.25
320.238,2921.50
321.257,3005.50
322.275,2879.25
323.294,2896.75
324.312,2930.75
325.328,2848.50
326.346,2856.50
327.364,2800.75
328.382,2844.75
329.397,2785.75
330.415,2798.50
331.432,2738.25
332.450,2835.25
333.467,2810.25
334.482,2751.00
335.499,2714.50
336.516,2740.00
337.533,2719.00
338.547,2761.00
339.564,2709.25
340.580,2733.50
341.597,2694.50
342.613,2704.50
343.627,2750.25
344.643,2663.25
345.659,2722.50
346.675,2727.25
347.690,2707.00
348.704,2717.75
349.719,2636.50
350.735,2701.50
351.750,2684.25
352.765,2698.25
353.778,2695.75
354.793,2637.50
355.808,2702.75
356.822,2683.50
357.837,2685.75
358.851,2718.00
359.864,2634.50
360.878,2668.25
361.892,2682.50
362.906,2673.00
363.920,2676.25
364.932,2678.25
365.945,2675.00
366.959,2704.75
367.972,2698.25
368.986,2668.75
369.999,2673.00
371.010,2731.25
372.023,2700.00
373.036,2703.00
374.049,2742.50
375.061,2719.50
