RamanScope Measure Spectrum Data V3.72

<< MEASURE CONDITION >>
Exposure Type,Aver
Exposure Time [sec],15
Exposure Count,30
Measure Time,2023/07/04 14:25:02
Data Name,""
Data Comment,""
Rayleigh Wave[nm],532.0

<< SAMPLE SPECTRUM >>
Wave[dcm-1],No247
146.591,760.40
147.626,895.73
148.664,1094.30
149.699,1176.37
150.737,1493.60
151.772,1692.60
152.809,1929.53
153.846,2138.10
154.881,2331.13
155.918,2525.23
156.953,2698.17
157.989,2816.20
159.026,2940.67
160.060,3082.23
161.096,3101.63
162.130,3224.23
163.167,3281.23
164.200,3323.70
165.236,3420.23
166.272,3419.40
167.305,3466.50
168.341,3513.27
169.374,3612.53
170.409,3692.27
171.445,3703.93
172.477,3814.67
173.512,3818.80
174.545,3968.57
175.580,3952.50
176.614,3999.07
177.647,4053.30
178.681,4057.37
179.713,4061.03
180.747,4057.43
181.781,4025.73
182.813,4025.93
183.847,4033.30
184.878,4020.27
185.912,4023.30
186.945,4021.27
187.976,4030.30
189.010,4022.20
190.043,4080.90
191.073,4104.33
192.106,4097.00
193.137,4157.73
194.170,4162.67
195.202,4237.33
196.232,4346.47
197.265,4293.13
198.297,4402.80
199.327,4440.00
200.359,4499.83
201.388,4605.17
202.420,4669.93
203.452,4745.27
204.481,4897.33
205.512,4995.90
206.544,5081.83
207.573,5194.20
208.604,5327.50
209.635,5483.00
210.663,5726.27
211.694,5862.20
212.725,6016.07
213.753,6177.30
214.783,6379.47
215.813,6529.50
216.841,6674.63
217.871,6759.40
218.899,6722.77
219.929,6772.63
220.959,6737.00
221.986,6602.23
223.016,6466.90
224.045,6317.27
225.072,6203.23
226.101,6114.00
227.130,5953.03
228.157,5758.70
229.185,5676.33
230.214,5640.97
231.241,5487.80
232.269,5454.57
233.297,5362.83
234.323,5319.37
235.351,5270.50
236.379,5265.83
237.407,5240.57
238.433,5167.10
239.460,5160.40
240.488,5232.83
241.513,5243.67
242.540,5270.70
243.568,5296.83
244.592,5345.57
245.619,5364.73
246.646,5422.70
247.671,5398.40
248.697,5458.70
249.724,5461.97
250.748,5407.10
251.774,5386.10
252.801,5379.80
253.827,5369.60
254.850,5333.63
255.876,5370.23
256.902,5380.47
257.925,5429.87
258.951,5451.53
259.976,5486.97
260.999,5521.03
262.024,5590.03
263.049,5644.27
264.074,5621.73
265.097,5666.17
266.122,5726.83
267.146,5788.07
268.168,5868.40
269.193,5924.80
270.217,5916.23
271.241,6060.73
272.263,6084.17
273.287,6118.37
274.311,6150.57
275.332,6186.87
276.356,6206.93
277.379,6223.80
278.402,6217.87
279.424,6198.73
280.447,6123.30
281.470,6067.37
282.492,6034.67
283.513,5967.50
284.536,5876.30
285.558,5815.10
286.581,5716.40
287.601,5669.00
288.623,5609.70
289.645,5498.20
290.665,5392.23
291.687,5318.53
292.709,5297.87
293.730,5202.17
294.750,5142.33
295.771,5005.43
296.792,4977.70
297.813,4901.97
298.832,4872.20
299.853,4786.87
300.874,4730.83
301.895,4638.93
302.913,4617.27
303.934,4596.23
304.954,4496.27
305.975,4500.57
306.993,4413.40
308.013,4402.20
309.033,4392.53
310.052,4313.63
311.072,4292.57
312.090,4247.73
313.109,4269.17
314.129,4210.00
315.148,4207.00
316.165,4122.27
317.184,4128.60
318.203,4116.53
319.222,4165.43
320.238,4103.07
321.257,4032.97
322.275,4052.07
323.294,3995.57
324.312,4003.10
325.328,4000.87
326.346,3965.67
327.364,3939.03
328.382,3996.33
329.397,3963.77
330.415,3925.30
331.432,3917.57
332.450,3933.30
333.467,3940.17
334.482,3866.43
335.499,3894.73
336.516,3881.93
337.533,3908.77
338.547,3908.83
339.564,3850.40
340.580,3888.50
