RamanScope Measure Spectrum Data V3.72

<< MEASURE CONDITION >>
Exposure Type,Aver
Exposure Time [sec],15
Exposure Count,30
Measure Time,2023/07/12 12:24:11
Data Name,""
Data Comment,""
Rayleigh Wave[nm],532.0

<< SAMPLE SPECTRUM >>
Wave[dcm-1],No19
146.591,858.23
147.626,973.70
148.664,1146.57
149.699,1299.63
150.737,1474.90
151.772,1649.23
152.809,1780.93
153.846,1915.30
154.881,2052.60
155.918,2138.17
156.953,2266.10
157.989,2329.43
159.026,2418.43
160.060,2456.43
161.096,2467.17
162.130,2569.90
163.167,2559.53
164.200,2592.20
165.236,2652.07
166.272,2643.20
167.305,2719.27
168.341,2765.70
169.374,2793.97
170.409,2846.90
171.445,2935.43
172.477,2980.07
173.512,3002.07
174.545,3011.40
175.580,3064.30
176.614,3097.17
177.647,3051.83
178.681,3076.17
179.713,3046.13
180.747,3024.90
181.781,3004.67
182.813,2986.10
183.847,3002.00
184.878,2981.90
185.912,3006.20
186.945,3000.97
187.976,3062.80
189.010,3030.20
190.043,3092.23
191.073,3078.87
192.106,3124.87
193.137,3135.37
194.170,3213.03
195.202,3229.03
196.232,3258.40
197.265,3327.67
198.297,3404.23
199.327,3407.80
200.359,3477.27
201.388,3579.13
202.420,3650.63
203.452,3747.57
204.481,3805.50
205.512,3911.90
206.544,4084.53
207.573,4172.77
208.604,4274.40
209.635,4475.47
210.663,4714.07
211.694,4915.73
212.725,5051.30
213.753,5262.00
214.783,5410.53
215.813,5516.47
216.841,5571.20
217.871,5576.80
218.899,5540.37
219.929,5442.70
220.959,5345.97
221.986,5175.63
223.016,5017.03
224.045,4876.47
225.072,4744.43
226.101,4550.43
227.130,4436.80
228.157,4325.07
229.185,4219.40
230.214,4136.37
231.241,4064.57
232.269,4040.00
233.297,4005.20
234.323,3915.17
235.351,3928.13
236.379,3927.93
237.407,3878.23
238.433,3872.83
239.460,3937.87
240.488,3960.03
241.513,3947.03
242.540,4031.20
243.568,4005.70
244.592,4051.13
245.619,4072.37
246.646,4064.67
247.671,4004.63
248.697,3981.73
249.724,4001.47
250.748,3971.93
251.774,3941.43
252.801,3946.80
253.827,3973.53
254.850,3950.30
255.876,3992.37
256.902,4041.23
257.925,4039.83
258.951,4068.43
259.976,4152.13
260.999,4153.30
262.024,4179.43
263.049,4275.17
264.074,4282.73
265.097,4380.70
266.122,4441.73
267.146,4486.90
268.168,4526.57
269.193,4626.03
270.217,4662.37
271.241,4732.67
272.263,4793.70
273.287,4837.40
274.311,4935.73
275.332,4918.17
276.356,4924.47
277.379,4891.03
278.402,4853.50
279.424,4866.20
280.447,4812.27
281.470,4721.13
282.492,4662.97
283.513,4607.97
284.536,4524.30
285.558,4495.23
286.581,4377.60
287.601,4284.53
288.623,4262.40
289.645,4147.27
290.665,4112.37
291.687,4029.47
292.709,3920.90
293.730,3872.07
294.750,3818.83
295.771,3754.60
296.792,3704.53
297.813,3665.80
298.832,3562.87
299.853,3542.73
300.874,3479.43
301.895,3433.80
302.913,3421.83
303.934,3303.93
304.954,3347.20
305.975,3272.90
306.993,3256.20
308.013,3160.90
309.033,3170.07
310.052,3135.97
311.072,3145.60
312.090,3106.53
313.109,3120.57
314.129,3059.60
315.148,3011.33
316.165,3026.00
317.184,3016.47
318.203,2990.37
319.222,3005.73
320.238,2902.70
321.257,2975.70
322.275,2971.73
323.294,2887.97
324.312,2915.83
325.328,2924.67
326.346,2890.73
327.364,2927.43
328.382,2881.43
329.397,2875.20
330.415,2877.83
331.432,2874.60
332.450,2832.53
333.467,2848.93
334.482,2863.13
335.499,2817.03
336.516,2823.87
337.533,2843.80
338.547,2817.13
339.564,2781.87
340.580,2825.53
