RamanScope Measure Spectrum Data V3.72

<< MEASURE CONDITION >>
Exposure Type,Aver
Exposure Time [sec],15
Exposure Count,30
Measure Time,2023/07/04 12:20:12
Data Name,""
Data Comment,""
Rayleigh Wave[nm],532.0

<< SAMPLE SPECTRUM >>
Wave[dcm-1],No233
146.591,531.77
147.626,691.87
148.664,788.43
149.699,944.10
150.737,1109.97
151.772,1259.47
152.809,1415.03
153.846,1570.33
154.881,1742.87
155.918,1872.37
156.953,1971.27
157.989,2093.20
159.026,2137.00
160.060,2209.70
161.096,2281.40
162.130,2358.83
163.167,2382.53
164.200,2435.53
165.236,2480.37
166.272,2544.03
167.305,2570.13
168.341,2606.10
169.374,2635.57
170.409,2742.97
171.445,2750.10
172.477,2785.07
173.512,2811.77
174.545,2888.13
175.580,2896.57
176.614,2899.20
177.647,2944.80
178.681,2975.73
179.713,2983.80
180.747,3001.00
181.781,2943.43
182.813,2939.87
183.847,2979.27
184.878,2940.63
185.912,2929.50
186.945,2941.47
187.976,2942.13
189.010,2973.50
190.043,2971.00
191.073,2980.83
192.106,3027.53
193.137,3095.93
194.170,3114.00
195.202,3208.57
196.232,3194.23
197.265,3155.70
198.297,3279.23
199.327,3276.13
200.359,3353.63
201.388,3376.80
202.420,3431.67
203.452,3501.97
204.481,3585.00
205.512,3668.07
206.544,3754.23
207.573,3879.37
208.604,3934.87
209.635,4086.83
210.663,4240.40
211.694,4424.90
212.725,4594.63
213.753,4745.60
214.783,4958.73
215.813,5111.03
216.841,5180.03
217.871,5309.87
218.899,5392.10
219.929,5441.70
220.959,5402.50
221.986,5336.87
223.016,5252.93
224.045,5128.87
225.072,5005.93
226.101,4896.37
227.130,4706.27
228.157,4568.00
229.185,4435.73
230.214,4347.67
231.241,4216.93
232.269,4170.57
233.297,4059.70
234.323,3984.20
235.351,3941.87
236.379,3919.43
237.407,3904.37
238.433,3817.90
239.460,3849.83
240.488,3879.97
241.513,3878.20
242.540,3860.13
243.568,3879.50
244.592,3930.37
245.619,3982.30
246.646,4040.33
247.671,4000.90
248.697,3989.23
249.724,3967.53
250.748,3999.83
251.774,3993.53
252.801,3903.27
253.827,3905.50
254.850,3927.40
255.876,3963.60
256.902,3958.97
257.925,3984.90
258.951,3983.70
259.976,4005.17
260.999,4076.37
262.024,4131.60
263.049,4143.60
264.074,4138.73
265.097,4150.10
266.122,4277.57
267.146,4338.40
268.168,4380.43
269.193,4402.60
270.217,4479.90
271.241,4523.60
272.263,4610.33
273.287,4675.07
274.311,4733.97
275.332,4741.47
276.356,4808.70
277.379,4831.70
278.402,4875.87
279.424,4855.80
280.447,4805.83
281.470,4803.67
282.492,4800.63
283.513,4756.67
284.536,4642.50
285.558,4589.40
286.581,4564.70
287.601,4458.97
288.623,4441.20
289.645,4324.23
290.665,4236.40
291.687,4215.23
292.709,4129.57
293.730,4071.03
294.750,3973.30
295.771,3895.07
296.792,3811.17
297.813,3821.23
298.832,3777.93
299.853,3690.60
300.874,3599.37
301.895,3535.43
302.913,3519.70
303.934,3455.37
304.954,3432.23
305.975,3381.93
306.993,3371.03
308.013,3328.07
309.033,3290.60
310.052,3198.07
311.072,3196.93
312.090,3185.37
313.109,3146.50
314.129,3140.20
315.148,3095.20
316.165,3045.50
317.184,3069.90
318.203,3055.83
319.222,3033.33
320.238,3007.20
321.257,2990.43
322.275,2944.83
323.294,2989.30
324.312,2987.43
325.328,2915.97
326.346,2921.93
327.364,2935.27
328.382,2935.20
329.397,2937.03
330.415,2882.30
331.432,2868.00
332.450,2856.67
333.467,2902.50
334.482,2845.20
335.499,2858.53
336.516,2884.30
337.533,2856.30
338.547,2853.57
339.564,2883.97
340.580,2833.37
341.597,2834.13
