RamanScope Measure Spectrum Data V3.72

<< MEASURE CONDITION >>
Exposure Type,Aver
Exposure Time [sec],15
Exposure Count,30
Measure Time,2023/07/05 08:40:41
Data Name,""
Data Comment,""
Rayleigh Wave[nm],532.0

<< SAMPLE SPECTRUM >>
Wave[dcm-1],No305
146.591,712.17
147.626,830.57
148.664,953.80
149.699,1116.10
150.737,1252.53
151.772,1413.10
152.809,1568.10
153.846,1688.53
154.881,1809.73
155.918,1884.83
156.953,1969.20
157.989,2053.90
159.026,2150.67
160.060,2213.97
161.096,2246.47
162.130,2319.07
163.167,2344.57
164.200,2390.20
165.236,2431.80
166.272,2458.47
167.305,2480.20
168.341,2536.13
169.374,2540.37
170.409,2616.10
171.445,2637.50
172.477,2649.07
173.512,2693.53
174.545,2739.50
175.580,2725.97
176.614,2749.20
177.647,2786.47
178.681,2784.40
179.713,2832.07
180.747,2775.67
181.781,2777.57
182.813,2772.60
183.847,2814.50
184.878,2815.70
185.912,2788.43
186.945,2773.37
187.976,2866.23
189.010,2789.33
190.043,2852.10
191.073,2870.97
192.106,2913.07
193.137,2895.77
194.170,2932.37
195.202,2983.83
196.232,3008.00
197.265,2994.80
198.297,3070.90
199.327,3111.73
200.359,3133.77
201.388,3171.47
202.420,3234.87
203.452,3299.70
204.481,3323.47
205.512,3393.20
206.544,3440.70
207.573,3524.43
208.604,3582.93
209.635,3722.13
210.663,3859.33
211.694,3992.63
212.725,4078.23
213.753,4296.83
214.783,4477.23
215.813,4658.80
216.841,4818.87
217.871,4955.17
218.899,5127.90
219.929,5296.37
220.959,5326.53
221.986,5360.23
223.016,5303.03
224.045,5161.17
225.072,5028.37
226.101,4895.20
227.130,4690.03
228.157,4530.37
229.185,4370.30
230.214,4196.23
231.241,4057.50
232.269,3927.93
233.297,3879.27
234.323,3798.57
235.351,3738.47
236.379,3666.53
237.407,3683.60
238.433,3616.57
239.460,3602.23
240.488,3637.30
241.513,3668.17
242.540,3652.97
243.568,3700.93
244.592,3724.87
245.619,3788.60
246.646,3778.27
247.671,3806.63
248.697,3768.63
249.724,3716.43
250.748,3728.60
251.774,3696.97
252.801,3638.00
253.827,3619.63
254.850,3652.73
255.876,3639.03
256.902,3678.13
257.925,3694.93
258.951,3725.97
259.976,3786.63
260.999,3767.47
262.024,3799.37
263.049,3857.43
264.074,3907.63
265.097,3885.80
266.122,3972.87
267.146,4027.40
268.168,4084.23
269.193,4154.13
270.217,4234.53
271.241,4305.10
272.263,4351.60
273.287,4436.03
274.311,4497.13
275.332,4583.50
276.356,4655.10
277.379,4708.10
278.402,4774.03
279.424,4803.33
280.447,4853.97
281.470,4835.80
282.492,4825.93
283.513,4754.90
284.536,4725.37
285.558,4663.30
286.581,4612.17
287.601,4470.27
288.623,4423.47
289.645,4328.07
290.665,4304.73
291.687,4149.33
292.709,4130.47
293.730,4025.63
294.750,3934.73
295.771,3908.27
296.792,3863.47
297.813,3735.87
298.832,3624.37
299.853,3622.00
300.874,3533.77
301.895,3523.53
302.913,3412.63
303.934,3347.60
304.954,3327.33
305.975,3273.13
306.993,3231.20
308.013,3223.87
309.033,3146.97
310.052,3135.03
311.072,3060.03
312.090,3058.87
313.109,3056.03
314.129,2982.70
315.148,2985.67
316.165,2948.23
317.184,2910.10
318.203,2883.33
319.222,2841.60
320.238,2823.57
321.257,2783.87
322.275,2840.47
323.294,2785.83
324.312,2763.63
325.328,2760.07
326.346,2742.87
327.364,2802.70
328.382,2721.97
329.397,2727.20
330.415,2700.90
331.432,2725.90
332.450,2691.80
333.467,2715.23
334.482,2650.40
335.499,2661.43
336.516,2630.60
337.533,2643.80
338.547,2618.13
339.564,2615.97
340.580,2626.87
