RamanScope Measure Spectrum Data V3.72

<< MEASURE CONDITION >>
Exposure Type,Aver
Exposure Time [sec],15
Exposure Count,30
Measure Time,2023/07/04 15:33:27
Data Name,""
Data Comment,""
Rayleigh Wave[nm],532.0

<< SAMPLE SPECTRUM >>
Wave[dcm-1],No267
146.591,488.90
147.626,569.07
148.664,647.83
149.699,811.10
150.737,930.97
151.772,1067.57
152.809,1212.60
153.846,1339.23
154.881,1452.33
155.918,1557.23
156.953,1615.77
157.989,1733.37
159.026,1795.07
160.060,1851.77
161.096,1916.67
162.130,1958.43
163.167,1971.43
164.200,2060.80
165.236,2098.13
166.272,2151.10
167.305,2196.50
168.341,2196.70
169.374,2185.17
170.409,2246.97
171.445,2279.60
172.477,2275.73
173.512,2340.57
174.545,2352.37
175.580,2309.37
176.614,2360.47
177.647,2367.53
178.681,2460.30
179.713,2409.50
180.747,2456.00
181.781,2431.07
182.813,2462.93
183.847,2459.97
184.878,2501.07
185.912,2494.43
186.945,2466.50
187.976,2477.97
189.010,2536.93
190.043,2525.50
191.073,2550.50
192.106,2560.10
193.137,2592.00
194.170,2548.87
195.202,2604.47
196.232,2657.10
197.265,2668.80
198.297,2683.67
199.327,2725.80
200.359,2769.50
201.388,2718.43
202.420,2806.00
203.452,2816.10
204.481,2826.67
205.512,2876.83
206.544,2895.43
207.573,2904.53
208.604,2899.03
209.635,3015.60
210.663,3037.07
211.694,3106.13
212.725,3171.43
213.753,3274.23
214.783,3347.93
215.813,3466.60
216.841,3667.87
217.871,3711.63
218.899,3949.07
219.929,4152.40
220.959,4451.50
221.986,4715.23
223.016,5028.67
224.045,5269.23
225.072,5498.97
226.101,5663.83
227.130,5777.33
228.157,5649.10
229.185,5485.53
230.214,5205.47
231.241,4917.80
232.269,4600.43
233.297,4280.27
234.323,4056.03
235.351,3842.10
236.379,3709.87
237.407,3631.50
238.433,3513.40
239.460,3397.23
240.488,3382.50
241.513,3339.27
242.540,3355.10
243.568,3343.53
244.592,3320.20
245.619,3296.57
246.646,3345.83
247.671,3354.23
248.697,3369.77
249.724,3380.33
250.748,3421.20
251.774,3422.53
252.801,3348.73
253.827,3327.97
254.850,3290.60
255.876,3243.13
256.902,3250.50
257.925,3272.17
258.951,3236.07
259.976,3263.00
260.999,3248.33
262.024,3334.73
263.049,3318.70
264.074,3278.73
265.097,3315.37
266.122,3399.20
267.146,3415.00
268.168,3438.93
269.193,3432.53
270.217,3446.47
271.241,3532.37
272.263,3608.10
273.287,3621.03
274.311,3683.80
275.332,3782.57
276.356,3873.37
277.379,4018.80
278.402,4044.23
279.424,4176.67
280.447,4291.73
281.470,4442.50
282.492,4578.90
283.513,4712.97
284.536,4786.63
285.558,4874.77
286.581,5011.70
287.601,5027.03
288.623,5017.27
289.645,5022.23
290.665,4960.80
291.687,4924.13
292.709,4842.37
293.730,4753.93
294.750,4651.33
295.771,4531.10
296.792,4412.30
297.813,4303.03
298.832,4206.73
299.853,4105.10
300.874,3941.60
301.895,3889.90
302.913,3785.83
303.934,3683.43
304.954,3569.57
305.975,3446.10
306.993,3326.47
308.013,3256.00
309.033,3206.47
310.052,3127.57
311.072,3085.90
312.090,3003.03
313.109,3003.00
314.129,2894.90
315.148,2888.00
316.165,2835.80
317.184,2799.97
318.203,2807.17
319.222,2739.27
320.238,2702.70
321.257,2628.40
322.275,2629.23
323.294,2655.93
324.312,2593.87
325.328,2560.40
326.346,2578.27
327.364,2515.77
328.382,2557.43
329.397,2544.30
330.415,2512.60
331.432,2440.67
332.450,2517.23
333.467,2486.20
334.482,2502.87
335.499,2410.47
336.516,2436.10
337.533,2455.90
338.547,2448.07
339.564,2463.93
340.580,2413.43
341.597,2424.80
