RamanScope Measure Spectrum Data V3.72

<< MEASURE CONDITION >>
Exposure Type,Aver
Exposure Time [sec],15
Exposure Count,30
Measure Time,2023/07/03 20:55:13
Data Name,""
Data Comment,""
Rayleigh Wave[nm],532.0

<< SAMPLE SPECTRUM >>
Wave[dcm-1],No215
146.591,803.63
147.626,989.70
148.664,1122.50
149.699,1291.20
150.737,1486.63
151.772,1624.60
152.809,1747.97
153.846,1909.77
154.881,2014.90
155.918,2128.63
156.953,2228.27
157.989,2314.93
159.026,2388.53
160.060,2396.67
161.096,2542.47
162.130,2510.73
163.167,2575.97
164.200,2584.20
165.236,2663.17
166.272,2652.30
167.305,2715.57
168.341,2770.23
169.374,2827.73
170.409,2875.63
171.445,2904.83
172.477,2937.70
173.512,2977.80
174.545,3010.40
175.580,2980.90
176.614,3049.10
177.647,3044.07
178.681,3070.80
179.713,3052.00
180.747,3045.97
181.781,2980.83
182.813,3037.07
183.847,3032.83
184.878,3026.63
185.912,3058.73
186.945,3073.57
187.976,3058.43
189.010,3059.17
190.043,3162.10
191.073,3142.60
192.106,3180.27
193.137,3205.87
194.170,3251.83
195.202,3282.60
196.232,3329.63
197.265,3339.33
198.297,3386.70
199.327,3468.50
200.359,3497.33
201.388,3567.33
202.420,3639.80
203.452,3725.73
204.481,3771.27
205.512,3879.47
206.544,3954.70
207.573,4087.30
208.604,4251.60
209.635,4375.60
210.663,4522.40
211.694,4729.87
212.725,4911.70
213.753,5084.90
214.783,5373.50
215.813,5517.53
216.841,5695.57
217.871,5840.70
218.899,5859.33
219.929,5947.47
220.959,5938.50
221.986,5838.70
223.016,5728.47
224.045,5592.13
225.072,5421.40
226.101,5273.20
227.130,5040.27
228.157,4808.73
229.185,4691.87
230.214,4589.27
231.241,4438.00
232.269,4327.17
233.297,4213.57
234.323,4251.07
235.351,4105.10
236.379,4027.77
237.407,3991.13
238.433,3950.13
239.460,3987.60
240.488,3972.90
241.513,3970.80
242.540,4027.10
243.568,4064.20
244.592,4069.60
245.619,4172.90
246.646,4149.77
247.671,4154.17
248.697,4105.90
249.724,4067.17
250.748,4014.43
251.774,4011.10
252.801,3977.03
253.827,3967.17
254.850,3999.90
255.876,3952.30
256.902,3992.03
257.925,4013.87
258.951,4028.73
259.976,4095.83
260.999,4109.63
262.024,4132.03
263.049,4149.23
264.074,4184.10
265.097,4252.90
266.122,4308.27
267.146,4386.57
268.168,4430.67
269.193,4472.80
270.217,4577.30
271.241,4590.77
272.263,4705.50
273.287,4771.73
274.311,4825.67
275.332,4976.07
276.356,4984.97
277.379,5028.50
278.402,5031.97
279.424,5061.73
280.447,5015.60
281.470,5045.67
282.492,4981.70
283.513,4918.47
284.536,4842.80
285.558,4779.47
286.581,4735.17
287.601,4632.03
288.623,4556.03
289.645,4543.47
290.665,4444.13
291.687,4349.50
292.709,4232.63
293.730,4152.60
294.750,4129.97
295.771,4047.67
296.792,3927.97
297.813,3890.47
298.832,3775.07
299.853,3784.43
300.874,3716.40
301.895,3662.97
302.913,3582.93
303.934,3484.43
304.954,3463.83
305.975,4433.33
306.993,3384.77
308.013,3347.33
309.033,3263.67
310.052,3270.10
311.072,3300.07
312.090,3236.50
313.109,3233.40
314.129,3112.63
315.148,3113.17
316.165,3112.73
317.184,3197.47
318.203,3040.07
319.222,3020.13
320.238,3031.83
321.257,3026.07
322.275,2960.30
323.294,2989.63
324.312,2934.87
325.328,2947.20
326.346,2933.03
327.364,2943.10
328.382,2934.73
329.397,2902.93
330.415,2855.20
331.432,2904.13
332.450,2890.63
333.467,2885.40
334.482,2855.40
335.499,2831.47
336.516,2860.07
337.533,2839.03
338.547,2829.13
339.564,2804.83
340.580,2819.00
