RamanScope Measure Spectrum Data V3.72

<< MEASURE CONDITION >>
Exposure Type,Aver
Exposure Time [sec],15
Exposure Count,4
Measure Time,2023/07/15 14:40:45
Data Name,""
Data Comment,""
Rayleigh Wave[nm],532.0

<< SAMPLE SPECTRUM >>
Wave[dcm-1],No128
146.591,410.75
147.626,428.25
148.664,586.50
149.699,611.50
150.737,696.00
151.772,773.00
152.809,839.75
153.846,895.25
154.881,989.50
155.918,1011.25
156.953,1093.25
157.989,1143.25
159.026,1180.00
160.060,1205.75
161.096,1236.50
162.130,1227.00
163.167,1218.25
164.200,1265.00
165.236,1287.00
166.272,1358.75
167.305,1315.50
168.341,1333.25
169.374,1429.25
170.409,1408.00
171.445,1462.00
172.477,1433.50
173.512,1476.25
174.545,1512.00
175.580,1596.00
176.614,1566.75
177.647,1580.50
178.681,1593.25
179.713,1604.50
180.747,1542.00
181.781,1584.00
182.813,1556.75
183.847,1581.75
184.878,1535.00
185.912,1543.00
186.945,1522.75
187.976,1546.00
189.010,1522.25
190.043,1575.75
191.073,1585.50
192.106,1638.00
193.137,1661.25
194.170,1649.75
195.202,1744.25
196.232,1712.25
197.265,1750.75
198.297,1814.25
199.327,1902.00
200.359,1904.75
201.388,1979.75
202.420,2073.25
203.452,2167.75
204.481,2237.50
205.512,2334.75
206.544,2424.25
207.573,2558.50
208.604,2648.50
209.635,2850.50
210.663,3002.50
211.694,3183.50
212.725,3398.25
213.753,3642.50
214.783,3874.25
215.813,4108.50
216.841,4253.50
217.871,4414.75
218.899,4564.25
219.929,4570.25
220.959,4480.50
221.986,4422.50
223.016,4277.00
224.045,4034.25
225.072,3875.50
226.101,3618.75
227.130,3402.50
228.157,3219.25
229.185,3065.50
230.214,2903.50
231.241,2819.00
232.269,2670.25
233.297,2592.00
234.323,2503.50
235.351,2421.75
236.379,2371.50
237.407,2316.00
238.433,2273.50
239.460,2285.50
240.488,2248.75
241.513,2231.00
242.540,2229.50
243.568,2164.50
244.592,2236.25
245.619,2224.25
246.646,2188.00
247.671,2184.25
248.697,2167.25
249.724,2224.75
250.748,2228.25
251.774,2168.00
252.801,2195.25
253.827,2236.00
254.850,2285.50
255.876,2267.75
256.902,2371.50
257.925,2315.75
258.951,2384.75
259.976,2450.50
260.999,2456.00
262.024,2504.75
263.049,2545.00
264.074,2594.50
265.097,2627.25
266.122,2705.75
267.146,2807.50
268.168,2860.75
269.193,2922.75
270.217,2979.75
271.241,3006.00
272.263,3134.25
273.287,3161.00
274.311,3235.25
275.332,3277.00
276.356,3358.75
277.379,3342.75
278.402,3360.25
279.424,3369.25
280.447,3363.25
281.470,3335.50
282.492,3323.75
283.513,3249.00
284.536,3230.25
285.558,3197.75
286.581,3070.50
287.601,3049.00
288.623,2962.75
289.645,2953.00
290.665,2831.25
291.687,2763.00
292.709,2681.50
293.730,2595.00
294.750,2531.75
295.771,2464.75
296.792,2443.50
297.813,2362.00
298.832,2255.75
299.853,2247.25
300.874,2216.00
301.895,2148.50
302.913,2083.50
303.934,2013.75
304.954,1977.25
305.975,1896.75
306.993,1863.25
308.013,1835.50
309.033,1815.75
310.052,1803.50
311.072,1753.75
312.090,1725.25
313.109,1695.50
314.129,1642.00
315.148,1640.25
316.165,1592.25
317.184,1611.00
318.203,1596.75
319.222,1561.25
320.238,1549.25
321.257,1575.00
322.275,1539.25
323.294,1482.75
324.312,1493.25
325.328,1445.00
326.346,1486.75
327.364,1437.25
328.382,1452.50
329.397,1425.00
330.415,1473.50
331.432,1448.25
332.450,1403.25
333.467,1396.50
334.482,1381.50
335.499,1385.25
336.516,1395.25
337.533,1424.25
338.547,1385.25
339.564,1459.75
340.580,1333.00
341.597,1399.00
342.613,1321.25
343.627,1381.25
344.643,1390.75
345.659,1396.00
346.675,1365.75
347.690,1395.00
348.704,1372.75
349.719,1364.00
350.735,1340.50
351.750,1369.00
352.765,1382.75
353.778,1361.00
354.793,1378.50
355.808,1383.75
356.822,1368.25
357.837,1413.75
358.851,1382.25
359.864,1354.75
360.878,1399.00
361.892,1418.50
362.906,1378.00
363.920,1400.25
364.932,1429.75
365.945,1397.50
366.959,1447.75
367.972,1432.50
368.986,1403.75
369.999,1468.00
371.010,1470.50
372.023,1494.50
373.036,1497.50
374.049,1448.25
375.061,1450.50
376.072,1500.50
