RamanScope Measure Spectrum Data V3.72

<< MEASURE CONDITION >>
Exposure Type,Aver
Exposure Time [sec],15
Exposure Count,30
Measure Time,2023/07/12 12:43:17
Data Name,""
Data Comment,""
Rayleigh Wave[nm],532.0

<< SAMPLE SPECTRUM >>
Wave[dcm-1],No23
146.591,1112.20
147.626,1270.73
148.664,1534.80
149.699,1663.10
150.737,1898.93
151.772,2087.57
152.809,2238.57
153.846,2444.87
154.881,2557.50
155.918,2671.20
156.953,2803.13
157.989,2881.43
159.026,2976.07
160.060,3069.03
161.096,3138.93
162.130,3167.07
163.167,3176.37
164.200,3225.57
165.236,3278.90
166.272,3333.43
167.305,3432.93
168.341,3456.93
169.374,3508.90
170.409,3560.60
171.445,3623.10
172.477,3700.37
173.512,3687.47
174.545,3690.77
175.580,3712.00
176.614,3726.47
177.647,3719.40
178.681,3730.10
179.713,3716.67
180.747,3685.90
181.781,3661.97
182.813,3689.00
183.847,3706.87
184.878,3709.17
185.912,3686.23
186.945,3765.40
187.976,3781.77
189.010,3772.53
190.043,3827.70
191.073,3861.80
192.106,3870.03
193.137,3893.37
194.170,3977.00
195.202,3962.60
196.232,3987.17
197.265,4043.37
198.297,4146.77
199.327,4106.57
200.359,4193.20
201.388,4222.77
202.420,4292.10
203.452,4371.47
204.481,4453.53
205.512,4530.30
206.544,4542.23
207.573,4640.57
208.604,4747.03
209.635,4805.37
210.663,4904.20
211.694,5052.73
212.725,5118.70
213.753,5267.83
214.783,5274.00
215.813,5310.00
216.841,5366.83
217.871,5410.03
218.899,5452.37
219.929,5436.10
220.959,5404.77
221.986,5343.27
223.016,5251.67
224.045,5249.60
225.072,5114.03
226.101,5029.87
227.130,4912.97
228.157,4910.00
229.185,4851.73
230.214,4819.97
231.241,4708.43
232.269,4688.63
233.297,4693.13
234.323,4666.33
235.351,4603.93
236.379,4583.40
237.407,4624.47
238.433,4578.70
239.460,4655.17
240.488,4649.60
241.513,4704.70
242.540,4736.67
243.568,4846.23
244.592,4777.60
245.619,4838.70
246.646,4863.40
247.671,4812.00
248.697,4784.63
249.724,4756.80
250.748,4718.70
251.774,4692.97
252.801,4683.50
253.827,4729.77
254.850,4729.70
255.876,4665.93
256.902,4715.73
257.925,4743.73
258.951,4784.27
259.976,4789.33
260.999,4759.33
262.024,4775.07
263.049,4818.33
264.074,4830.77
265.097,4854.50
266.122,4926.27
267.146,4950.73
268.168,4926.10
269.193,5041.83
270.217,5039.80
271.241,5106.67
272.263,5144.03
273.287,5141.07
274.311,5183.03
275.332,5240.30
276.356,5192.63
277.379,5191.87
278.402,5192.33
279.424,5153.33
280.447,5114.70
281.470,5053.87
282.492,5008.13
283.513,4954.37
284.536,4894.33
285.558,4846.27
286.581,4794.63
287.601,4689.27
288.623,4668.13
289.645,4620.40
290.665,4581.17
291.687,4510.13
292.709,4472.20
293.730,4390.93
294.750,4419.17
295.771,4325.67
296.792,4274.73
297.813,4215.73
298.832,4158.60
299.853,4134.63
300.874,4087.63
301.895,4057.83
302.913,4042.03
303.934,4050.83
304.954,3979.97
305.975,3999.13
306.993,3891.50
308.013,3933.03
309.033,3857.30
310.052,3849.03
311.072,3817.63
312.090,3799.13
313.109,3793.83
314.129,3760.97
315.148,3752.67
316.165,3753.93
317.184,3716.43
318.203,3686.67
319.222,3663.60
320.238,3696.07
321.257,3629.07
322.275,3636.93
323.294,3619.20
324.312,3578.00
325.328,3577.43
326.346,3615.30
327.364,3562.97
328.382,3592.13
329.397,3560.53
330.415,3545.40
331.432,3510.00
332.450,3547.50
333.467,3472.97
334.482,3494.43
335.499,3478.87
336.516,3513.67
337.533,3486.37
338.547,3481.10
339.564,3455.43
340.580,3496.63
