RamanScope Measure Spectrum Data V3.72

<< MEASURE CONDITION >>
Exposure Type,Aver
Exposure Time [sec],15
Exposure Count,30
Measure Time,2023/07/03 21:06:25
Data Name,""
Data Comment,""
Rayleigh Wave[nm],532.0

<< SAMPLE SPECTRUM >>
Wave[dcm-1],No219
146.591,699.10
147.626,832.57
148.664,965.17
149.699,1089.60
150.737,1243.70
151.772,1356.20
152.809,1462.73
153.846,1606.23
154.881,1737.50
155.918,1850.63
156.953,1909.07
157.989,1964.33
159.026,2044.20
160.060,2071.43
161.096,2124.07
162.130,2142.93
163.167,2177.70
164.200,2236.13
165.236,2287.33
166.272,2313.30
167.305,2346.47
168.341,2352.50
169.374,2413.00
170.409,2446.00
171.445,2496.40
172.477,2517.17
173.512,2516.97
174.545,2591.90
175.580,2599.23
176.614,2653.87
177.647,2658.37
178.681,2613.17
179.713,2660.43
180.747,2623.87
181.781,2591.53
182.813,2645.97
183.847,2612.13
184.878,2589.73
185.912,2614.60
186.945,2662.87
187.976,2634.27
189.010,2676.43
190.043,2695.93
191.073,2675.40
192.106,2734.27
193.137,2765.80
194.170,2783.63
195.202,2797.40
196.232,2880.27
197.265,2943.57
198.297,2950.57
199.327,2975.97
200.359,3064.53
201.388,3123.20
202.420,3151.17
203.452,3258.83
204.481,3340.23
205.512,3447.47
206.544,3518.77
207.573,3607.30
208.604,3738.97
209.635,3937.57
210.663,4027.17
211.694,4269.50
212.725,4436.37
213.753,4662.63
214.783,4912.07
215.813,5043.83
216.841,5204.90
217.871,5334.20
218.899,5455.70
219.929,5497.93
220.959,5494.73
221.986,5443.83
223.016,5320.43
224.045,5132.23
225.072,4963.73
226.101,4728.17
227.130,4561.70
228.157,4388.17
229.185,4194.33
230.214,4027.80
231.241,3911.90
232.269,3801.50
233.297,3749.63
234.323,3693.93
235.351,3569.93
236.379,3545.20
237.407,3541.77
238.433,3410.70
239.460,3467.90
240.488,3443.70
241.513,3454.53
242.540,3514.40
243.568,3530.43
244.592,3551.43
245.619,3575.80
246.646,3587.43
247.671,3554.53
248.697,3547.70
249.724,3521.07
250.748,3488.93
251.774,3508.73
252.801,3437.37
253.827,3441.63
254.850,3425.80
255.876,3468.03
256.902,3451.00
257.925,3446.57
258.951,3478.33
259.976,3476.87
260.999,3585.97
262.024,3580.13
263.049,3576.90
264.074,3649.07
265.097,3689.77
266.122,3726.93
267.146,3812.47
268.168,3857.83
269.193,3938.63
270.217,4036.03
271.241,4002.23
272.263,4106.07
273.287,4153.57
274.311,4214.80
275.332,4289.47
276.356,4356.10
277.379,4404.73
278.402,4407.77
279.424,4427.33
280.447,4390.87
281.470,4402.20
282.492,4373.87
283.513,4332.70
284.536,4252.47
285.558,4170.87
286.581,4126.60
287.601,4076.13
288.623,4018.30
289.645,3947.60
290.665,3878.83
291.687,3762.23
292.709,3697.93
293.730,3616.40
294.750,3570.27
295.771,3518.63
296.792,3379.63
297.813,3406.13
298.832,3305.13
299.853,3268.50
300.874,3224.27
301.895,3166.10
302.913,3107.10
303.934,3028.03
304.954,3019.90
305.975,2982.50
306.993,2938.77
308.013,2883.77
309.033,2879.13
310.052,2844.77
311.072,2762.77
312.090,2773.67
313.109,2712.90
314.129,2686.87
315.148,2658.20
316.165,2665.00
317.184,2616.77
318.203,2623.07
319.222,2608.33
320.238,2557.83
321.257,2600.03
322.275,2554.57
323.294,2532.83
324.312,2555.63
325.328,2466.80
326.346,2488.37
327.364,2526.20
328.382,2475.10
329.397,2477.80
330.415,2442.83
331.432,2402.60
332.450,2419.90
333.467,2384.47
334.482,2411.60
335.499,2422.47
336.516,2427.83
337.533,2404.00
338.547,2388.57
339.564,2362.50
340.580,2409.80
