RamanScope Measure Spectrum Data V3.72

<< MEASURE CONDITION >>
Exposure Type,Aver
Exposure Time [sec],15
Exposure Count,30
Measure Time,2023/07/04 14:57:17
Data Name,""
Data Comment,""
Rayleigh Wave[nm],532.0

<< SAMPLE SPECTRUM >>
Wave[dcm-1],No256
146.591,664.03
147.626,812.33
148.664,1029.67
149.699,1167.83
150.737,1373.23
151.772,1571.23
152.809,1756.17
153.846,1910.17
154.881,2112.00
155.918,2296.33
156.953,2451.17
157.989,2564.27
159.026,2707.77
160.060,2811.83
161.096,2857.50
162.130,2937.20
163.167,2987.17
164.200,3058.73
165.236,3114.73
166.272,3155.00
167.305,3181.47
168.341,3241.47
169.374,3327.27
170.409,3360.47
171.445,3429.23
172.477,3530.97
173.512,3557.27
174.545,3612.77
175.580,3687.47
176.614,3699.70
177.647,3758.27
178.681,3743.37
179.713,3823.27
180.747,3774.20
181.781,3766.57
182.813,3690.57
183.847,3733.40
184.878,3709.80
185.912,3700.27
186.945,3715.17
187.976,3716.27
189.010,3718.90
190.043,3794.70
191.073,3850.53
192.106,3844.63
193.137,3826.50
194.170,3906.60
195.202,3994.57
196.232,4040.43
197.265,4074.77
198.297,4112.60
199.327,4207.17
200.359,4277.33
201.388,4359.67
202.420,4467.13
203.452,4515.80
204.481,4630.30
205.512,4798.73
206.544,4950.93
207.573,5063.07
208.604,5265.17
209.635,5458.87
210.663,5633.47
211.694,5887.43
212.725,6116.57
213.753,6324.20
214.783,6554.53
215.813,6808.93
216.841,6844.13
217.871,6952.17
218.899,6987.83
219.929,6989.13
220.959,6978.33
221.986,6797.20
223.016,6630.50
224.045,6419.93
225.072,6253.90
226.101,6076.90
227.130,5932.40
228.157,5752.90
229.185,5582.30
230.214,5413.83
231.241,5369.17
232.269,5287.03
233.297,5171.63
234.323,5084.13
235.351,5034.43
236.379,4980.70
237.407,4969.63
238.433,4897.67
239.460,4896.30
240.488,4924.03
241.513,4978.40
242.540,4946.57
243.568,4951.13
244.592,5002.37
245.619,5009.30
246.646,5065.60
247.671,5064.23
248.697,5068.60
249.724,5033.87
250.748,5008.73
251.774,4990.90
252.801,5028.13
253.827,5033.37
254.850,5000.87
255.876,5038.50
256.902,5059.67
257.925,5104.03
258.951,5131.73
259.976,5130.60
260.999,5233.27
262.024,5284.23
263.049,5301.77
264.074,5358.73
265.097,5423.73
266.122,5483.13
267.146,5544.87
268.168,5610.23
269.193,5685.07
270.217,5732.97
271.241,5799.93
272.263,5889.53
273.287,5955.67
274.311,5987.80
275.332,5968.53
276.356,6019.20
277.379,6035.77
278.402,6062.47
279.424,5985.37
280.447,5885.30
281.470,5877.37
282.492,5849.83
283.513,5710.33
284.536,5689.97
285.558,5540.97
286.581,5489.53
287.601,5419.53
288.623,5345.87
289.645,5200.53
290.665,5166.87
291.687,5083.73
292.709,5000.40
293.730,4862.50
294.750,4861.20
295.771,4754.97
296.792,4711.10
297.813,4639.07
298.832,4600.50
299.853,4473.03
300.874,4446.00
301.895,4355.70
302.913,4306.27
303.934,4259.93
304.954,4216.67
305.975,4135.10
306.993,4108.90
308.013,4071.70
309.033,4063.17
310.052,3993.67
311.072,3970.20
312.090,3927.90
313.109,3911.73
314.129,3918.47
315.148,3898.50
316.165,3807.73
317.184,3811.47
318.203,3802.83
319.222,3797.57
320.238,3719.53
321.257,3716.73
322.275,3710.07
323.294,3729.07
324.312,3693.30
325.328,3641.17
326.346,3642.87
327.364,3669.53
328.382,3641.30
329.397,3616.47
330.415,3648.13
331.432,3612.40
332.450,3547.43
333.467,3627.50
334.482,3604.43
335.499,3566.77
336.516,3569.30
337.533,3544.00
338.547,3559.70
339.564,3563.63
340.580,3565.83
