RamanScope Measure Spectrum Data V3.72

<< MEASURE CONDITION >>
Exposure Type,Aver
Exposure Time [sec],15
Exposure Count,4
Measure Time,2023/07/15 16:29:35
Data Name,""
Data Comment,""
Rayleigh Wave[nm],532.0

<< SAMPLE SPECTRUM >>
Wave[dcm-1],No173
146.591,1014.00
147.626,1168.50
148.664,1364.75
149.699,1557.00
150.737,1729.50
151.772,1922.25
152.809,2099.75
153.846,2249.25
154.881,2390.50
155.918,2507.25
156.953,2678.25
157.989,2708.50
159.026,2779.00
160.060,2832.50
161.096,2889.00
162.130,2919.75
163.167,2996.75
164.200,3012.50
165.236,3081.75
166.272,3096.25
167.305,3197.00
168.341,3223.25
169.374,3284.25
170.409,3317.75
171.445,3444.00
172.477,3477.75
173.512,3516.25
174.545,3517.25
175.580,3584.25
176.614,3558.25
177.647,3550.00
178.681,3580.00
179.713,3550.50
180.747,3523.00
181.781,3476.25
182.813,3493.25
183.847,3509.50
184.878,3515.25
185.912,3460.75
186.945,3586.00
187.976,3589.50
189.010,3569.00
190.043,3619.00
191.073,3627.25
192.106,3696.25
193.137,3719.50
194.170,3744.50
195.202,3805.50
196.232,3840.25
197.265,3856.00
198.297,3946.75
199.327,4007.50
200.359,4078.75
201.388,4210.00
202.420,4243.25
203.452,4322.25
204.481,4415.50
205.512,4550.25
206.544,4631.75
207.573,4778.25
208.604,4856.00
209.635,5033.75
210.663,5107.00
211.694,5292.25
212.725,5447.75
213.753,5572.50
214.783,5618.25
215.813,5677.25
216.841,5774.75
217.871,5817.00
218.899,5760.75
219.929,5792.25
220.959,5729.50
221.986,5604.50
223.016,5473.75
224.045,5418.75
225.072,5324.00
226.101,5192.00
227.130,5073.25
228.157,4959.75
229.185,4860.25
230.214,4778.75
231.241,4720.50
232.269,4607.00
233.297,4556.00
234.323,4549.50
235.351,4466.25
236.379,4498.00
237.407,4380.75
238.433,4418.50
239.460,4497.50
240.488,4416.50
241.513,4429.25
242.540,4451.75
243.568,4462.50
244.592,4508.50
245.619,4582.50
246.646,4470.00
247.671,4477.00
248.697,4458.75
249.724,4445.25
250.748,4410.00
251.774,4419.75
252.801,4389.50
253.827,4392.25
254.850,4416.00
255.876,4465.25
256.902,4449.75
257.925,4481.50
258.951,4459.25
259.976,4516.25
260.999,4522.25
262.024,4611.75
263.049,4653.50
264.074,4664.75
265.097,4760.25
266.122,4805.00
267.146,4836.00
268.168,4837.50
269.193,4910.50
270.217,4928.50
271.241,5010.00
272.263,5032.50
273.287,5055.50
274.311,5100.75
275.332,5168.25
276.356,5157.50
277.379,5124.00
278.402,5110.75
279.424,5054.75
280.447,5073.00
281.470,5009.50
282.492,4984.00
283.513,4873.00
284.536,4828.25
285.558,4818.25
286.581,4702.25
287.601,4601.50
288.623,4527.75
289.645,4525.00
290.665,4465.25
291.687,4421.75
292.709,4304.50
293.730,4258.75
294.750,4230.25
295.771,4192.00
296.792,4151.75
297.813,4061.25
298.832,3992.00
299.853,4001.00
300.874,3896.50
301.895,3899.00
302.913,3819.00
303.934,3841.25
304.954,3743.75
305.975,3738.50
306.993,3707.25
308.013,3674.75
309.033,3632.50
310.052,3611.50
311.072,3557.50
312.090,3546.25
313.109,3529.00
314.129,3505.25
315.148,3539.75
316.165,3523.25
317.184,3477.50
318.203,3447.25
319.222,3375.50
320.238,3384.75
321.257,3419.75
322.275,3353.25
323.294,3329.00
324.312,3313.75
325.328,3287.25
326.346,3262.50
327.364,3286.25
328.382,3241.25
329.397,3259.75
330.415,3237.00
331.432,3261.75
332.450,3269.00
333.467,3248.25
334.482,3217.75
335.499,3200.50
336.516,3205.25
337.533,3232.50
338.547,3203.50
339.564,3203.00
340.580,3230.75
341.597,3192.25
342.613,3158.50
343.627,3171.00
344.643,3140.75
345.659,3154.25
346.675,3144.25
347.690,3150.00
348.704,3164.25
349.719,3162.00
350.735,3089.75
351.750,3129.75
352.765,3185.25
353.778,3113.00
354.793,3126.50
355.808,3104.75
356.822,3182.75
357.837,3178.00
358.851,3147.00
359.864,3135.50
360.878,3151.00
361.892,3176.75
362.906,3169.00
363.920,3174.50
364.932,3117.75
365.945,3147.25
366.959,3145.75
367.972,3172.25
368.986,3178.75
369.999,3186.00
371.010,3198.50
372.023,3157.00
373.036,3216.00
374.049,3220.25
375.061,3233.50
