RamanScope Measure Spectrum Data V3.72

<< MEASURE CONDITION >>
Exposure Type,Aver
Exposure Time [sec],15
Exposure Count,30
Measure Time,2023/07/12 12:52:42
Data Name,""
Data Comment,""
Rayleigh Wave[nm],532.0

<< SAMPLE SPECTRUM >>
Wave[dcm-1],No25
146.591,757.33
147.626,867.97
148.664,997.63
149.699,1153.00
150.737,1316.10
151.772,1398.93
152.809,1552.40
153.846,1652.70
154.881,1751.63
155.918,1841.33
156.953,1908.03
157.989,1999.27
159.026,2045.73
160.060,2080.27
161.096,2155.37
162.130,2188.97
163.167,2192.07
164.200,2246.60
165.236,2255.90
166.272,2303.13
167.305,2334.50
168.341,2387.67
169.374,2447.10
170.409,2493.97
171.445,2512.13
172.477,2551.50
173.512,2547.47
174.545,2598.37
175.580,2647.30
176.614,2596.90
177.647,2575.10
178.681,2638.97
179.713,2659.20
180.747,2640.40
181.781,2619.57
182.813,2644.37
183.847,2615.33
184.878,2669.63
185.912,2635.23
186.945,2674.97
187.976,2717.00
189.010,2721.37
190.043,2714.30
191.073,2775.17
192.106,2829.97
193.137,2868.47
194.170,2900.70
195.202,2957.27
196.232,2978.03
197.265,3013.50
198.297,3095.30
199.327,3171.50
200.359,3222.60
201.388,3307.27
202.420,3395.00
203.452,3510.23
204.481,3607.43
205.512,3671.87
206.544,3863.83
207.573,4015.80
208.604,4153.90
209.635,4333.43
210.663,4513.43
211.694,4734.20
212.725,4919.73
213.753,5163.23
214.783,5318.10
215.813,5523.30
216.841,5595.40
217.871,5650.33
218.899,5701.43
219.929,5718.63
220.959,5602.13
221.986,5400.00
223.016,5245.33
224.045,5067.83
225.072,4898.17
226.101,4701.00
227.130,4464.90
228.157,4324.17
229.185,4187.57
230.214,4124.27
231.241,3945.10
232.269,3913.00
233.297,3788.93
234.323,3730.73
235.351,3700.77
236.379,3651.70
237.407,3618.93
238.433,3611.50
239.460,3588.00
240.488,3585.37
241.513,3544.87
242.540,3567.00
243.568,3630.17
244.592,3628.23
245.619,3616.70
246.646,3620.57
247.671,3538.43
248.697,3593.03
249.724,3563.00
250.748,3532.93
251.774,3537.50
252.801,3527.23
253.827,3560.57
254.850,3554.93
255.876,3578.63
256.902,3561.27
257.925,3686.20
258.951,3691.90
259.976,3692.67
260.999,3773.70
262.024,3777.07
263.049,3783.67
264.074,3911.13
265.097,3959.40
266.122,4002.23
267.146,4075.93
268.168,4134.67
269.193,4203.60
270.217,4271.70
271.241,4321.37
272.263,4392.90
273.287,4427.73
274.311,4492.27
275.332,4540.30
276.356,4525.40
277.379,4522.10
278.402,4473.07
279.424,4501.97
280.447,4460.03
281.470,4364.23
282.492,4339.57
283.513,4240.50
284.536,4211.93
285.558,4134.50
286.581,4091.53
287.601,3958.53
288.623,3890.57
289.645,3847.87
290.665,3788.93
291.687,3747.87
292.709,3622.60
293.730,3534.07
294.750,3493.53
295.771,3466.10
296.792,3406.37
297.813,3301.83
298.832,3232.63
299.853,3171.23
300.874,3167.47
301.895,3079.37
302.913,3019.80
303.934,2994.67
304.954,2971.47
305.975,3678.83
306.993,2841.90
308.013,2850.30
309.033,2817.67
310.052,2784.23
311.072,2765.40
312.090,2732.80
313.109,2727.70
314.129,2705.90
315.148,2658.47
316.165,2649.63
317.184,2638.77
318.203,2583.40
319.222,2571.57
320.238,2576.50
321.257,2536.50
322.275,2555.93
323.294,2520.27
324.312,2525.67
325.328,2509.63
326.346,2528.40
327.364,2491.83
328.382,2465.77
329.397,2457.87
330.415,2440.77
331.432,2466.53
332.450,2439.17
333.467,2403.33
334.482,2394.80
335.499,2431.80
336.516,2412.13
337.533,2411.73
338.547,2410.83
339.564,2370.83
340.580,2403.53
