RamanScope Measure Spectrum Data V3.72

<< MEASURE CONDITION >>
Exposure Type,Aver
Exposure Time [sec],15
Exposure Count,1
Measure Time,2023/07/04 15:37:53
Data Name,""
Data Comment,""
Rayleigh Wave[nm],532.0

<< SAMPLE SPECTRUM >>
Wave[dcm-1],No270
146.591,435.00
147.626,548.00
148.664,658.00
149.699,783.00
150.737,906.00
151.772,1010.00
152.809,1155.00
153.846,1263.00
154.881,1407.00
155.918,1528.00
156.953,1539.00
157.989,1671.00
159.026,1743.00
160.060,1743.00
161.096,1852.00
162.130,1883.00
163.167,1942.00
164.200,1963.00
165.236,2022.00
166.272,2059.00
167.305,2079.00
168.341,2056.00
169.374,2170.00
170.409,2189.00
171.445,2241.00
172.477,2251.00
173.512,2241.00
174.545,2245.00
175.580,2330.00
176.614,2345.00
177.647,2349.00
178.681,2287.00
179.713,2418.00
180.747,2396.00
181.781,2427.00
182.813,2365.00
183.847,2453.00
184.878,2432.00
185.912,2392.00
186.945,2373.00
187.976,2411.00
189.010,2366.00
190.043,2380.00
191.073,2507.00
192.106,2389.00
193.137,2505.00
194.170,2565.00
195.202,2513.00
196.232,2562.00
197.265,2594.00
198.297,2538.00
199.327,2617.00
200.359,2645.00
201.388,2648.00
202.420,2744.00
203.452,2676.00
204.481,2741.00
205.512,2710.00
206.544,2856.00
207.573,2908.00
208.604,2827.00
209.635,2963.00
210.663,3016.00
211.694,3153.00
212.725,3184.00
213.753,3313.00
214.783,3363.00
215.813,3560.00
216.841,3670.00
217.871,3876.00
218.899,4093.00
219.929,4287.00
220.959,4687.00
221.986,4981.00
223.016,5315.00
224.045,5645.00
225.072,5946.00
226.101,6074.00
227.130,6079.00
228.157,5922.00
229.185,5570.00
230.214,5400.00
231.241,5060.00
232.269,4650.00
233.297,4432.00
234.323,4093.00
235.351,3839.00
236.379,3708.00
237.407,3588.00
238.433,3489.00
239.460,3403.00
240.488,3363.00
241.513,3289.00
242.540,3337.00
243.568,3281.00
244.592,3322.00
245.619,3206.00
246.646,3270.00
247.671,3261.00
248.697,3301.00
249.724,3415.00
250.748,3249.00
251.774,3327.00
252.801,3282.00
253.827,3273.00
254.850,3277.00
255.876,3210.00
256.902,3191.00
257.925,3225.00
258.951,3218.00
259.976,3182.00
260.999,3196.00
262.024,3226.00
263.049,3178.00
264.074,3271.00
265.097,3291.00
266.122,3281.00
267.146,3368.00
268.168,3384.00
269.193,3386.00
270.217,3438.00
271.241,3570.00
272.263,3620.00
273.287,3663.00
274.311,3753.00
275.332,3789.00
276.356,3896.00
277.379,4148.00
278.402,4237.00
279.424,4423.00
280.447,4491.00
281.470,4511.00
282.492,4820.00
283.513,4938.00
284.536,5177.00
285.558,5126.00
286.581,5274.00
287.601,5225.00
288.623,5324.00
289.645,5335.00
290.665,5216.00
291.687,5137.00
292.709,5053.00
