RamanScope Measure Spectrum Data V3.72

<< MEASURE CONDITION >>
Exposure Type,Aver
Exposure Time [sec],15
Exposure Count,30
Measure Time,2023/07/12 11:34:46
Data Name,""
Data Comment,""
Rayleigh Wave[nm],532.0

<< SAMPLE SPECTRUM >>
Wave[dcm-1],No9
146.591,764.93
147.626,901.37
148.664,1047.73
149.699,1205.43
150.737,1373.00
151.772,1499.33
152.809,1646.17
153.846,1726.83
154.881,1841.07
155.918,1937.80
156.953,2012.13
157.989,2100.87
159.026,2122.70
160.060,2165.17
161.096,2234.60
162.130,2245.57
163.167,2302.80
164.200,2319.97
165.236,2385.17
166.272,2410.20
167.305,2456.63
168.341,2482.10
169.374,2547.97
170.409,2586.53
171.445,2571.77
172.477,2648.83
173.512,2653.10
174.545,2712.03
175.580,2731.20
176.614,2691.63
177.647,2754.77
178.681,2739.30
179.713,2718.53
180.747,2714.37
181.781,2691.50
182.813,2693.67
183.847,2723.23
184.878,2710.27
185.912,2692.70
186.945,2744.43
187.976,2759.03
189.010,2776.77
190.043,2775.47
191.073,2795.73
192.106,2820.43
193.137,2834.90
194.170,2878.17
195.202,2937.07
196.232,2949.57
197.265,2991.47
198.297,3084.37
199.327,3093.07
200.359,3165.17
201.388,3230.63
202.420,3273.63
203.452,3368.87
204.481,3488.80
205.512,3546.57
206.544,3621.70
207.573,3772.17
208.604,3878.77
209.635,4038.07
210.663,4174.30
211.694,4388.80
212.725,4595.83
213.753,4715.20
214.783,4863.97
215.813,4915.43
216.841,5032.87
217.871,5045.00
218.899,4998.87
219.929,4989.10
220.959,4804.60
221.986,4697.83
223.016,4589.43
224.045,4450.30
225.072,4341.77
226.101,4154.00
227.130,4068.27
228.157,3971.33
229.185,3896.93
230.214,3738.93
231.241,3709.30
232.269,3704.37
233.297,3587.23
234.323,3597.80
235.351,3586.03
236.379,3518.53
237.407,3542.33
238.433,3503.33
239.460,3557.60
240.488,3583.50
241.513,3570.83
242.540,3594.20
243.568,3640.37
244.592,3716.63
245.619,3636.37
246.646,3633.43
247.671,3625.07
248.697,3637.27
249.724,3613.00
250.748,3605.30
251.774,3625.13
252.801,3618.07
253.827,3658.23
254.850,3661.40
255.876,3637.80
256.902,3695.80
257.925,3716.50
258.951,3782.03
259.976,3825.33
260.999,3846.67
262.024,3914.70
263.049,3908.20
264.074,4038.87
265.097,4074.17
266.122,4161.37
267.146,4223.83
268.168,4231.43
269.193,4316.73
270.217,4379.60
271.241,4445.60
272.263,4511.97
273.287,4510.87
274.311,4585.00
275.332,4599.83
276.356,4621.30
277.379,4596.27
278.402,4579.43
279.424,4584.33
280.447,4518.87
281.470,4402.70
282.492,4373.93
283.513,4260.97
284.536,4240.73
285.558,4175.47
286.581,4124.77
287.601,3991.23
288.623,3932.07
289.645,3900.97
290.665,3797.53
291.687,3762.70
292.709,3686.13
293.730,3560.83
294.750,3578.17
295.771,3518.20
296.792,3443.03
297.813,3371.87
298.832,3343.60
299.853,3268.03
300.874,3219.63
301.895,3207.43
302.913,3127.57
303.934,3102.80
304.954,3037.10
305.975,3096.17
306.993,3010.83
308.013,2958.23
309.033,2894.40
310.052,2887.10
311.072,2896.37
312.090,2838.83
313.109,2806.73
314.129,2781.17
315.148,2788.13
316.165,2742.40
317.184,2733.07
318.203,2771.47
319.222,2715.03
320.238,2683.83
321.257,2725.07
322.275,2682.20
323.294,2666.43
324.312,2639.87
325.328,2649.63
326.346,2657.73
327.364,2670.10
328.382,2632.73
329.397,2653.67
330.415,2665.80
331.432,2637.17
332.450,2629.70
333.467,2591.30
334.482,2551.97
335.499,2571.80
336.516,2573.20
337.533,2590.13
338.547,2588.93
339.564,2552.57
340.580,2590.53
